001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-TempTra-001,007-TempTra-002,008-TempTra-003,009-TempTra-004,010-TempVib001,011-TempVib002,012-TempVib003,013-XiVibMean001,014-XiVibMean002,015-XiVibMean003,016-TempRot001,017-TempRot002,018-TempRot003,019-TempTotal001,020-TempTotal002,021-TempTotal003,022-TempTotal004
2.58999999999905E-004,1.23179742489292E+021,1.37845490914397E+022,1.37881164673678E+022,2.88044629837004E+022,2.57471129947706E+003,3.38315454739780E+003,3.33640569825670E+003,3.32620445294327E+003,3.04125390545280E+003,3.24086359888495E+003,0.00000000000000E+000,1.06913966913920E+001,7.41161486013220E+000,0.00000000000000E+000,3.34080958970488E+003,3.44473924750295E+003,0.00000000000000E+000,3.01124079304326E+003,3.31829646600967E+003,3.33640569825670E+003,3.31383402614489E+003
2.59999999999904E-004,1.21007477488204E+021,1.38062717414506E+022,1.38098391173787E+022,2.88261856337113E+022,3.02797317164662E+003,3.25177219586780E+003,3.40343271400081E+003,3.31503390607788E+003,3.10523616325900E+003,3.27676017107162E+003,0.00000000000000E+000,1.08102542373116E+001,7.45096898807634E+000,0.00000000000000E+000,3.13021290650175E+003,3.26554174589597E+003,0.00000000000000E+000,3.09590502864946E+003,3.26868497580244E+003,3.40343271400081E+003,3.32598592957009E+003
2.60999999999904E-004,1.21007477488204E+021,1.38062717414506E+022,1.38098391173787E+022,2.88261856337113E+022,3.35300066730329E+003,3.21625641166660E+003,3.31562361385731E+003,3.26960082114530E+003,3.17604904408269E+003,3.25623841748696E+003,0.00000000000000E+000,1.09375679454624E+001,7.42854952894902E+000,0.00000000000000E+000,3.21636428968602E+003,3.39865338281377E+003,0.00000000000000E+000,3.21453158234146E+003,3.27912241384539E+003,3.31562361385731E+003,3.29389772852893E+003
2.61999999999903E-004,1.22281024582887E+021,1.37935362705038E+022,1.37975255799810E+022,2.88138720963137E+022,3.08125100529472E+003,3.24778510310889E+003,3.35015108379522E+003,3.28973564803781E+003,3.19334493355821E+003,3.27392275819658E+003,0.00000000000000E+000,1.09680112256570E+001,7.44788165904757E+000,0.00000000000000E+000,3.19159812847224E+003,3.30997906345181E+003,0.00000000000000E+000,3.17321751877127E+003,3.27613544501648E+003,3.35015108379522E+003,3.30721018470031E+003
2.62999999999903E-004,1.22281024582887E+021,1.37935362705038E+022,1.37975255799810E+022,2.88138720963137E+022,2.80472037079951E+003,3.34219225959177E+003,3.29479992267796E+003,3.29668906901256E+003,3.18400765989208E+003,3.27847581606584E+003,0.00000000000000E+000,1.09516075365117E+001,7.45283381340698E+000,0.00000000000000E+000,3.12038853114538E+003,3.29313628675577E+003,0.00000000000000E+000,3.10562457730502E+003,3.29595397315221E+003,3.29479992267796E+003,3.28732410988940E+003
2.63999999999902E-004,1.22281024582887E+021,1.37935362705038E+022,1.37975255799810E+022,2.88138720963137E+022,2.77396082103068E+003,3.34236590171368E+003,3.28928588116397E+003,3.29282641278315E+003,3.19365826488929E+003,3.27913567952515E+003,0.00000000000000E+000,1.09685604176379E+001,7.45355066670313E+000,0.00000000000000E+000,3.23077881871517E+003,3.28595752824548E+003,0.00000000000000E+000,3.12601960599015E+003,3.29475655299811E+003,3.28928588116397E+003,3.28497602085441E+003
2.64999999999902E-004,1.21191284741131E+021,1.38044336689213E+022,1.38084229783986E+022,2.88247694947312E+022,3.12086102871102E+003,3.39449169320552E+003,3.16042776372075E+003,3.27085947263530E+003,3.16295179444362E+003,3.29319077120854E+003,0.00000000000000E+000,1.09143465800122E+001,7.46876872930327E+000,0.00000000000000E+000,3.17276935756351E+003,3.27229572861686E+003,0.00000000000000E+000,3.15722768282156E+003,3.31110017651974E+003,3.16042776372075E+003,3.23245155247802E+003
2.65999999999901E-004,1.20031694565486E+021,1.38160295706778E+022,1.38200188801550E+022,2.88363653964877E+022,3.57009384864512E+003,3.26146088310193E+003,3.17065458315910E+003,3.23078824496060E+003,3.15800115941258E+003,3.28210506509207E+003,0.00000000000000E+000,1.09055310477911E+001,7.45677384743937E+000,0.00000000000000E+000,3.27998216860517E+003,3.36117705536436E+003,0.00000000000000E+000,3.25277612334279E+003,3.29513072984899E+003,3.17065458315910E+003,3.23371169784037E+003
2.66999999999901E-004,1.20751105175806E+021,1.38088354645746E+022,1.38120729154350E+022,2.88284194317676E+022,2.62275548078523E+003,3.20348553109039E+003,3.24212217063074E+003,3.19767231362665E+003,3.12528936844801E+003,3.30988531672918E+003,0.00000000000000E+000,1.08467504661547E+001,7.48671910894904E+000,0.00000000000000E+000,3.29938074176020E+003,3.36013430236241E+003,0.00000000000000E+000,3.06680167700678E+003,3.29739507364961E+003,3.24212217063074E+003,3.26125443666051E+003
2.67999999999900E-004,1.20751105175806E+021,1.38088354645746E+022,1.38120729154350E+022,2.88284194317676E+022,3.28506511055885E+003,3.31454067912319E+003,3.30120831214278E+003,3.30691835004659E+003,2.99544486484916E+003,3.32407238110443E+003,0.00000000000000E+000,1.06039748015530E+001,7.50186725814520E+000,0.00000000000000E+000,2.66943810643705E+003,3.19580392772570E+003,0.00000000000000E+000,2.98887056324897E+003,3.29345435930226E+003,3.30120831214278E+003,3.28441154172699E+003
2.68999999999900E-004,1.20751105175806E+021,1.38088354645746E+022,1.38120729154350E+022,2.88284194317676E+022,2.91855605795195E+003,3.29585492494605E+003,3.25571473460188E+003,3.26081964352957E+003,2.98886490689651E+003,3.32083905015379E+003,0.00000000000000E+000,1.05912540264645E+001,7.49842341842396E+000,0.00000000000000E+000,3.19765780976467E+003,3.26840831177019E+003,0.00000000000000E+000,3.01390533850633E+003,3.30363373783138E+003,3.25571473460188E+003,3.26853951377139E+003
2.69999999999899E-004,1.18726029855697E+021,1.38290862177757E+022,1.38323236686361E+022,2.88486701849687E+022,2.85738912572506E+003,3.22593802196873E+003,3.31576104672160E+003,3.25383870763395E+003,2.94675317599959E+003,3.32321455860732E+003,0.00000000000000E+000,1.05088464757717E+001,7.50095407574156E+000,0.00000000000000E+000,2.98302197229331E+003,3.26273203437692E+003,0.00000000000000E+000,2.93710466650644E+003,3.28815946694847E+003,3.31576104672160E+003,3.28694625879119E+003
2.70999999999898E-004,1.18726029855697E+021,1.38290862177757E+022,1.38323236686361E+022,2.88486701849687E+022,2.98220817803785E+003,3.20780667618734E+003,3.29032480639156E+003,3.23808791063064E+003,2.94687850853202E+003,3.33304652415109E+003,0.00000000000000E+000,1.05090943176707E+001,7.51139941652601E+000,0.00000000000000E+000,2.77516404835377E+003,3.28061899736282E+003,0.00000000000000E+000,2.92209493384620E+003,3.29359819553428E+003,3.29032480639156E+003,3.27673954491421E+003
2.71999999999898E-004,1.18726029855697E+021,1.38290862177757E+022,1.38323236686361E+022,2.88486701849687E+022,3.24433429316442E+003,3.25836504865181E+003,3.32477770281847E+003,3.28963107108523E+003,2.92939462025785E+003,3.32288462687766E+003,0.00000000000000E+000,1.04743694304135E+001,7.50060275767317E+000,0.00000000000000E+000,2.98981144523088E+003,3.20023309348093E+003,0.00000000000000E+000,2.99774743329845E+003,3.28129290353415E+003,3.32477770281847E+003,3.29047369200799E+003
2.72999999999897E-004,1.17587595276658E+021,1.38404705635660E+022,1.38437080144265E+022,2.88600545307591E+022,2.88336316445193E+003,3.29885470777386E+003,3.31457088434609E+003,3.28946469243234E+003,2.84661248258696E+003,3.31424041556065E+003,0.00000000000000E+000,1.03057290678054E+001,7.49137956457485E+000,0.00000000000000E+000,2.90025038460857E+003,3.24875104552993E+003,0.00000000000000E+000,2.86324257318470E+003,3.29625669252541E+003,3.31457088434609E+003,3.28739896269046E+003
2.73999999999897E-004,1.17587595276658E+021,1.38404705635660E+022,1.38437080144265E+022,2.88600545307591E+022,3.53746637718841E+003,3.17239663423470E+003,3.32356332798088E+003,3.25978331255377E+003,2.89323618465141E+003,3.32427034014222E+003,0.00000000000000E+000,1.04015780902300E+001,7.50207794239163E+000,0.00000000000000E+000,3.19166007452945E+003,3.22932773348552E+003,0.00000000000000E+000,3.06565631591486E+003,3.26943071169008E+003,3.32356332798088E+003,3.28709466730256E+003
2.74999999999896E-004,1.17587595276658E+021,1.38404705635660E+022,1.38437080144265E+022,2.88600545307591E+022,3.03628634286407E+003,3.27897612719464E+003,3.25584898490208E+003,3.25799423730121E+003,2.89611883289733E+003,3.32070707746193E+003,0.00000000000000E+000,1.04074300934948E+001,7.49828274682584E+000,0.00000000000000E+000,3.22343713132180E+003,3.24344224965809E+003,0.00000000000000E+000,2.98159580382952E+003,3.29426020707781E+003,3.25584898490208E+003,3.26309573729536E+003
2.75999999999896E-004,1.17587595276658E+021,1.38404705635660E+022,1.38437080144265E+022,2.88600545307591E+022,2.94062811550562E+003,3.14270807522938E+003,3.23579634864120E+003,3.17912747666831E+003,2.99707418777076E+003,3.35020297409325E+003,0.00000000000000E+000,1.06071182952103E+001,7.52951588517051E+000,0.00000000000000E+000,3.26981734957207E+003,3.24417137793736E+003,0.00000000000000E+000,3.03614726818566E+003,3.28068241673981E+003,3.23579634864120E+003,3.24918792942014E+003
2.76999999999895E-004,1.17587595276658E+021,1.38404705635660E+022,1.38437080144265E+022,2.88600545307591E+022,3.09373512225065E+003,3.19743994487403E+003,3.30278914974998E+003,3.24374892268006E+003,2.90558143909590E+003,3.33674175952325E+003,0.00000000000000E+000,1.04265800701352E+001,7.51531324093103E+000,0.00000000000000E+000,3.25463387348499E+003,3.20483225962508E+003,0.00000000000000E+000,3.00369183978494E+003,3.27654086523853E+003,3.30278914974998E+003,3.27801477024602E+003
2.77999999999895E-004,1.18554243956997E+021,1.38334028458730E+022,1.38311518705209E+022,2.88500971559639E+022,2.79973476957570E+003,3.28698570332308E+003,3.23916777973002E+003,3.24403840864577E+003,2.94988648931037E+003,3.32987917954639E+003,0.00000000000000E+000,1.05150378580728E+001,7.50803952460091E+000,0.00000000000000E+000,2.95272990949807E+003,3.25273773017446E+003,0.00000000000000E+000,2.92312754982511E+003,3.30322062734643E+003,3.23916777973002E+003,3.25689353422488E+003
2.78999999999894E-004,1.18554243956997E+021,1.38334028458730E+022,1.38311518705209E+022,2.88500971559639E+022,2.67797633962695E+003,3.21397305308315E+003,3.24326745328842E+003,3.20599139701341E+003,2.93578657941185E+003,3.30388055924942E+003,0.00000000000000E+000,1.04870999019824E+001,7.48027826328209E+000,0.00000000000000E+000,3.10325875258784E+003,3.42727552346342E+003,0.00000000000000E+000,2.91934862480261E+003,3.31133310378753E+003,3.24326745328842E+003,3.26259355961522E+003
2.79999999999894E-004,1.18554243956997E+021,1.38334028458730E+022,1.38311518705209E+022,2.88500971559639E+022,3.13833737275315E+003,3.31805373989980E+003,3.28512542831903E+003,3.29488231503294E+003,3.02239135932189E+003,3.31608803324673E+003,0.00000000000000E+000,1.06556388018017E+001,7.49335395920763E+000,0.00000000000000E+000,3.30603563599350E+003,3.13588402800659E+003,0.00000000000000E+000,3.09436523463065E+003,3.27646001360256E+003,3.28512542831903E+003,3.27313148333760E+003
2.80999999999893E-004,1.19754738694779E+021,1.38211920259797E+022,1.38187149131787E+022,2.88374543261062E+022,3.39235565042962E+003,3.25240256649148E+003,3.20352254789748E+003,3.23479149076361E+003,3.17855569473132E+003,3.32314857226139E+003,0.00000000000000E+000,1.09419956337309E+001,7.50088381630945E+000,0.00000000000000E+000,2.72090886160892E+003,3.24182296154141E+003,0.00000000000000E+000,3.13537656471102E+003,3.28935709196448E+003,3.20352254789748E+003,3.24183132714768E+003
2.81999999999893E-004,1.18662301642711E+021,1.38321163965004E+022,1.38295386693859E+022,2.88482780823134E+022,3.75999399853018E+003,3.28423493294837E+003,3.19848321071379E+003,3.26269603557143E+003,3.02834465461238E+003,3.30671797212447E+003,0.00000000000000E+000,1.06669604323000E+001,7.48332391979317E+000,0.00000000000000E+000,3.00974777312195E+003,3.26771558113394E+003,0.00000000000000E+000,3.15669183560985E+003,3.29303764436574E+003,3.19848321071379E+003,3.24210097260939E+003
2.82999999999892E-004,1.18662301642711E+021,1.38321163965004E+022,1.38295386693859E+022,2.88482780823134E+022,3.31730271779291E+003,3.19947092739193E+003,3.33740176761970E+003,3.27044021704401E+003,3.06951639151607E+003,3.30275879136859E+003,0.00000000000000E+000,1.07443575082517E+001,7.47907308758116E+000,0.00000000000000E+000,3.15368805668501E+003,3.23398382253218E+003,0.00000000000000E+000,3.12899158928622E+003,3.26446324277372E+003,3.33740176761970E+003,3.29385676031138E+003
2.83999999999892E-004,1.18662301642711E+021,1.38321163965004E+022,1.38295386693859E+022,2.88482780823134E+022,2.78569241941024E+003,3.10416671841893E+003,3.36272051125562E+003,3.21501460797695E+003,3.15129586892751E+003,3.29873362426678E+003,0.00000000000000E+000,1.08935575281116E+001,7.47474359216207E+000,0.00000000000000E+000,3.01392954346301E+003,3.33921464586618E+003,0.00000000000000E+000,3.06197724421306E+003,3.26442813640471E+003,3.36272051125562E+003,3.30322093046135E+003
2.84999999999891E-004,1.17911932539749E+021,1.38396200875300E+022,1.38370423604155E+022,2.88557817733430E+022,3.10840092367208E+003,3.27429921965561E+003,3.28518101122115E+003,3.27273828201237E+003,3.16307712697605E+003,3.29774382907780E+003,0.00000000000000E+000,1.09145694861221E+001,7.47367775266483E+000,0.00000000000000E+000,3.12560918855562E+003,3.18124821208808E+003,0.00000000000000E+000,3.14673426791600E+003,3.26658524810664E+003,3.28518101122115E+003,3.27060495396456E+003
2.85999999999891E-004,1.17911932539749E+021,1.38396200875300E+022,1.38370423604155E+022,2.88557817733430E+022,3.13534384469150E+003,3.31645443441861E+003,3.21506154497441E+003,3.26043347073919E+003,3.20299553855543E+003,3.27339486742912E+003,0.00000000000000E+000,1.09848887313522E+001,7.44730683244918E+000,0.00000000000000E+000,3.04744490577297E+003,3.28694716518551E+003,0.00000000000000E+000,3.16357184903174E+003,3.28602457807333E+003,3.21506154497441E+003,3.24699237013937E+003
2.86999999999890E-004,1.17911932539749E+021,1.38396200875300E+022,1.38370423604155E+022,2.88557817733430E+022,3.22621565640128E+003,3.33847954159615E+003,3.22512679970188E+003,3.27953678893752E+003,3.15749982928286E+003,3.27517649876927E+003,0.00000000000000E+000,1.09046371659423E+001,7.44924631904645E+000,0.00000000000000E+000,3.30558005261839E+003,3.24022118166845E+003,0.00000000000000E+000,3.19597377847073E+003,3.28149976589969E+003,3.22512679970188E+003,3.25097276535673E+003
2.87999999999890E-004,1.17911932539749E+021,1.38396200875300E+022,1.38370423604155E+022,2.88557817733430E+022,3.14446583934309E+003,3.35550274756510E+003,3.34970342509897E+003,3.34409833752114E+003,3.09320424014559E+003,3.23268129198946E+003,0.00000000000000E+000,1.07881853882789E+001,7.40255373482007E+000,0.00000000000000E+000,2.79061898441761E+003,3.33504733591927E+003,0.00000000000000E+000,3.04829343220813E+003,3.28308679767762E+003,3.34970342509897E+003,3.30543683157734E+003
2.88999999999889E-004,1.17911932539749E+021,1.38396200875300E+022,1.38370423604155E+022,2.88557817733430E+022,3.10746758931190E+003,3.45409711078219E+003,3.23561979414588E+003,3.33516782723127E+003,3.00258881919774E+003,3.25966970747540E+003,0.00000000000000E+000,1.06177389844896E+001,7.43231273503582E+000,0.00000000000000E+000,3.10735820693312E+003,3.27440845976715E+003,0.00000000000000E+000,3.04043659584989E+003,3.30638530137003E+003,3.23561979414588E+003,3.26158420779667E+003
2.89999999999889E-004,1.17911932539749E+021,1.38396200875300E+022,1.38370423604155E+022,2.88557817733430E+022,2.79596426587088E+003,3.34314053235575E+003,3.20771655798872E+003,3.25584248581762E+003,2.96586638719536E+003,3.29418056639751E+003,0.00000000000000E+000,1.05464633914838E+001,7.46983677022728E+000,0.00000000000000E+000,3.33775945467134E+003,3.31191299701855E+003,0.00000000000000E+000,3.00248888616190E+003,3.30903428683606E+003,3.20771655798872E+003,3.24792378475993E+003
2.90999999999888E-004,1.16895633955367E+021,1.38497830733738E+022,1.38472053462593E+022,2.88659447591868E+022,2.69622465893253E+003,3.36333429012523E+003,3.25869285194582E+003,3.28612172932558E+003,2.99907950828966E+003,3.27141527705118E+003,0.00000000000000E+000,1.06109837243820E+001,7.44515000245334E+000,0.00000000000000E+000,2.87997000296515E+003,3.32876950492207E+003,0.00000000000000E+000,2.92287131466012E+003,3.30472243411177E+003,3.25869285194582E+003,3.26717824935897E+003
2.91999999999888E-004,1.18156118628119E+021,1.38371782266463E+022,1.38367468543145E+022,2.88554862672420E+022,3.25577712597926E+003,3.28088246811638E+003,3.22687347310741E+003,3.25395614005395E+003,3.07640968079979E+003,3.28408465547001E+003,0.00000000000000E+000,1.07571639659445E+001,7.45892022010496E+000,0.00000000000000E+000,3.54250003204053E+003,3.28157912680176E+003,0.00000000000000E+000,3.19196463945484E+003,3.28281240273460E+003,3.22687347310741E+003,3.25226864438854E+003
2.92999999999887E-004,1.19368168316972E+021,1.38250577297578E+022,1.38233035266477E+022,2.88420429395752E+022,3.31105318256678E+003,3.26842382743812E+003,3.27746347384889E+003,3.27452060972433E+003,3.13606796623710E+003,3.27728806183908E+003,0.00000000000000E+000,1.08662213172276E+001,7.45154293543264E+000,0.00000000000000E+000,3.05527958646324E+003,3.30754195547907E+003,0.00000000000000E+000,3.15282278667686E+003,3.28205844230956E+003,3.27746347384889E+003,3.27450752509039E+003
2.93999999999887E-004,1.18167673579190E+021,1.38370626771356E+022,1.38353084740255E+022,2.88540478869530E+022,3.16716652662940E+003,3.27020626011587E+003,3.36252830061198E+003,3.31025416804960E+003,3.10887080669950E+003,3.28863771333927E+003,0.00000000000000E+000,1.08168955352936E+001,7.46384956156384E+000,0.00000000000000E+000,2.89132881211906E+003,3.19310115593638E+003,0.00000000000000E+000,3.08046254175256E+003,3.26324348783820E+003,3.36252830061198E+003,3.30336430639064E+003
2.94999999999886E-004,1.18167673579190E+021,1.38370626771356E+022,1.38353084740255E+022,2.88540478869530E+022,2.92057514534212E+003,3.28532432462943E+003,3.29861630864204E+003,3.27675994844606E+003,3.08806560631590E+003,3.29701797927256E+003,0.00000000000000E+000,1.07787207095230E+001,7.47289583323542E+000,0.00000000000000E+000,3.03531328335700E+003,3.22311477601653E+003,0.00000000000000E+000,3.04868665942020E+003,3.27795818864729E+003,3.29861630864204E+003,3.27847411731047E+003
2.95999999999886E-004,1.17018014056236E+021,1.38485592723651E+022,1.38468050692551E+022,2.88655444821826E+022,2.54492493116904E+003,3.32765340488170E+003,3.37855152419296E+003,3.32033821361528E+003,3.04689386941221E+003,3.24224931214951E+003,0.00000000000000E+000,1.07020241076109E+001,7.41314604685871E+000,0.00000000000000E+000,3.36799987952151E+003,3.30748461279932E+003,0.00000000000000E+000,3.01440746052514E+003,3.27594149581524E+003,3.37855152419296E+003,3.31456121170549E+003
2.96999999999885E-004,1.17018014056236E+021,1.38485592723651E+022,1.38468050692551E+022,2.88655444821826E+022,3.14175638870966E+003,3.39886670308093E+003,3.23820435277272E+003,3.31137396127396E+003,3.03736859694743E+003,3.25175134596363E+003,0.00000000000000E+000,1.06840584188273E+001,7.42361951135608E+000,0.00000000000000E+000,3.30422823559344E+003,3.29840736616884E+003,0.00000000000000E+000,3.10412347536286E+003,3.29505666547718E+003,3.23820435277272E+003,3.26004436492540E+003
2.97999999999885E-004,1.17018014056236E+021,1.38485592723651E+022,1.38468050692551E+022,2.88655444821826E+022,3.08279150362619E+003,3.36787578658422E+003,3.28639564664169E+003,3.31723272381414E+003,3.03843392347310E+003,3.26158331150741E+003,0.00000000000000E+000,1.06860719217969E+001,7.43440888888608E+000,0.00000000000000E+000,2.72140974951227E+003,3.30122499154971E+003,0.00000000000000E+000,2.98941101471081E+003,3.29417145654440E+003,3.28639564664169E+003,3.27808671783706E+003
2.98999999999884E-004,1.14799991610115E+021,1.38707394968263E+022,1.38689852937163E+022,2.88877247066438E+022,3.05908203963321E+003,3.16984425384366E+003,3.31409871923257E+003,3.23469906900950E+003,2.99475553592078E+003,3.27306493569947E+003,0.00000000000000E+000,1.06026440967028E+001,7.44694749570377E+000,0.00000000000000E+000,3.05472516031250E+003,3.37011507426439E+003,0.00000000000000E+000,3.01721511417474E+003,3.27168829390931E+003,3.31409871923257E+003,3.28193674300420E+003
2.99999999999883E-004,1.14799991610115E+021,1.38707394968263E+022,1.38689852937163E+022,2.88877247066438E+022,3.61516304948555E+003,3.32133927474232E+003,3.34529955076862E+003,3.34451916832673E+003,2.99694885523833E+003,3.24759420616995E+003,0.00000000000000E+000,1.06068765782079E+001,7.41904296853799E+000,0.00000000000000E+000,3.07351513507029E+003,3.23148704020416E+003,0.00000000000000E+000,3.12245959847904E+003,3.26047990213390E+003,3.34529955076862E+003,3.29571684699037E+003
3.00999999999883E-004,1.14799991610115E+021,1.38707394968263E+022,1.38689852937163E+022,2.88877247066438E+022,3.39205399999872E+003,3.25542357739386E+003,3.20092840025517E+003,3.23469016544432E+003,3.08248830862271E+003,3.26257310669638E+003,0.00000000000000E+000,1.07684212155530E+001,7.43549238885194E+000,0.00000000000000E+000,3.53995950543498E+003,3.31963026516076E+003,0.00000000000000E+000,3.21971712909333E+003,3.27371693999644E+003,3.20092840025517E+003,3.23662523490405E+003
3.01999999999882E-004,1.13578385705153E+021,1.38829555558760E+022,1.38812013527659E+022,2.88999407656934E+022,3.46625165361661E+003,3.31132304755646E+003,3.34372790614971E+003,3.33297650981692E+003,3.08743894365375E+003,3.23571666390230E+003,0.00000000000000E+000,1.07775648588449E+001,7.40591908314839E+000,0.00000000000000E+000,3.49681356369519E+003,3.19387538817744E+003,0.00000000000000E+000,3.22837489055109E+003,3.24327267876109E+003,3.34372790614971E+003,3.29093777891243E+003
3.02999999999882E-004,1.13578385705153E+021,1.38829555558760E+022,1.38812013527659E+022,2.88999407656934E+022,2.87234829291910E+003,3.30230848689240E+003,3.34103583176410E+003,3.30401230438226E+003,3.05366182616351E+003,3.24165543503613E+003,0.00000000000000E+000,1.07147382064072E+001,7.41248994287451E+000,0.00000000000000E+000,3.08680887510972E+003,3.28103040661435E+003,0.00000000000000E+000,3.02706856173988E+003,3.26402891464965E+003,3.34103583176410E+003,3.29170415401812E+003
3.03999999999881E-004,1.13578385705153E+021,1.38829555558760E+022,1.38812013527659E+022,2.88999407656934E+022,3.08117793094265E+003,3.24327157618315E+003,3.25613321747386E+003,3.24307890059407E+003,3.09796687637798E+003,3.26890779590579E+003,0.00000000000000E+000,1.07969364153865E+001,7.44241522625530E+000,0.00000000000000E+000,3.02238839395287E+003,3.28845699278881E+003,0.00000000000000E+000,3.08146968446580E+003,3.26754932957281E+003,3.25613321747386E+003,3.25475291553349E+003
3.04999999999881E-004,1.13578385705153E+021,1.38829555558760E+022,1.38812013527659E+022,2.88999407656934E+022,3.04316743519453E+003,3.26586783720438E+003,3.29144054137783E+003,3.26939865185317E+003,3.09401890160639E+003,3.28005948836819E+003,0.00000000000000E+000,1.07896837126235E+001,7.45455390016891E+000,0.00000000000000E+000,3.26101344162745E+003,3.17542785983692E+003,0.00000000000000E+000,3.11477147960556E+003,3.25356512506710E+003,3.29144054137783E+003,3.26630275318672E+003
3.05999999999880E-004,1.14532200667584E+021,1.38734174062517E+022,1.38736976617363E+022,2.88924370746638E+022,2.93869491579905E+003,3.26053708432536E+003,3.26468839455732E+003,3.24977236778631E+003,3.06425242515395E+003,3.26765405533309E+003,0.00000000000000E+000,1.07345489221812E+001,7.44104666674944E+000,0.00000000000000E+000,3.71845929491354E+003,3.25730179109817E+003,0.00000000000000E+000,3.15902331432396E+003,3.26375497611498E+003,3.26468839455732E+003,3.26005153249382E+003
3.06999999999880E-004,1.13334676950284E+021,1.38853926434247E+022,1.38856728989093E+022,2.89044123118368E+022,2.85500939128511E+003,3.27246990773811E+003,3.41360419762521E+003,3.32390209187791E+003,3.01061010127335E+003,3.21803232319269E+003,0.00000000000000E+000,1.06331355521804E+001,7.38624623430079E+000,0.00000000000000E+000,3.15960864841984E+003,3.31967707251845E+003,0.00000000000000E+000,3.00941931626092E+003,3.25301203247174E+003,3.41360419762521E+003,3.32060916042499E+003
3.07999999999879E-004,1.12412535617810E+021,1.38946140567494E+022,1.38948943122340E+022,2.89136337251615E+022,3.09883519891136E+003,3.35929361896380E+003,3.23769323775011E+003,3.29073038065393E+003,3.00265148546396E+003,3.21209355205887E+003,0.00000000000000E+000,1.06178595073859E+001,7.37960376106297E+000,0.00000000000000E+000,2.95412519753287E+003,3.41965895831505E+003,0.00000000000000E+000,3.01125501689262E+003,3.29163973582409E+003,3.23769323775011E+003,3.25481390924657E+003
3.08999999999879E-004,1.10121212077002E+021,1.39175272921575E+022,1.39178075476421E+022,2.89365469605696E+022,3.16802326460494E+003,3.36635359749143E+003,3.29106240918572E+003,3.32259260427104E+003,3.01480874110980E+003,3.24495475233270E+003,0.00000000000000E+000,1.06411703584926E+001,7.41613271010018E+000,0.00000000000000E+000,2.64326009866967E+003,3.19440091264371E+003,0.00000000000000E+000,2.97544838707672E+003,3.26079650203820E+003,3.29106240918572E+003,3.26449446462667E+003
3.09999999999878E-004,1.10121212077002E+021,1.39175272921575E+022,1.39178075476421E+022,2.89365469605696E+022,2.81824461891268E+003,3.32153266733185E+003,3.23537559362573E+003,3.26093993412644E+003,3.04476321636088E+003,3.26290303842603E+003,0.00000000000000E+000,1.06980127677373E+001,7.43585344686317E+000,0.00000000000000E+000,3.26508602829920E+003,3.19715507555056E+003,0.00000000000000E+000,3.04365006853975E+003,3.26131363422530E+003,3.23537559362573E+003,3.24055461225805E+003
3.10999999999878E-004,1.09329884270056E+021,1.39254405702269E+022,1.39257208257116E+022,2.89444602386391E+022,2.81341276182223E+003,3.25576523530915E+003,3.26264038770916E+003,3.24236432918846E+003,3.06111911184317E+003,3.30487035443839E+003,0.00000000000000E+000,1.07286984680678E+001,7.48134114567160E+000,0.00000000000000E+000,2.76238789158033E+003,3.09785131573534E+003,0.00000000000000E+000,2.96312507399375E+003,3.24787509964925E+003,3.26264038770916E+003,3.24422329224973E+003
3.11999999999877E-004,1.09329884270056E+021,1.39254405702269E+022,1.39257208257116E+022,2.89444602386391E+022,3.19053353091149E+003,3.22099442666761E+003,3.19481301218119E+003,3.20724748069738E+003,3.05623114307835E+003,3.28652615026947E+003,0.00000000000000E+000,1.07195538084227E+001,7.46156475698371E+000,0.00000000000000E+000,3.20690573173596E+003,3.20258801584364E+003,0.00000000000000E+000,3.10736474025853E+003,3.25321578983381E+003,3.19481301218119E+003,3.21960799225446E+003
3.12999999999877E-004,1.08475946948754E+021,1.39339799434400E+022,1.39342601989246E+022,2.89529996118521E+022,2.66946374289311E+003,3.29175956793285E+003,3.31078125931029E+003,3.27759909760322E+003,3.01386874711656E+003,3.25907583036201E+003,0.00000000000000E+000,1.06393729702957E+001,7.43166183243683E+000,0.00000000000000E+000,2.73626019400228E+003,3.19229388986417E+003,0.00000000000000E+000,2.90172265391074E+003,3.25145989943276E+003,3.31078125931029E+003,3.26690626011975E+003
3.13999999999876E-004,1.08475946948754E+021,1.39339799434400E+022,1.39342601989246E+022,2.89529996118521E+022,3.25416494746362E+003,3.22590539148839E+003,3.33990794542051E+003,3.28183037654994E+003,3.02583800396375E+003,3.22925000200103E+003,0.00000000000000E+000,1.06621974820816E+001,7.39874378528673E+000,0.00000000000000E+000,3.31618378753088E+003,3.24782087207029E+003,0.00000000000000E+000,3.11922413642763E+003,3.23265918568286E+003,3.33990794542051E+003,3.28002499919890E+003
