001-TIME,002-PCoupled,003-PCoupledMoAv
3.71681351999995E-008,7.61692445630589E-012,1.04471638142012E-010
3.76106129999995E-008,2.00390148439214E-011,1.03413416474226E-010
3.80530907999995E-008,3.23472395909869E-011,1.02523561939699E-010
3.84955685999995E-008,4.44716609333072E-011,1.01794512999511E-010
3.89380463999995E-008,5.63433855139387E-011,1.01218263482500E-010
3.93805241999994E-008,6.78949558488514E-011,1.00786401738484E-010
3.98230019999994E-008,7.90607336336783E-011,1.00490151479455E-010
4.02654797999994E-008,8.97772727135254E-011,1.00320414076171E-010
4.07079575999994E-008,9.99836795965566E-011,1.00267812074571E-010
4.11504353999994E-008,1.09621959462842E-010,1.00322733694358E-010
4.15929131999994E-008,1.18637345702379E-010,1.00475378071025E-010
4.20353909999994E-008,1.26978611109791E-010,1.00715801002626E-010
4.24778687999994E-008,1.34598358967424E-010,1.01033960963531E-010
4.29203465999993E-008,1.41453292362860E-010,1.01419765149491E-010
4.33628243999993E-008,1.47504460210526E-010,1.01863115321373E-010
4.38053021999993E-008,1.52717478579454E-010,1.02353953218973E-010
4.42477799999993E-008,1.57062726069570E-010,1.02882305321401E-010
4.46902577999993E-008,1.60515512126340E-010,1.03438326736550E-010
4.51327355999993E-008,1.63056217337378E-010,1.04012344009115E-010
4.55752133999993E-008,1.64670404913823E-010,1.04594896644512E-010
4.60176911999993E-008,1.65348902723021E-010,1.05176777154802E-010
4.64601689999993E-008,1.65087855406402E-010,1.05749069442255E-010
4.69026467999992E-008,1.63888746286381E-010,1.06303185346568E-010
4.73451245999992E-008,1.61758388937833E-010,1.06830899192807E-010
4.77876023999992E-008,1.58708888472011E-010,1.07324380188864E-010
4.82300801999992E-008,1.54757572752914E-010,1.07776222533613E-010
4.86725579999992E-008,1.49926893936941E-010,1.08179473109793E-010
4.91150357999992E-008,1.44244300895307E-010,1.08527656649097E-010
4.95575135999992E-008,1.37742083244126E-010,1.08814798270698E-010
4.99999913999992E-008,1.30457187868444E-010,1.09035443308624E-010
5.04424691999992E-008,1.22431008982735E-010,1.09184674357845E-010
5.08849469999991E-008,1.13709152920798E-010,1.09258125483537E-010
5.13274247999991E-008,1.04341178991562E-010,1.09251993552826E-010
5.17699025999991E-008,9.43803178733021E-011,1.09163046663108E-010
5.22123803999991E-008,8.38831691464119E-011,1.08988629655904E-010
5.26548581999991E-008,7.29093796834070E-011,1.08726666719968E-010
5.30973359999991E-008,6.15213047236141E-011,1.08375661101928E-010
5.35398137999991E-008,4.97836535583845E-011,1.07934691957152E-010
5.39822915999991E-008,3.77631218401189E-011,1.07403408387583E-010
5.44247693999990E-008,2.55280126043963E-011,1.06782020726999E-010
5.48672471999990E-008,1.31478481586342E-011,1.06071289147454E-010
5.53097249999990E-008,6.92975042605800E-013,1.05272509673427E-010
5.57522027999990E-008,1.17658356944946E-011,1.04486529427351E-010
5.61946805999990E-008,2.41577906291320E-011,1.03810780608133E-010
5.66371583999990E-008,3.64124762256464E-011,1.03241851167233E-010
5.70796361999990E-008,4.84602589398716E-011,1.02775892048217E-010
5.75221139999990E-008,6.02326808906867E-011,1.02408641694560E-010
5.79645917999990E-008,7.16628488512193E-011,1.02135452430358E-010
5.84070695999989E-008,8.26858143493735E-011,1.01951318554508E-010
5.88495473999989E-008,9.32389427178772E-011,1.01850905982067E-010
5.92920251999989E-008,1.03262268996834E-010,1.01828583260514E-010
5.97345029999989E-008,1.12698838666468E-010,1.01878453783579E-010
6.01769807999990E-008,1.21495031273961E-010,1.01994389021206E-010
6.06194585999990E-008,1.29600865115445E-010,1.02170062581032E-010
6.10619363999991E-008,1.36970281241930E-010,1.02398984914559E-010
6.15044141999991E-008,1.43561405175340E-010,1.02674538479965E-010
6.19468919999992E-008,1.49336784847573E-010,1.02990013173218E-010
6.23893697999992E-008,1.54263603410551E-010,1.03338641839829E-010
6.28318475999993E-008,1.58313865708028E-010,1.03713635681204E-010
6.32743253999993E-008,1.61464557349602E-010,1.04108219372131E-010
6.37168031999994E-008,1.63697775483025E-010,1.04515665709364E-010
6.41592809999994E-008,1.65000830521747E-010,1.04929329615655E-010
6.46017587999995E-008,1.65366318249651E-010,1.05342681328744E-010
6.50442365999995E-008,1.64792161893274E-010,1.05749338610883E-010
6.54867143999995E-008,1.63281623922444E-010,1.06143097821243E-010
6.59291921999996E-008,1.60843287512281E-010,1.06517963701108E-010
6.63716699999996E-008,1.57491007771898E-010,1.06868177730009E-010
6.68141477999997E-008,1.53243833016940E-010,1.07188244919842E-010
6.72566255999997E-008,1.48125896533288E-010,1.07472958923480E-010
6.76991033999998E-008,1.42166279446963E-010,1.07717425344459E-010
6.81415811999998E-008,1.35398845479423E-010,1.07917083144784E-010
6.85840589999999E-008,1.27862048527208E-010,1.08067724058908E-010
6.90265367999999E-008,1.19598714159308E-010,1.08165509933183E-010
6.94690146000000E-008,1.10655796273815E-010,1.08206987921769E-010
6.99114924000000E-008,1.01084110296606E-010,1.08189103481813E-010
7.03539702000001E-008,9.09380444380505E-011,1.08109211122775E-010
7.07964480000001E-008,8.02752506484584E-011,1.07965082876952E-010
7.12389258000002E-008,6.91563170283108E-011,1.07754914470469E-010
7.16814036000002E-008,5.76444235547052E-011,1.07477329186224E-010
7.21238814000003E-008,4.58049830802460E-011,1.07131379422439E-010
7.25663592000003E-008,3.37052696442941E-011,1.06716545962448E-010
7.30088370000004E-008,2.14140362085892E-011,1.06232734983235E-010
7.34513148000004E-008,9.00112398933933E-012,1.05680272841745E-010
7.37463000000000E-008,6.93064401228586E-013,1.05274173511131E-010
