001-TIME,002-PCoupled,003-PCoupledMoAv
2.70894741999999E-008,1.64466179350493E-010,1.03877249432026E-010
2.71386383999999E-008,1.64605222962025E-010,1.03987239485423E-010
2.71878025999999E-008,1.64732714016242E-010,1.04097062203948E-010
2.72369667999999E-008,1.64848643565385E-010,1.04206697625463E-010
2.72861309999999E-008,1.64953003473122E-010,1.04316125917079E-010
2.73352951999999E-008,1.65045786415119E-010,1.04425327375444E-010
2.73844593999999E-008,1.65126985879550E-010,1.04534282427048E-010
2.74336235999999E-008,1.65196596167561E-010,1.04642971628508E-010
2.74827877999999E-008,1.65254612393662E-010,1.04751375666869E-010
2.75319519999999E-008,1.65301030486078E-010,1.04859475359881E-010
2.75811161999999E-008,1.65335847187027E-010,1.04967251656297E-010
2.76302803999999E-008,1.65359060052954E-010,1.05074685636145E-010
2.76794445999999E-008,1.65370667454702E-010,1.05181758511018E-010
2.77286087999999E-008,1.65370668577622E-010,1.05288451624345E-010
2.77777729999999E-008,1.65359063421636E-010,1.05394746451670E-010
2.78269371999999E-008,1.65335852801235E-010,1.05500624600923E-010
2.78761013999999E-008,1.65301038345417E-010,1.05606067812687E-010
2.79252655999999E-008,1.65254622497582E-010,1.05711057960466E-010
2.79744297999999E-008,1.65196608515351E-010,1.05815577050949E-010
2.80235939999999E-008,1.65127000470345E-010,1.05919607224267E-010
2.80727581999999E-008,1.65045803247893E-010,1.06023130754251E-010
2.81219223999999E-008,1.64953022546696E-010,1.06126130048684E-010
2.81710865999999E-008,1.64848664878419E-010,1.06228587649553E-010
2.82202507999999E-008,1.64732737567240E-010,1.06330486233291E-010
2.82694149999999E-008,1.64605248749335E-010,1.06431808611026E-010
2.83185791999999E-008,1.64466207372304E-010,1.06532537728816E-010
2.83677433999999E-008,1.64315623194547E-010,1.06632656667885E-010
2.84169075999999E-008,1.64153506784576E-010,1.06732148644857E-010
2.84660717999999E-008,1.63979869520276E-010,1.06830997011984E-010
2.85152359999999E-008,1.63794723588102E-010,1.06929185257368E-010
2.85644001999999E-008,1.63598081982230E-010,1.07026697005186E-010
2.86135643999999E-008,1.63389958503640E-010,1.07123516015905E-010
2.86627285999999E-008,1.63170367759148E-010,1.07219626186495E-010
2.87118927999999E-008,1.62939325160385E-010,1.07315011550638E-010
2.87610569999999E-008,1.62696846922710E-010,1.07409656278933E-010
