001-TIME,002-PCoupled,003-PCoupledMoAv
0.1882988859999998E-007,0.9691780284964817E-011,-.1029820968902802E-009
0.1887905279999998E-007,0.1107445833092236E-010,-.1026850746110583E-009
0.1892821699999998E-007,0.1245635910808215E-010,-.1023860059520476E-009
0.1897738119999997E-007,0.1383738563001426E-010,-.1020849090826640E-009
0.1902654539999997E-007,0.1521744097148103E-010,-.1017818022349789E-009
0.1907570959999997E-007,0.1659642827556040E-010,-.1014767037027352E-009
0.1912487379999997E-007,0.1797425076014263E-010,-.1011696318403628E-009
0.1917403799999997E-007,0.1935081172280528E-010,-.1008606050619957E-009
0.1922320219999997E-007,0.2072601455679367E-010,-.1005496418404643E-009
0.1927236639999997E-007,0.2209976274262224E-010,-.1002367607063237E-009
0.1932153059999997E-007,0.2347195986334275E-010,-.9992198024685894E-010
0.1937069479999996E-007,0.2484250961812903E-010,-.9960531910506964E-010
0.1941985899999996E-007,0.2621131581528013E-010,-.9928679597868901E-010
0.1946902319999996E-007,0.2757828238735052E-010,-.9896642961917882E-010
0.1951818739999996E-007,0.2894331339589518E-010,-.9864423883072777E-010
0.1956735159999996E-007,0.3030631303840103E-010,-.9832024246924754E-010
0.1961651579999996E-007,0.3166718565489679E-010,-.9799445944136749E-010
0.1966567999999996E-007,0.3302583573470538E-010,-.9766690870342733E-010
0.1971484419999996E-007,0.3438216792312528E-010,-.9733760926046835E-010
0.1976400839999995E-007,0.3573608702814179E-010,-.9700658016522307E-010
0.1981317259999995E-007,0.3708749802708818E-010,-.9667384051710320E-010
0.1986233679999995E-007,0.3843630607333997E-010,-.9633940946118627E-010
0.1991150099999995E-007,0.3978241650293975E-010,-.9600330618720077E-010
0.1996066519999995E-007,0.4112573484127954E-010,-.9566554992850994E-010
0.2000982939999995E-007,0.4246616680968465E-010,-.9532615996109422E-010
0.2005899359999995E-007,0.4380361833208479E-010,-.9498515560253251E-010
0.2010815779999994E-007,0.4513799554156377E-010,-.9464255621098217E-010
0.2015732199999994E-007,0.4646920478698914E-010,-.9429838118415785E-010
0.2020648619999994E-007,0.4779715263954901E-010,-.9395264995830941E-010
0.2025565039999994E-007,0.4912174589934921E-010,-.9360538200719859E-010
0.2030481459999994E-007,0.5044289160191191E-010,-.9325659684107485E-010
0.2035397879999994E-007,0.5176049702474418E-010,-.9290631400565018E-010
0.2040314299999994E-007,0.5307446969379409E-010,-.9255455308107320E-010
0.2045230719999994E-007,0.5438471738999945E-010,-.9220133368090236E-010
0.2050147139999993E-007,0.5569114815569900E-010,-.9184667545107838E-010
0.2055063559999993E-007,0.5699367030115025E-010,-.9149059806889602E-010
0.2059979979999993E-007,0.5829219241089654E-010,-.9113312124197529E-010
0.2064896399999993E-007,0.5958662335025537E-010,-.9077426470723189E-010
0.2069812819999993E-007,0.6087687227163666E-010,-.9041404822984742E-010
0.2074729239999993E-007,0.6216284862100008E-010,-.9005249160223878E-010
0.2079645659999993E-007,0.6344446214412594E-010,-.8968961464302752E-010
0.2084562079999993E-007,0.6472162289303788E-010,-.8932543719600851E-010
0.2089478499999992E-007,0.6599424123223470E-010,-.8895997912911853E-010
0.2094394919999992E-007,0.6726222784504350E-010,-.8859326033340454E-010
0.2099311339999992E-007,0.6852549373983357E-010,-.8822530072199181E-010
0.2104227759999992E-007,0.6978395025633118E-010,-.8785612022905180E-010
0.2109144179999992E-007,0.7103750907175119E-010,-.8748573880877022E-010
0.2114060599999992E-007,0.7228608220710344E-010,-.8711417643431470E-010
0.2118977019999992E-007,0.7352958203325095E-010,-.8674145309680295E-010
0.2123893439999992E-007,0.7476792127717473E-010,-.8636758880427059E-010
0.2128809859999991E-007,0.7600101302799303E-010,-.8599260358063951E-010
0.2133726279999991E-007,0.7722877074315954E-010,-.8561651746468605E-010
0.2138642699999991E-007,0.7845110825444222E-010,-.8523935050900990E-010
0.2143559119999991E-007,0.7966793977406844E-010,-.8486112277900284E-010
0.2148475539999991E-007,0.8087917990063471E-010,-.8448185435181832E-010
0.2153391959999991E-007,0.8208474362522977E-010,-.8410156531534104E-010
0.2158308379999991E-007,0.8328454633726556E-010,-.8372027576715742E-010
0.2163224799999991E-007,0.8447850383054368E-010,-.8333800581352629E-010
0.2168141219999990E-007,0.8566653230903938E-010,-.8295477556835041E-010
0.2173057639999990E-007,0.8684854839291714E-010,-.8257060515214845E-010
0.2177974059999990E-007,0.8802446912424112E-010,-.8218551469102792E-010
0.2182890479999990E-007,0.8919421197293444E-010,-.8179952431565864E-010
0.2187806899999990E-007,0.9035769484244614E-010,-.8141265416024718E-010
0.2192723319999990E-007,0.9151483607562667E-010,-.8102492436151204E-010
0.2197639739999990E-007,0.9266555446035271E-010,-.8063635505766000E-010
0.2202556159999989E-007,0.9380976923533902E-010,-.8024696638736314E-010
0.2207472579999989E-007,0.9494740009566977E-010,-.7985677848873723E-010
0.2212388999999989E-007,0.9607836719859667E-010,-.7946581149832093E-010
0.2217305419999989E-007,0.9720259116897131E-010,-.7907408555005644E-010
0.2222221839999989E-007,0.9831999310498906E-010,-.7868162077427093E-010
0.2227138259999989E-007,0.9943049458354835E-010,-.7828843729665985E-010
0.2232054679999989E-007,0.1005340176659422E-009,-.7789455523727088E-010
0.2236971099999989E-007,0.1016304849031363E-009,-.7749999470948976E-010
0.2241887519999988E-007,0.1027198193413835E-009,-.7710477581902732E-010
0.2246803939999988E-007,0.1038019445274580E-009,-.7670891866290811E-010
0.2251720359999988E-007,0.1048767845142084E-009,-.7631244332846025E-010
0.2256636779999988E-007,0.1059442638569311E-009,-.7591536989232650E-010
0.2261553199999988E-007,0.1070043076551804E-009,-.7551771841939714E-010
0.2266469619999988E-007,0.1080568415015328E-009,-.7511950896186801E-010
0.2271386039999988E-007,0.1091017915236584E-009,-.7472076155821969E-010
0.2276302459999988E-007,0.1101390843862420E-009,-.7432149623220575E-010
0.2281218879999987E-007,0.1111686472884043E-009,-.7392173299185960E-010
0.2286135299999987E-007,0.1121904079629482E-009,-.7352149182851592E-010
0.2291051719999987E-007,0.1132042947173704E-009,-.7312079271575651E-010
0.2295968139999987E-007,0.1142102363815176E-009,-.7271965560848184E-010
0.2300884559999987E-007,0.1152081623554213E-009,-.7231810044189229E-010
