001-TIME,002-PCoupled     ,003-PCoupledMoAv      
    5.59488595999990E-008,    1.72858238754436E-011,    1.04172780242416E-010 
    5.59980237999990E-008,    1.86630299268166E-011,    1.04097712653344E-010 
    5.60471879999990E-008,    2.00389261429423E-011,    1.04023983681742E-010 
    5.60963521999990E-008,    2.14134159587207E-011,    1.03951588575128E-010 
    5.61455163999990E-008,    2.27864029077565E-011,    1.03880522513181E-010 
    5.61946805999990E-008,    2.41577906291320E-011,    1.03810780608133E-010 
    5.62438447999990E-008,    2.55274828741681E-011,    1.03742357905162E-010 
    5.62930089999990E-008,    2.68953835131806E-011,    1.03675249382787E-010 
    5.63421731999990E-008,    2.82613965422253E-011,    1.03609449953272E-010 
    5.63913373999990E-008,    2.96254260898379E-011,    1.03544954463025E-010 
    5.64405015999990E-008,    3.09873764237613E-011,    1.03481757693014E-010 
    5.64896657999990E-008,    3.23471519576647E-011,    1.03419854359169E-010 
    5.65388299999990E-008,    3.37046572578524E-011,    1.03359239112809E-010 
    5.65879941999990E-008,    3.50597970499608E-011,    1.03299906541049E-010 
    5.66371583999990E-008,    3.64124762256464E-011,    1.03241851167233E-010 
    5.66863225999990E-008,    3.77625998492601E-011,    1.03185067451356E-010 
    5.67354867999990E-008,    3.91100731645102E-011,    1.03129549790493E-010 
    5.67846509999990E-008,    4.04548016011121E-011,    1.03075292519235E-010 
    5.68338151999990E-008,    4.17966907814269E-011,    1.03022289910125E-010 
    5.68829793999990E-008,    4.31356465270841E-011,    1.02970536174098E-010 
    5.69321435999990E-008,    4.44715748655917E-011,    1.02920025460925E-010 
    5.69813077999990E-008,    4.58043820369319E-011,    1.02870751859663E-010 
    5.70304719999990E-008,    4.71339745001400E-011,    1.02822709399101E-010 
    5.70796361999990E-008,    4.84602589398716E-011,    1.02775892048217E-010 
    5.71288003999990E-008,    4.97831422729502E-011,    1.02730293716636E-010 
    5.71779645999990E-008,    5.11025316549008E-011,    1.02685908255087E-010 
    5.72271287999990E-008,    5.24183344864658E-011,    1.02642729455871E-010 
    5.72762929999990E-008,    5.37304584201034E-011,    1.02600751053326E-010 
    5.73254571999990E-008,    5.50388113664704E-011,    1.02559966724295E-010 
    5.73746213999990E-008,    5.63433015008836E-011,    1.02520370088605E-010 
    5.74237855999990E-008,    5.76438372697659E-011,    1.02481954709538E-010 
    5.74729497999990E-008,    5.89403273970701E-011,    1.02444714094310E-010 
    5.75221139999990E-008,    6.02326808906867E-011,    1.02408641694560E-010 
    5.75712781999990E-008,    6.15208070488292E-011,    1.02373730906829E-010 
    5.76204423999990E-008,    6.28046154663997E-011,    1.02339975073049E-010 
    5.76696065999990E-008,    6.40840160413347E-011,    1.02307367481038E-010 
    5.77187707999990E-008,    6.53589189809270E-011,    1.02275901364991E-010 
    5.77679349999990E-008,    6.66292348081299E-011,    1.02245569905979E-010 
    5.78170991999990E-008,    6.78948743678356E-011,    1.02216366232445E-010 
    5.78662633999990E-008,    6.91557488331329E-011,    1.02188283420712E-010 
    5.79154275999990E-008,    7.04117697115405E-011,    1.02161314495485E-010 
    5.79645917999990E-008,    7.16628488512193E-011,    1.02135452430358E-010 
    5.80137559999990E-008,    7.29088984471579E-011,    1.02110690148329E-010 
    5.80629201999990E-008,    7.41498310473356E-011,    1.02087020522308E-010 
    5.81120843999990E-008,    7.53855595588600E-011,    1.02064436375637E-010 
    5.81612485999990E-008,    7.66159972540790E-011,    1.02042930482606E-010 
    5.82104127999990E-008,    7.78410577766686E-011,    1.02022495568977E-010 
    5.82595769999989E-008,    7.90606551476930E-011,    1.02003124312503E-010 
    5.83087411999989E-008,    8.02747037716392E-011,    1.01984809343457E-010 
    5.83579053999989E-008,    8.14831184424236E-011,    1.01967543245159E-010 
    5.84070695999989E-008,    8.26858143493735E-011,    1.01951318554508E-010 
    5.84562337999989E-008,    8.38827070831781E-011,    1.01936127762514E-010 
    5.85053979999989E-008,    8.50737126418134E-011,    1.01921963314834E-010 
    5.85545621999989E-008,    8.62587474364376E-011,    1.01908817612307E-010 
    5.86037263999989E-008,    8.74377282972568E-011,    1.01896683011497E-010 
    5.86528905999989E-008,    8.86105724793636E-011,    1.01885551825234E-010 
    5.87020547999989E-008,    8.97771976685435E-011,    1.01875416323158E-010 
    5.87512189999989E-008,    9.09375219870521E-011,    1.01866268732262E-010 
    5.88003831999989E-008,    9.20914639993621E-011,    1.01858101237448E-010 
    5.88495473999989E-008,    9.32389427178772E-011,    1.01850905982067E-010 
    5.88987115999989E-008,    9.43798776086181E-011,    1.01844675068482E-010 
    5.89478757999989E-008,    9.55141885968735E-011,    1.01839400558612E-010 
    5.89970399999989E-008,    9.66417960728203E-011,    1.01835074474496E-010 
    5.90462041999989E-008,    9.77626208971103E-011,    1.01831688798847E-010 
    5.90953683999989E-008,    9.88765844064255E-011,    1.01829235475614E-010 
    5.91445325999989E-008,    9.99836084189984E-011,    1.01827706410540E-010 
    5.91936967999989E-008,    1.01083615240099E-010,    1.01827093471731E-010 
    5.92428609999989E-008,    1.02176527667488E-010,    1.01827388490215E-010 
    5.92920251999989E-008,    1.03262268996834E-010,    1.01828583260514E-010 
    5.93411893999989E-008,    1.04340763027099E-010,    1.01830669541210E-010 
    5.93903535999989E-008,    1.05411934065884E-010,    1.01833639055513E-010 
    5.94395177999989E-008,    1.06475706934744E-010,    1.01837483491838E-010 
    5.94886819999989E-008,    1.07532006974463E-010,    1.01842194504373E-010 
    5.95378461999989E-008,    1.08580760050291E-010,    1.01847763713656E-010 
    5.95870103999989E-008,    1.09621892557152E-010,    1.01854182707152E-010 
    5.96361745999989E-008,    1.10655331424808E-010,    1.01861443039828E-010 
    5.96853387999989E-008,    1.11681004122986E-010,    1.01869536234733E-010 
    5.97345029999989E-008,    1.12698838666468E-010,    1.01878453783579E-010 
    5.97836671999989E-008,    1.13708763620148E-010,    1.01888187147321E-010 
    5.98328313999989E-008,    1.14710708104038E-010,    1.01898727756740E-010 
    5.98819955999989E-008,    1.15704601798249E-010,    1.01910067013030E-010 
    5.99311597999989E-008,    1.16690374947925E-010,    1.01922196288378E-010 
    5.99803239999990E-008,    1.17667958368134E-010,    1.01935106926553E-010 
    6.00294881999990E-008,    1.18637283448730E-010,    1.01948790243495E-010 
    6.00786523999990E-008,    1.19598282159166E-010,    1.01963237527899E-010 
    6.01278165999990E-008,    1.20550887053265E-010,    1.01978440041809E-010 
    6.01769807999990E-008,    1.21495031273961E-010,    1.01994389021206E-010 
    6.02261449999990E-008,    1.22430648557982E-010,    1.02011075676599E-010 
    6.02753091999990E-008,    1.23357673240510E-010,    1.02028491193619E-010 
    6.03244733999990E-008,    1.24276040259783E-010,    1.02046626733609E-010 
    6.03736375999990E-008,    1.25185685161664E-010,    1.02065473434223E-010 
    6.04228017999990E-008,    1.26086544104163E-010,    1.02085022410015E-010 
    6.04719659999990E-008,    1.26978553861921E-010,    1.02105264753040E-010 
    6.05211301999990E-008,    1.27861651830642E-010,    1.02126191533443E-010 
    6.05702943999990E-008,    1.28735776031491E-010,    1.02147793800065E-010 
    6.06194585999990E-008,    1.29600865115445E-010,    1.02170062581032E-010 
    6.06686227999990E-008,    1.30456858367593E-010,    1.02192988884358E-010 
    6.07177869999990E-008,    1.31303695711402E-010,    1.02216563698541E-010 
    6.07669511999990E-008,    1.32141317712933E-010,    1.02240777993165E-010 
    6.08161153999990E-008,    1.32969665585009E-010,    1.02265622719496E-010 
