001-TIME,002-TempTra-001,003-TempVib001,004-XiVibMean001,005-TempRot001,006-TempTotal001
2.52000000000000E-007,5.99104811172965E+003,5.92960478159885E+003,1.38462362722413E+001,6.03435975969854E+003,5.95472767733847E+003
2.53000000000000E-007,5.98471134363443E+003,5.93023144426100E+003,1.38466289194670E+001,6.03699586063022E+003,5.95460500156340E+003
2.54000000000000E-007,5.98461415985474E+003,5.93054477559208E+003,1.38468252155517E+001,6.03535895609864E+003,5.95456124619284E+003
2.55000000000000E-007,5.98210177592856E+003,5.93073277439073E+003,1.38469429843949E+001,6.03691151330300E+003,5.95454718357818E+003
2.56000000000000E-007,5.98284701605781E+003,5.93073277439073E+003,1.38469429843949E+001,6.03596591958667E+003,5.95451689877504E+003
2.57000000000000E-007,5.98467579782349E+003,5.93041944305965E+003,1.38467466993198E+001,6.03627677423076E+003,5.95462195166633E+003
2.58000000000000E-007,5.98262169663993E+003,5.93067010812451E+003,1.38469037288477E+001,6.03681517085210E+003,5.95456753616714E+003
2.59000000000000E-007,5.98449517954608E+003,5.93067010812451E+003,1.38469037288477E+001,6.03497765210431E+003,5.95457297240427E+003
2.60000000000000E-007,5.98624721630910E+003,5.93085810692316E+003,1.38470214932876E+001,6.03212495784840E+003,5.95453762382661E+003
2.61000000000000E-007,5.98667434755633E+003,5.93092077318938E+003,1.38470607466332E+001,6.03128308378235E+003,5.95451860769287E+003
2.62000000000000E-007,5.98675365835227E+003,5.93123410452045E+003,1.38472570023541E+001,6.02932375456787E+003,5.95445280983490E+003
2.63000000000000E-007,5.98605783098380E+003,5.93129677078667E+003,1.38472962512970E+001,6.02955884387958E+003,5.95442684321858E+003
2.64000000000000E-007,5.98166079394559E+003,5.93211143224747E+003,1.38478064207952E+001,6.02936750445710E+003,5.95430110360893E+003
2.65000000000000E-007,5.98735730346912E+003,5.93154743585153E+003,1.38474532397319E+001,6.02675852905407E+003,5.95437469116676E+003
2.66000000000000E-007,5.98794807363618E+003,5.93148476958532E+003,1.38474139937236E+001,6.02668199947125E+003,5.95440874355766E+003
2.67000000000000E-007,5.98495213965028E+003,5.93204876598126E+003,1.38477671813889E+001,6.02642166882972E+003,5.95430964930957E+003
2.68000000000000E-007,5.98913992818356E+003,5.93154743585153E+003,1.38474532397319E+001,6.02512326177715E+003,5.95439696466992E+003
2.69000000000000E-007,5.98798741797690E+003,5.93236209731234E+003,1.38479633710864E+001,6.02156317628582E+003,5.95425246413693E+003
2.70000000000000E-007,5.98909564077323E+003,5.93248742984477E+003,1.38480418418318E+001,6.01947812689557E+003,5.95419217670951E+003
2.71000000000000E-007,5.98761630244322E+003,5.93292609370828E+003,1.38483164663420E+001,6.01864626293386E+003,5.95414860568283E+003
2.72000000000000E-007,5.98832970651060E+003,5.93261276237720E+003,1.38481203096438E+001,6.01979091659200E+003,5.95421104414680E+003
2.73000000000000E-007,5.99088112214936E+003,5.93204876598126E+003,1.38477671813889E+001,6.02032713714113E+003,5.95428462646625E+003
2.74000000000000E-007,5.98723653926963E+003,5.93255009611098E+003,1.38480810761045E+001,6.02095864752264E+003,5.95417863451048E+003
2.75000000000000E-007,5.98678209978704E+003,5.93323942503936E+003,1.38485126047107E+001,6.01743170076972E+003,5.95405735027452E+003
2.76000000000000E-007,5.98811078052301E+003,5.93317675877314E+003,1.38484733785032E+001,6.01650896177819E+003,5.95407502466769E+003
2.77000000000000E-007,5.98327486490093E+003,5.93399142023394E+003,1.38489832620269E+001,6.01661616854756E+003,5.95392818846624E+003
