001-TIME,002-PCoupled,003-PCoupledMoAv
1.04882000000000E-008,2.95551252869962E-010,1.47775607248162E-010
1.05340000000000E-008,2.96841869694722E-010,1.48420915576757E-010
1.05798000000000E-008,2.98132486519482E-010,1.49066223905352E-010
1.06256000000000E-008,2.99423103344241E-010,1.49711532233947E-010
1.06714000000000E-008,3.00713720169001E-010,1.50356840562542E-010
1.07172000000000E-008,3.02004336993761E-010,1.51002148891138E-010
1.07630000000000E-008,3.03294953818520E-010,1.51647457219733E-010
1.08088000000000E-008,3.04585570643280E-010,1.52292765548328E-010
1.08546000000000E-008,3.05876187468040E-010,1.52938073876923E-010
1.09004000000000E-008,3.07166804292799E-010,1.53583382205518E-010
1.09462000000000E-008,3.08457421117559E-010,1.54228690534113E-010
1.09920000000000E-008,3.09748037942319E-010,1.54873998862708E-010
1.10378000000000E-008,3.11038654767078E-010,1.55519307191303E-010
1.10836000000000E-008,3.12329271591838E-010,1.56164615519899E-010
1.11294000000000E-008,3.13619888416598E-010,1.56809923848494E-010
1.11752000000000E-008,3.14910505241357E-010,1.57455232177089E-010
1.12210000000000E-008,3.16201122066117E-010,1.58100540505684E-010
1.12668000000000E-008,3.17491738890877E-010,1.58745848834279E-010
1.13126000000000E-008,3.18782355715636E-010,1.59391157162874E-010
1.13584000000000E-008,3.20072972540396E-010,1.60036465491470E-010
1.14042000000000E-008,3.21363589365156E-010,1.60681773820065E-010
1.14500000000000E-008,3.22654206189915E-010,1.61327082148660E-010
1.14958000000000E-008,3.23944823014675E-010,1.61972390477255E-010
1.15416000000000E-008,3.25235439839435E-010,1.62617698805850E-010
1.15874000000000E-008,3.26526056664194E-010,1.63263007134446E-010
1.16332000000000E-008,3.27816673488954E-010,1.63908315463041E-010
1.16790000000000E-008,3.29107290313714E-010,1.64553623791636E-010
1.17248000000000E-008,3.30397907138473E-010,1.65198932120231E-010
1.17706000000000E-008,3.31688523963233E-010,1.65844240448827E-010
1.18164000000000E-008,3.32979140787993E-010,1.66489548777422E-010
1.18622000000000E-008,3.34269757612752E-010,1.67134857106017E-010
1.19080000000000E-008,3.35560374437512E-010,1.67780165434612E-010
1.19538000000000E-008,3.36850991262272E-010,1.68425473763208E-010
1.19996000000000E-008,3.38141608087031E-010,1.69070782091803E-010
1.20454000000000E-008,3.39432224911791E-010,1.69716090420398E-010
1.20912000000000E-008,3.40722841736551E-010,1.70361398748993E-010
1.21370000000000E-008,3.42013458561310E-010,1.71006707077589E-010
1.21828000000000E-008,3.43304075386070E-010,1.71652015406184E-010
1.22286000000000E-008,3.44594692210830E-010,1.72297323734779E-010
1.22744000000000E-008,3.45885309035589E-010,1.72942632063375E-010
1.23202000000000E-008,3.47175925860349E-010,1.73587940391970E-010
1.23660000000000E-008,3.48466542685109E-010,1.74233248720566E-010
1.24118000000000E-008,3.49757159509868E-010,1.74878557049161E-010
1.24576000000000E-008,3.51047776334628E-010,1.75523865377756E-010
1.25034000000000E-008,3.52338393159388E-010,1.76169173706352E-010
1.25492000000000E-008,3.53629009984147E-010,1.76814482034947E-010
1.25950000000000E-008,3.54919626808907E-010,1.77459790363543E-010
1.26408000000000E-008,3.56210243633666E-010,1.78105098692138E-010
1.26866000000000E-008,3.57500860458426E-010,1.78750407020733E-010
1.27324000000000E-008,3.58791477283186E-010,1.79395715349329E-010
1.27782000000000E-008,3.60082094107945E-010,1.80041023677924E-010
1.28240000000000E-008,3.61372710932705E-010,1.80686332006520E-010
1.28698000000000E-008,3.62663327757465E-010,1.81331640335115E-010
1.29156000000000E-008,3.63953944582224E-010,1.81976948663711E-010
1.29614000000000E-008,3.65244561406984E-010,1.82622256992306E-010
1.30072000000000E-008,3.66535178231744E-010,1.83267565320901E-010
1.30530000000000E-008,3.67825795056503E-010,1.83912873649497E-010
1.30988000000000E-008,3.69116411881263E-010,1.84558181978092E-010
1.31446000000000E-008,3.70407028706023E-010,1.85203490306688E-010
1.31904000000000E-008,3.71697645530782E-010,1.85848798635283E-010
1.32362000000000E-008,3.72988262355542E-010,1.86494106963879E-010
1.32820000000000E-008,3.74278879180302E-010,1.87139415292474E-010
1.33278000000000E-008,3.75569496005061E-010,1.87784723621070E-010
1.33736000000000E-008,3.76860112829821E-010,1.88430031949665E-010
1.34194000000000E-008,3.78150729654581E-010,1.89075340278261E-010
1.34652000000000E-008,3.79441346479340E-010,1.89720648606856E-010
1.35110000000000E-008,3.80731963304100E-010,1.90365956935452E-010
1.35568000000000E-008,3.82022580128860E-010,1.91011265264047E-010
1.36026000000000E-008,3.83313196953619E-010,1.91656573592643E-010
1.36484000000000E-008,3.84603813778379E-010,1.92301881921239E-010
1.36942000000000E-008,3.85894430603139E-010,1.92947190249834E-010
1.37400000000000E-008,3.87185047427898E-010,1.93592498578430E-010
1.37858000000000E-008,3.88475664252658E-010,1.94237806907025E-010
1.38316000000000E-008,3.89766281077418E-010,1.94883115235621E-010
1.38774000000000E-008,3.91056897902177E-010,1.95528423564216E-010
1.39232000000000E-008,3.92347514726937E-010,1.96173731892812E-010
1.39690000000000E-008,3.93638131551697E-010,1.96819040221407E-010
1.40148000000000E-008,3.94928748376456E-010,1.97464348550003E-010
1.40606000000000E-008,3.96219365201216E-010,1.98109656878599E-010
1.41064000000000E-008,3.97509982025976E-010,1.98754965207194E-010
1.41522000000000E-008,3.98800598850735E-010,1.99400273535790E-010
1.41980000000000E-008,4.00091215675495E-010,2.00045581864386E-010
1.42438000000000E-008,4.01381832500255E-010,2.00690890192981E-010
1.42896000000000E-008,4.02672449325014E-010,2.01336198521577E-010
1.43354000000000E-008,4.03963066149774E-010,2.01981506850173E-010
1.43812000000000E-008,4.05253682974534E-010,2.02626815178769E-010
1.44270000000000E-008,4.06544299799293E-010,2.03272123507364E-010
1.44728000000000E-008,4.07834916624053E-010,2.03917431835960E-010
1.45186000000000E-008,4.09125533448813E-010,2.04562740164556E-010
1.45644000000000E-008,4.10416150273572E-010,2.05208048493151E-010
1.46102000000000E-008,4.11706767098332E-010,2.05853356821747E-010
1.46560000000000E-008,4.12997383923092E-010,2.06498665150343E-010
1.47018000000000E-008,4.14288000747851E-010,2.07143973478939E-010
1.47476000000000E-008,4.15578617572611E-010,2.07789281807534E-010
1.47934000000000E-008,4.16869234397371E-010,2.08434590136130E-010
1.48392000000000E-008,4.18159851222130E-010,2.09079898464726E-010
1.48850000000000E-008,4.19450468046890E-010,2.09725206793322E-010
1.49308000000000E-008,4.20741084871650E-010,2.10370515121918E-010
1.49766000000000E-008,4.22031701696409E-010,2.11015823450513E-010
1.50224000000000E-008,4.23322318521169E-010,2.11661131779109E-010
1.50682000000000E-008,4.24612935345929E-010,2.12306440107705E-010
1.51140000000000E-008,4.25903552170688E-010,2.12951748436301E-010
1.51598000000000E-008,4.27194168995448E-010,2.13597056764897E-010
1.52056000000000E-008,4.28484785820208E-010,2.14242365093492E-010
1.52514000000000E-008,4.29775402644968E-010,2.14887673422088E-010
1.52972000000000E-008,4.31066019469727E-010,2.15532981750684E-010
1.53430000000000E-008,4.32356636294487E-010,2.16178290079280E-010
1.53888000000000E-008,4.33647253119247E-010,2.16823598407876E-010
1.54346000000000E-008,4.34937869944006E-010,2.17468906736472E-010
1.54804000000000E-008,4.36228486768766E-010,2.18114215065067E-010
1.55262000000000E-008,4.37519103593526E-010,2.18759523393663E-010
1.55720000000000E-008,4.38809720418285E-010,2.19404831722259E-010
1.56178000000000E-008,4.40100337243045E-010,2.20050140050855E-010
1.56636000000000E-008,4.41390954067805E-010,2.20695448379451E-010
1.57094000000000E-008,4.42681570892565E-010,2.21340756708047E-010
1.57552000000000E-008,4.43972187717324E-010,2.21986065036643E-010
1.58010000000000E-008,4.45262804542084E-010,2.22631373365239E-010
1.58468000000000E-008,4.46553421366844E-010,2.23276681693835E-010
1.58926000000000E-008,4.47844038191603E-010,2.23921990022431E-010
1.59384000000000E-008,4.49134655016363E-010,2.24567298351027E-010
1.59842000000000E-008,4.50425271841123E-010,2.25212606679623E-010
1.60300000000000E-008,4.51715888665883E-010,2.25857915008219E-010
1.60758000000000E-008,4.53006505490642E-010,2.26503223336815E-010
1.61216000000000E-008,4.54297122315402E-010,2.27148531665411E-010
1.61674000000000E-008,4.55587739140162E-010,2.27793839994007E-010
1.62132000000000E-008,4.56878355964921E-010,2.28439148322603E-010
1.62590000000000E-008,4.58168972789681E-010,2.29084456651199E-010
1.63048000000000E-008,4.59459589614441E-010,2.29729764979795E-010
1.63506000000000E-008,4.60750206439201E-010,2.30375073308391E-010
1.63964000000001E-008,4.62040823263960E-010,2.31020381636987E-010
1.64422000000001E-008,4.63331440088720E-010,2.31665689965583E-010
1.64880000000001E-008,4.64622056913480E-010,2.32310998294179E-010
1.65338000000001E-008,4.65912673738239E-010,2.32956306622776E-010
1.65796000000001E-008,4.67203290562999E-010,2.33601614951372E-010
1.66254000000001E-008,4.68493907387759E-010,2.34246923279968E-010
1.66712000000001E-008,4.69784524212518E-010,2.34892231608564E-010
1.67170000000001E-008,4.71075141037278E-010,2.35537539937160E-010
1.67628000000001E-008,4.72365757862038E-010,2.36182848265756E-010
1.68086000000001E-008,4.73656374686798E-010,2.36828156594352E-010
1.68544000000001E-008,4.74946991511557E-010,2.37473464922948E-010
1.69002000000001E-008,4.76237608336317E-010,2.38118773251544E-010
1.69460000000001E-008,4.77528225161077E-010,2.38764081580141E-010
1.69918000000001E-008,4.78818841985836E-010,2.39409389908737E-010
1.70376000000001E-008,4.80109458810596E-010,2.40054698237333E-010
1.70834000000001E-008,4.81400075635356E-010,2.40700006565929E-010
1.71292000000001E-008,4.82690692460116E-010,2.41345314894526E-010
1.71750000000001E-008,4.83981309284875E-010,2.41990623223122E-010
1.72208000000001E-008,4.85271926109635E-010,2.42635931551718E-010
1.72666000000001E-008,4.86562542934395E-010,2.43281239880314E-010
1.73124000000001E-008,4.87853159759154E-010,2.43926548208911E-010
1.73582000000001E-008,4.89143776583914E-010,2.44571856537507E-010
1.74040000000001E-008,4.90434393408674E-010,2.45217164866103E-010
1.74498000000001E-008,4.91725010233433E-010,2.45862473194700E-010
1.74956000000001E-008,4.93015627058193E-010,2.46507781523296E-010
1.75414000000001E-008,4.94306243882953E-010,2.47153089851892E-010
1.75872000000001E-008,4.95596860707713E-010,2.47798398180489E-010
1.76330000000001E-008,4.96887477532472E-010,2.48443706509085E-010
1.76788000000001E-008,4.98178094357232E-010,2.49089014837681E-010
1.77246000000001E-008,4.99468711181992E-010,2.49734323166278E-010
1.77704000000001E-008,5.00759328006752E-010,2.50379631494874E-010
1.78162000000001E-008,5.02049944831511E-010,2.51024939823470E-010
1.78620000000001E-008,5.03340561656271E-010,2.51670248152067E-010
1.79078000000001E-008,5.04631178481031E-010,2.52315556480663E-010
1.79536000000001E-008,5.05921795305790E-010,2.52960864809260E-010
1.79994000000001E-008,5.07212412130550E-010,2.53606173137856E-010
1.80452000000001E-008,5.08503028955310E-010,2.54251481466452E-010
1.80910000000001E-008,5.09793645780069E-010,2.54896789795049E-010
1.81368000000001E-008,5.11084262604829E-010,2.55542098123645E-010
1.81826000000001E-008,5.12374879429589E-010,2.56187406452242E-010
1.82284000000001E-008,5.13665496254349E-010,2.56832714780838E-010
1.82742000000001E-008,5.14956113079108E-010,2.57478023109434E-010
1.83200000000001E-008,5.16246729903868E-010,2.58123331438031E-010
1.83658000000001E-008,5.17537346728628E-010,2.58768639766628E-010
1.84116000000001E-008,5.18827963553387E-010,2.59413948095224E-010
1.84574000000001E-008,5.20118580378147E-010,2.60059256423821E-010
1.85032000000001E-008,5.21409197202907E-010,2.60704564752417E-010
1.85490000000001E-008,5.22699814027667E-010,2.61349873081014E-010
1.85948000000001E-008,5.23990430852426E-010,2.61995181409610E-010
1.86406000000001E-008,5.25281047677186E-010,2.62640489738207E-010
1.86864000000001E-008,5.26571664501946E-010,2.63285798066804E-010
1.87322000000001E-008,5.27862281326705E-010,2.63931106395400E-010
1.87780000000001E-008,5.29152898151465E-010,2.64576414723997E-010
1.88238000000001E-008,5.30443514976225E-010,2.65221723052593E-010
1.88696000000001E-008,5.31734131800984E-010,2.65867031381190E-010
1.89154000000001E-008,5.33024748625744E-010,2.66512339709787E-010
1.89612000000001E-008,5.34315365450504E-010,2.67157648038383E-010
1.90070000000001E-008,5.35605982275264E-010,2.67802956366980E-010
1.90528000000001E-008,5.36896599100023E-010,2.68448264695577E-010
1.90986000000001E-008,5.38187215924783E-010,2.69093573024174E-010
1.91444000000001E-008,5.39477832749543E-010,2.69738881352770E-010
1.91902000000002E-008,5.40768449574302E-010,2.70384189681367E-010
1.92360000000002E-008,5.42059066399062E-010,2.71029498009964E-010
1.92818000000002E-008,5.43349683223822E-010,2.71674806338560E-010
