001-TIME,002-NumDens-Spe001,003-NumDens-Spe002,004-NumDens-Spe003,005-NumDens-Spe004,006-NumDens-Spe005,007-NumDens-Spe006,008-TempTra-001,009-TempTra-002,010-TempTra-003,011-TempTra-004,012-TempTra-005,013-TempTra-006,014-TempVib001,015-TempVib002,016-TempVib003,017-TempVib004,018-TempVib005,019-XiVibMean001,020-XiVibMean002,021-XiVibMean003,022-XiVibMean004,023-XiVibMean005,024-TempRot001,025-TempRot002,026-TempRot003,027-TempRot004,028-TempRot005,029-TempTotal001,030-TempTotal002,031-TempTotal003,032-TempTotal004,033-TempTotal005,034-TempTotal006
2.57999999999999E-008,3.95756267554020E+022,8.14686324393168E+022,1.70289812710135E+023,7.24243479386198E+021,6.95213678553855E+021,3.05528643484255E+023,2.43189999587148E+004,2.44898958423084E+004,2.58305710344482E+004,2.24695435461366E+004,2.43868462033041E+004,2.51647632732908E+004,0.00000000000000E+000,0.00000000000000E+000,2.54596462964159E+004,2.15810813147856E+004,2.40839698194208E+004,0.00000000000000E+000,0.00000000000000E+000,1.86967827781646E+000,1.89653371760893E+000,1.88843606905460E+000,0.00000000000000E+000,0.00000000000000E+000,2.53965515013713E+004,2.13748485905361E+004,2.31298250464065E+004,2.43189999587148E+004,2.44898958423084E+004,2.56032606818513E+004,2.19077557483205E+004,2.39388482875727E+004,2.50145583984519E+004
2.59999999999999E-008,3.98509093495018E+022,8.16738431003730E+022,1.70139658567899E+023,7.12731661814752E+021,6.97716247591126E+021,3.05768890111833E+023,2.43463743673550E+004,2.44672841144803E+004,2.57699890256475E+004,2.24000300367193E+004,2.43919657935043E+004,2.51264876156920E+004,0.00000000000000E+000,0.00000000000000E+000,2.54461922010607E+004,2.12201832494486E+004,2.38705369058224E+004,0.00000000000000E+000,0.00000000000000E+000,1.86961093798843E+000,1.89480599033584E+000,1.88745797683035E+000,0.00000000000000E+000,0.00000000000000E+000,2.54211878290915E+004,2.12292183289198E+004,2.32494887874389E+004,2.43463743673550E+004,2.44672841144803E+004,2.55803164969108E+004,2.17361673867457E+004,2.39173162005001E+004,2.49946426595519E+004
2.61999999999999E-008,4.01962638766452E+022,8.19391154183237E+022,1.69944458182992E+023,6.97215733783672E+021,7.02220871858214E+021,3.06074203534380E+023,2.42564611670598E+004,2.44046322546706E+004,2.57140658515187E+004,2.25044704851904E+004,2.45737720777583E+004,2.50728184819352E+004,0.00000000000000E+000,0.00000000000000E+000,2.55000777532336E+004,2.07665030157660E+004,2.38724378786276E+004,0.00000000000000E+000,0.00000000000000E+000,1.86988022578861E+000,1.89255050199206E+000,1.88746676401778E+000,0.00000000000000E+000,0.00000000000000E+000,2.53807862633238E+004,2.13665780470115E+004,2.31840035097091E+004,2.42564611670598E+004,2.44046322546706E+004,2.55587951255571E+004,2.16970805238903E+004,2.39780113622419E+004,2.49545458378800E+004
2.63999999999999E-008,4.04665413326704E+022,8.21793620459017E+022,1.69804314316905E+023,6.84702888597317E+021,7.03221899473122E+021,3.06329465576181E+023,2.42930441613592E+004,2.43503271098416E+004,2.56962511927954E+004,2.23128835000054E+004,2.44207185283931E+004,2.50449068671185E+004,0.00000000000000E+000,0.00000000000000E+000,2.54526705327293E+004,2.06603195672078E+004,2.37505646493699E+004,0.00000000000000E+000,0.00000000000000E+000,1.86964337172076E+000,1.89200857359582E+000,1.88690061991142E+000,0.00000000000000E+000,0.00000000000000E+000,2.53961170386804E+004,2.12640715963595E+004,2.32295796149555E+004,2.42930441613592E+004,2.43503271098416E+004,2.55425784011119E+004,2.15548622525312E+004,2.38911927231134E+004,2.49306239078908E+004
2.65999999999999E-008,4.08469318263356E+022,8.24496395019270E+022,1.69609113931998E+023,6.70688501988600E+021,7.04222927088030E+021,3.06654799551027E+023,2.42196052596176E+004,2.44088043353526E+004,2.56525079859408E+004,2.23093886016136E+004,2.44371219561163E+004,2.50262222004635E+004,0.00000000000000E+000,0.00000000000000E+000,2.54635480186610E+004,2.05818516913524E+004,2.38531384794319E+004,0.00000000000000E+000,0.00000000000000E+000,1.86969779353788E+000,1.89160457280322E+000,1.88737748937044E+000,0.00000000000000E+000,0.00000000000000E+000,2.52871053715942E+004,2.12789855545584E+004,2.30000581925811E+004,2.42196052596176E+004,2.44088043353526E+004,2.54946985312654E+004,2.15361836452127E+004,2.38597868526948E+004,2.49087694662029E+004
2.67999999999999E-008,4.11672606631063E+022,8.25697628157160E+022,1.69423923823240E+023,6.62179767261879E+021,7.09228065162572E+021,3.06875025626307E+023,2.41511100456413E+004,2.43369522621512E+004,2.56317270166822E+004,2.25214196471389E+004,2.44805217237344E+004,2.49910014121949E+004,0.00000000000000E+000,0.00000000000000E+000,2.54310767614238E+004,2.07256206923563E+004,2.39069508617190E+004,0.00000000000000E+000,0.00000000000000E+000,1.86953519985802E+000,1.89234249585494E+000,1.88762606102557E+000,0.00000000000000E+000,0.00000000000000E+000,2.53053492254267E+004,2.13154975940366E+004,2.26379622022254E+004,2.41511100456413E+004,2.43369522621512E+004,2.54820985094146E+004,2.16784390805397E+004,2.37882939071021E+004,2.48742041281920E+004
2.69999999999999E-008,4.15076100521751E+022,8.28700711001885E+022,1.69243738852556E+023,6.46163325423346E+021,7.11230120392389E+021,3.07195354463077E+023,2.41328461807555E+004,2.43059744315712E+004,2.56104586969969E+004,2.24312574418152E+004,2.46639290423067E+004,2.49701179442662E+004,0.00000000000000E+000,0.00000000000000E+000,2.53705953128466E+004,2.04967000660355E+004,2.40035131426798E+004,0.00000000000000E+000,0.00000000000000E+000,1.86923126670142E+000,1.89116272729942E+000,1.88806936505704E+000,0.00000000000000E+000,0.00000000000000E+000,2.52821748474941E+004,2.13476815734174E+004,2.24713576823918E+004,2.41328461807555E+004,2.43059744315712E+004,2.54496069519476E+004,2.15858682426001E+004,2.38462755824442E+004,2.48447868062033E+004
2.71999999999999E-008,4.18629748554676E+022,8.30752817612447E+022,1.69038528191500E+023,6.33149966429537E+021,7.16735772274385E+021,3.07475642195251E+023,2.40294314530913E+004,2.43339925209614E+004,2.55908152616872E+004,2.20586592427228E+004,2.45089696144697E+004,2.49407055736342E+004,0.00000000000000E+000,0.00000000000000E+000,2.52811907991997E+004,2.03846784297823E+004,2.42351613100575E+004,0.00000000000000E+000,0.00000000000000E+000,1.86877938709744E+000,1.89057594121233E+000,1.88911870906528E+000,0.00000000000000E+000,0.00000000000000E+000,2.53043644708931E+004,2.14316653029365E+004,2.23613110836727E+004,2.40294314530913E+004,2.43339925209614E+004,2.54231695520304E+004,2.14173811016402E+004,2.38103935475740E+004,2.48190511210932E+004
2.73999999999999E-008,4.21933139683873E+022,8.34156311503135E+022,1.68878363773115E+023,6.16633010783549E+021,7.15734744659477E+021,3.07810986446246E+023,2.40954523688422E+004,2.43284873151229E+004,2.55317527580319E+004,2.18447177714726E+004,2.44821160187681E+004,2.49105224649705E+004,0.00000000000000E+000,0.00000000000000E+000,2.53661748074754E+004,2.01294266588935E+004,2.38185593543294E+004,0.00000000000000E+000,0.00000000000000E+000,1.86920899713457E+000,1.88921497517730E+000,1.88721717954885E+000,0.00000000000000E+000,0.00000000000000E+000,2.51639617283962E+004,2.14625917544352E+004,2.26031436633814E+004,2.40954523688422E+004,2.43284873151229E+004,2.53796127001861E+004,2.12634025265314E+004,2.37546494503573E+004,2.47984911267964E+004
2.75999999999999E-008,4.26137455666488E+022,8.35057236356553E+022,1.68653132559760E+023,6.10626845094099E+021,7.18737827504202E+021,3.08066248488047E+023,2.41358433959036E+004,2.42980954399239E+004,2.54642989849095E+004,2.18478939767379E+004,2.41418228059914E+004,2.48618863003891E+004,0.00000000000000E+000,0.00000000000000E+000,2.53343446592184E+004,2.01581332291009E+004,2.38371988151382E+004,0.00000000000000E+000,0.00000000000000E+000,1.86904841951368E+000,1.88936972112057E+000,1.88730364926131E+000,0.00000000000000E+000,0.00000000000000E+000,2.51857751530084E+004,2.13668081984765E+004,2.26577848142690E+004,2.41358433959036E+004,2.42980954399239E+004,2.53478434670576E+004,2.12448265674930E+004,2.36273988552753E+004,2.47741764683494E+004
2.77999999999999E-008,4.29641052318668E+022,8.37259497109351E+022,1.68467942451002E+023,5.98614513715199E+021,7.20739882734018E+021,3.08351541358296E+023,2.40949112736067E+004,2.43102202244287E+004,2.54134247291007E+004,2.18850397869892E+004,2.39797285198289E+004,2.48281504033223E+004,0.00000000000000E+000,0.00000000000000E+000,2.52920558783262E+004,2.01982508662645E+004,2.35575827235646E+004,0.00000000000000E+000,0.00000000000000E+000,1.86883446930043E+000,1.88958525713743E+000,1.88599241032398E+000,0.00000000000000E+000,0.00000000000000E+000,2.51920789818996E+004,2.12078812125756E+004,2.27191750127022E+004,2.40949112736067E+004,2.43102202244287E+004,2.53159540753499E+004,2.12258348485458E+004,2.34979866612284E+004,2.47508396737402E+004
