001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-NumDens-Spec-005,007-NumDens-Spec-006,008-TempTra-001,009-TempTra-002,010-TempTra-003,011-TempTra-004,012-TempTra-005,013-TempTra-006,014-TempVib001,015-TempVib002,016-TempVib003,017-TempVib004,018-TempVib005,019-XiVibMean001,020-XiVibMean002,021-XiVibMean003,022-XiVibMean004,023-XiVibMean005,024-TempRot001,025-TempRot002,026-TempRot003,027-TempRot004,028-TempRot005,029-TempTotal001,030-TempTotal002,031-TempTotal003,032-TempTotal004,033-TempTotal005,034-TempTotal006
0.8800000000000042E-007,0.1268201885327402E+024,0.9518771590163603E+023,0.1265649264909386E+024,0.2752825940997992E+021,0.7157347446594780E+022,0.3560054609660095E+024,0.1929664655634453E+005,0.1972564250865243E+005,0.1963214620382767E+005,0.1663030186739353E+005,0.1827950740837770E+005,0.1950811414530265E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1941743147505393E+005,0.1387439139901817E+005,0.1750411525990862E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1830331968186951E+001,0.1840657837758164E+001,0.1847612544641792E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1932080493477459E+005,0.1816125901811213E+005,0.1702497759418189E+005,0.1929664655634453E+005,0.1972564250865243E+005,0.1948344453384267E+005,0.1633635734480114E+005,0.1770387847738566E+005,0.1944344853613366E+005
0.8820000000000042E-007,0.1269553272607529E+024,0.9522275186815782E+023,0.1265198802482677E+024,0.2802877321743410E+021,0.7112301203923904E+022,0.3560905483132767E+024,0.1929260759629421E+005,0.1965869118341934E+005,0.1967517575494759E+005,0.1699506415964702E+005,0.1831174873824163E+005,0.1950503060971400E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1944113540656849E+005,0.1470334904901303E+005,0.1746768626892584E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1830532649845864E+001,0.1849403729775010E+001,0.1847303256192201E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1926174465669210E+005,0.1836159059051655E+005,0.1682056420818321E+005,0.1929260759629421E+005,0.1965869118341934E+005,0.1949140081967537E+005,0.1677529997712326E+005,0.1764847909204822E+005,0.1942631424489183E+005
0.8840000000000042E-007,0.1271605379218091E+024,0.9523776728238146E+023,0.1264347929010005E+024,0.2902980083234246E+021,0.7077265237402111E+022,0.3562006613509165E+024,0.1930022196636302E+005,0.1965070075293032E+005,0.1963564375508332E+005,0.1845037981574262E+005,0.1835806920834251E+005,0.1949357710724417E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1942674507888821E+005,0.1352661875703670E+005,0.1731093037352099E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1830410875405885E+001,0.1836678893569734E+001,0.1845957931350948E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1924726114352536E+005,0.1874849268087506E+005,0.1690261602390165E+005,0.1930022196636302E+005,0.1965070075293032E+005,0.1946594157273657E+005,0.1721481757642407E+005,0.1765051583819052E+005,0.1941827549408728E+005
0.8860000000000042E-007,0.1273557383067162E+024,0.9529282380120141E+023,0.1263747312441060E+024,0.3003082844725083E+021,0.7002188166283984E+022,0.3563257898027802E+024,0.1932579974776967E+005,0.1961518932521496E+005,0.1962925429125035E+005,0.1804858669030583E+005,0.1829189347931276E+005,0.1948942128221604E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1938603789560070E+005,0.1280772758014859E+005,0.1733742807216433E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1830065452551030E+001,0.1827790281570652E+001,0.1846187003543569E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1922166561214242E+005,0.2012714079354843E+005,0.1674661452684411E+005,0.1932579974776967E+005,0.1961518932521496E+005,0.1944473493486299E+005,0.1725446693581127E+005,0.1758307855321814E+005,0.1940938127074985E+005
0.8880000000000042E-007,0.1275359232773997E+024,0.9527280324890325E+023,0.1262796336206897E+024,0.3053134225470500E+021,0.7012198442433068E+022,0.3564058720119728E+024,0.1933727461051469E+005,0.1956135400144408E+005,0.1960360517747488E+005,0.1705421252121587E+005,0.1832500938751484E+005,0.1946966733388674E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1939214939314532E+005,0.1265269148672201E+005,0.1737917929469626E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1830117401632595E+001,0.1825745153762472E+001,0.1846546563988599E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1922052318009555E+005,0.1952810349784438E+005,0.1685593626892409E+005,0.1933727461051469E+005,0.1956135400144408E+005,0.1943477163662529E+005,0.1660176759760904E+005,0.1764077164788812E+005,0.1939599743093773E+005
0.8900000000000043E-007,0.1277461390765305E+024,0.9530283407735050E+023,0.1261845359972734E+024,0.3003082844725083E+021,0.6992177890134901E+022,0.3565259953257618E+024,0.1933310357411935E+005,0.1956848280947598E+005,0.1957149986848314E+005,0.1637142656676183E+005,0.1835732802565768E+005,0.1945876628099251E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1932405259847961E+005,0.1257983969812724E+005,0.1739182052880388E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1829536764610467E+001,0.1824767290430364E+001,0.1846655098901603E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1924688195215251E+005,0.1958814236066162E+005,0.1673106751376311E+005,0.1933310357411935E+005,0.1956848280947598E+005,0.1941014928960562E+005,0.1630031321032686E+005,0.1762186227002326E+005,0.1938717595773767E+005
0.8920000000000043E-007,0.1279213189091394E+024,0.9534788032002136E+023,0.1261294794784535E+024,0.3103185606215919E+021,0.6927111095165858E+022,0.3566361083634017E+024,0.1932529958409802E+005,0.1947915334080989E+005,0.1957124244380479E+005,0.1756026648040734E+005,0.1823189232961051E+005,0.1943064056758431E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1935622367807844E+005,0.1411953863993619E+005,0.1736053395204368E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1829811569284719E+001,0.1843348176606513E+001,0.1846386198579103E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1926699889243560E+005,0.1877925875453270E+005,0.1652578690499997E+005,0.1932529958409802E+005,0.1947915334080989E+005,0.1942454279950074E+005,0.1698971610916827E+005,0.1749850178079531E+005,0.1936401669132418E+005
0.8940000000000043E-007,0.1280664679133011E+024,0.9537290601039409E+023,0.1260744229596335E+024,0.3153236986961337E+021,0.6892075128644065E+022,0.3567211957106689E+024,0.1932546232166088E+005,0.1949531983906032E+005,0.1951551519008978E+005,0.1758038489955221E+005,0.1828287925054257E+005,0.1941635903884429E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1939976741855823E+005,0.1470786755644946E+005,0.1705550641529368E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1830182112120693E+001,0.1849448773906019E+001,0.1843714324031115E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1923502120155135E+005,0.1895293435816509E+005,0.1659349367886685E+005,0.1932546232166088E+005,0.1949531983906032E+005,0.1940236630688793E+005,0.1720554090177233E+005,0.1745851754379859E+005,0.1936011079676802E+005
0.8960000000000043E-007,0.1282816888505064E+024,0.9541795225306495E+023,0.1259893356123663E+024,0.3153236986961337E+021,0.6847028885973188E+022,0.3568513293006070E+024,0.1931125845884442E+005,0.1948880240569695E+005,0.1947464230426495E+005,0.1837734529237848E+005,0.1830630012054200E+005,0.1939630799000894E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1935853849898450E+005,0.1492474951152041E+005,0.1716719181718733E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1829831308300478E+001,0.1851579611666575E+001,0.1844703336493646E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1925739989504316E+005,0.1824621719216182E+005,0.1666822681705999E+005,0.1931125845884442E+005,0.1948880240569695E+005,0.1937992031668492E+005,0.1740603465559273E+005,0.1752066146968635E+005,0.1934693300766954E+005
0.8980000000000043E-007,0.1283867967500718E+024,0.9544297794343767E+023,0.1259442893696954E+024,0.3103185606215919E+021,0.6832013471749563E+022,0.3569163960955761E+024,0.1929281209505591E+005,0.1944693775142577E+005,0.1950050806629525E+005,0.1901673988832232E+005,0.1831511236548239E+005,0.1938836109600847E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1933081944916184E+005,0.1415627572050717E+005,0.1717793761641630E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1829594640514083E+001,0.1843743541790013E+001,0.1844797835000717E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1926476495130052E+005,0.1719321936433618E+005,0.1688912738566427E+005,0.1929281209505591E+005,0.1944693775142577E+005,0.1938601406546329E+005,0.1717440164310727E+005,0.1759196062396272E+005,0.1933251563756909E+005
0.9000000000000044E-007,0.1285619765826808E+024,0.9546800363381038E+023,0.1258592020224282E+024,0.3003082844725083E+021,0.6827008333675021E+022,0.3570164988570669E+024,0.1926130805284912E+005,0.1942989101954063E+005,0.1949121944634826E+005,0.1905265438483926E+005,0.1822346022337681E+005,0.1936741711983527E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1934956982586923E+005,0.1425056569432419E+005,0.1697628313066369E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1829754804855662E+001,0.1844749223567344E+001,0.1843005108878993E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1926066574555020E+005,0.1761051079344944E+005,0.1692551351394414E+005,0.1926130805284912E+005,0.1942989101954063E+005,0.1938575570777282E+005,0.1733704199604985E+005,0.1750821201085366E+005,0.1931511757580854E+005
0.9020000000000044E-007,0.1287621821056625E+024,0.9544798308151220E+023,0.1257590992609374E+024,0.3103185606215919E+021,0.6827008333675021E+022,0.3571065913424087E+024,0.1925962455960850E+005,0.1938594076653805E+005,0.1944624869573697E+005,0.1886026266882210E+005,0.1836647487169309E+005,0.1934168644640231E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1931590136715185E+005,0.1408280114675566E+005,0.1698835677279271E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1829466996123512E+001,0.1842950802681647E+001,0.1843113608515588E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1931499097830605E+005,0.1929011275706867E+005,0.1708885652952912E+005,0.1925962455960850E+005,0.1938594076653805E+005,0.1937289281440310E+005,0.1769922460213508E+005,0.1762189204024450E+005,0.1930060981893378E+005
0.9040000000000044E-007,0.1289223465240478E+024,0.9543797280536313E+023,0.1256740119136702E+024,0.3103185606215919E+021,0.6837018609824105E+022,0.3571816684135268E+024,0.1925197440577370E+005,0.1939200661909767E+005,0.1943346945635284E+005,0.1948761519963824E+005,0.1838028262869674E+005,0.1933676865812275E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1926191050407262E+005,0.1514803192399885E+005,0.1705379479736362E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1829003429898755E+001,0.1853711264951051E+001,0.1843699069126413E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1931122810943489E+005,0.1958944506237903E+005,0.1720127123770076E+005,0.1925197440577370E+005,0.1939200661909767E+005,0.1935172039710620E+005,0.1834361096971678E+005,0.1767837170109636E+005,0.1929357574697859E+005
0.9060000000000044E-007,0.1290674955282095E+024,0.9546299849573583E+023,0.1256089451187011E+024,0.3053134225470500E+021,0.6822003195600479E+022,0.3572667557607940E+024,0.1922777082433474E+005,0.1938638722781554E+005,0.1946012028374013E+005,0.1886220274961292E+005,0.1839148898569580E+005,0.1933556265535469E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1920910632367244E+005,0.1418397882180035E+005,0.1690320712349949E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1828547610531761E+001,0.1844040366726717E+001,0.1842345198298478E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1930559273961392E+005,0.1984503766801818E+005,0.1735653951899456E+005,0.1922777082433474E+005,0.1938638722781554E+005,0.1934764452623648E+005,0.1788892328693662E+005,0.1768824649551405E+005,0.1928175793173950E+005
0.9080000000000044E-007,0.1292576907750421E+024,0.9546299849573583E+023,0.1255038372191357E+024,0.2953031463979665E+021,0.6842023747898646E+022,0.3573618533842102E+024,0.1923382972488751E+005,0.1935752873363557E+005,0.1947716315219615E+005,0.1860250322346683E+005,0.1850650111875488E+005,0.1933788426928517E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1913905328620927E+005,0.1401057028350302E+005,0.1669289201841337E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827939134258337E+001,0.1842163608590189E+001,0.1840414640776748E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1929712770025428E+005,0.1901061343136950E+005,0.1743229726458836E+005,0.1923382972488751E+005,0.1935752873363557E+005,0.1933391126603149E+005,0.1748547770690551E+005,0.1770447364858612E+005,0.1927129626241146E+005
0.9100000000000044E-007,0.1294128500553529E+024,0.9549803446225763E+023,0.1254387704241667E+024,0.2902980083234246E+021,0.6816998057525938E+022,0.3574569510076266E+024,0.1924816692625498E+005,0.1933536900780124E+005,0.1949216920230746E+005,0.1907825339950180E+005,0.1834367901777759E+005,0.1933970173880129E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1910552463289554E+005,0.1458695661022279E+005,0.1654383777659799E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827646377087342E+001,0.1848234080982559E+001,0.1839017562553586E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1925117027038303E+005,0.1871085623939312E+005,0.1757393314150113E+005,0.1924816692625498E+005,0.1933536900780124E+005,0.1931807591382902E+005,0.1775882389298675E+005,0.1763459597177942E+005,0.1926401460088264E+005
0.9120000000000045E-007,0.1296230658544837E+024,0.9550804473840672E+023,0.1253386676626759E+024,0.2902980083234246E+021,0.6806987781376853E+022,0.3575670640452665E+024,0.1927498236547377E+005,0.1929741450326121E+005,0.1944105759453433E+005,0.1858783650370415E+005,0.1847794980815766E+005,0.1932345783021988E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1913037394718271E+005,0.1423354893684851E+005,0.1635230142041312E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827863445516826E+001,0.1844568683269147E+001,0.1837186010665261E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1922703522938507E+005,0.1809505049230265E+005,0.1738530816802929E+005,0.1927498236547377E+005,0.1929741450326121E+005,0.1929519468729263E+005,0.1727038979174184E+005,0.1758716012475374E+005,0.1925430070813324E+005
0.9140000000000045E-007,0.1297832302728690E+024,0.9552806529070488E+023,0.1252585854534832E+024,0.2802877321743410E+021,0.6806987781376853E+022,0.3576571565306083E+024,0.1926473773362483E+005,0.1931662469403210E+005,0.1943563895795155E+005,0.1809332408184596E+005,0.1841369853642214E+005,0.1932133428115818E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1910623506337491E+005,0.1405262360926408E+005,0.1643506040509923E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827652590568671E+001,0.1842622874864130E+001,0.1837982471412406E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1918949080655500E+005,0.1790006508148603E+005,0.1736603363996805E+005,0.1926473773362483E+005,0.1931662469403210E+005,0.1927535953987290E+005,0.1694873299956612E+005,0.1757543490829618E+005,0.1924835031362907E+005
0.9160000000000045E-007,0.1299333844151052E+024,0.9556810639530122E+023,0.1252085340727378E+024,0.2852928702488828E+021,0.6756936400631436E+022,0.3577522541540246E+024,0.1925477727487491E+005,0.1929051348361561E+005,0.1944103133340139E+005,0.1901431577132491E+005,0.1841356814277303E+005,0.1931343026903741E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1914614516550229E+005,0.1510357281654840E+005,0.1648009483476323E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1828000930104398E+001,0.1853291711555855E+001,0.1838412613883328E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1912225231821296E+005,0.1788247222989547E+005,0.1717909825726040E+005,0.1925477727487491E+005,0.1929051348361561E+005,0.1926871000075720E+005,0.1762645210123865E+005,0.1753274070091198E+005,0.1923537696891102E+005
0.9180000000000045E-007,0.1300685231431179E+024,0.9559313208567392E+023,0.1251434672777687E+024,0.2752825940997992E+021,0.6751931262556894E+022,0.3578323363632172E+024,0.1929633090507804E+005,0.1926836390222885E+005,0.1942566982985285E+005,0.2003717982419020E+005,0.1811551894885133E+005,0.1931238213681163E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1911852833528670E+005,0.1503384307009160E+005,0.1671111440171570E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827760037662369E+001,0.1852628817477817E+001,0.1840583777908841E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1909306819629584E+005,0.1699695744755183E+005,0.1695444466362009E+005,0.1929633090507804E+005,0.1926836390222885E+005,0.1924602317999638E+005,0.1779719703564113E+005,0.1739817186900286E+005,0.1923429609411588E+005
0.9200000000000045E-007,0.1301586156284596E+024,0.9563317319027026E+023,0.1251084313112469E+024,0.2652723179507156E+021,0.6731910710258727E+022,0.3578974031581863E+024,0.1925120738506128E+005,0.1931999258844848E+005,0.1941128597755201E+005,0.1877161632150740E+005,0.1799292351926508E+005,0.1930152194961745E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1912493135742568E+005,0.1478698317364200E+005,0.1653245676087376E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827815949109697E+001,0.1850233121689371E+001,0.1838909883811919E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1909446525602644E+005,0.1716083364475801E+005,0.1695019129091089E+005,0.1925120738506128E+005,0.1931999258844848E+005,0.1924182549510152E+005,0.1722509003645039E+005,0.1729527852982217E+005,0.1922801577358689E+005
0.9220000000000046E-007,0.1302987594945468E+024,0.9561315263797208E+023,0.1250233439639797E+024,0.2602671798761738E+021,0.6761941538705977E+022,0.3579574648150807E+024,0.1925666058261936E+005,0.1932610354956063E+005,0.1936404840892130E+005,0.1823119894344277E+005,0.1803996686036901E+005,0.1928898716175577E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1911193277186220E+005,0.1303559418729695E+005,0.1654200431638170E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827702406994309E+001,0.1830710565020166E+001,0.1839000225431415E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1910506670803504E+005,0.1822213823131753E+005,0.1699829820288061E+005,0.1925666058261936E+005,0.1932610354956063E+005,0.1922069773249701E+005,0.1683606298324014E+005,0.1733254024659783E+005,0.1922454133033519E+005
0.9240000000000046E-007,0.1305340009840503E+024,0.9561815777604663E+023,0.1249182360644144E+024,0.2702774560252574E+021,0.6736915848333269E+022,0.3580775881288697E+024,0.1926019008570305E+005,0.1928210936253154E+005,0.1933462613655760E+005,0.1829709175082256E+005,0.1803937649344268E+005,0.1926831536059742E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1914247984937166E+005,0.1238147460314348E+005,0.1672711455333895E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827968997519736E+001,0.1822048275147846E+001,0.1840731993560134E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1907332644466774E+005,0.1800745570754465E+005,0.1678600552690565E+005,0.1926019008570305E+005,0.1928210936253154E+005,0.1920664710793846E+005,0.1663222342259700E+005,0.1731982418898344E+005,0.1920887446031783E+005
0.9260000000000046E-007,0.1307091808166592E+024,0.9562316291412117E+023,0.1248231384409981E+024,0.2602671798761738E+021,0.6751931262556894E+022,0.3581676806142116E+024,0.1921339543939678E+005,0.1929652694073061E+005,0.1932836447912253E+005,0.1839662987417243E+005,0.1795603693799561E+005,0.1925136066839233E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1916293803812083E+005,0.1242205808405922E+005,0.1666634868448728E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1828147079910180E+001,0.1822611395163130E+001,0.1840167627333643E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1904543282141227E+005,0.1730167491928243E+005,0.1697611286047751E+005,0.1921339543939678E+005,0.1929652694073061E+005,0.1920120155039295E+005,0.1647958788275358E+005,0.1732255966600896E+005,0.1919370886147435E+005
0.9280000000000046E-007,0.1308843606492682E+024,0.9562816805219571E+023,0.1247380510937308E+024,0.2602671798761738E+021,0.6746926124482352E+022,0.3582577730995532E+024,0.1921160404610346E+005,0.1927455124146663E+005,0.1929511641037681E+005,0.1878281586319605E+005,0.1798054536682722E+005,0.1923398802123344E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1917273345797058E+005,0.1229056488528884E+005,0.1656575063839772E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1828232215757512E+001,0.1820773794402580E+001,0.1839224481262383E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1903843566644192E+005,0.1739525258078858E+005,0.1701209064132231E+005,0.1921160404610346E+005,0.1927455124146663E+005,0.1918716666279539E+005,0.1664287581357132E+005,0.1731686857658089E+005,0.1918234873534871E+005
0.9300000000000046E-007,0.1310745558961008E+024,0.9567821943294113E+023,0.1246729842987618E+024,0.2652723179507156E+021,0.6686864467587850E+022,0.3583778964133422E+024,0.1919561557809651E+005,0.1924005756230386E+005,0.1928386107456902E+005,0.1830788028064803E+005,0.1810303045341609E+005,0.1921713615495754E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1919132846617025E+005,0.1216485320558538E+005,0.1668029233718542E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1828393600667224E+001,0.1818981072923212E+001,0.1840297482770596E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1900030165242424E+005,0.1911514387520391E+005,0.1690183009219928E+005,0.1919561557809651E+005,0.1924005756230386E+005,0.1917603119298941E+005,0.1690598127423475E+005,0.1736904744916506E+005,0.1916489129501947E+005
0.9320000000000046E-007,0.1312297151764116E+024,0.9567321429486658E+023,0.1246029123657182E+024,0.2752825940997992E+021,0.6671849053364226E+022,0.3584529734844604E+024,0.1920176791790429E+005,0.1924561181444211E+005,0.1929069913479442E+005,0.1893606373331990E+005,0.1798007173442969E+005,0.1922144039767971E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1915010958557433E+005,0.1213435646750456E+005,0.1669843851979259E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1828035455181026E+001,0.1818540758817832E+001,0.1840466160433465E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1897286886958756E+005,0.1830004913707226E+005,0.1674708566758275E+005,0.1920176791790429E+005,0.1924561181444211E+005,0.1915996413541204E+005,0.1693545809533396E+005,0.1727474338660035E+005,0.1916133059403854E+005
0.9340000000000047E-007,0.1313848744567224E+024,0.9565819888064296E+023,0.1245278352946001E+024,0.2852928702488828E+021,0.6666843915289683E+022,0.3585230454175040E+024,0.1918939165542147E+005,0.1924671717358326E+005,0.1929143934194177E+005,0.1959968686190466E+005,0.1803029485038854E+005,0.1921890431929882E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1914414398796168E+005,0.1242590279642995E+005,0.1678212678652962E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827983497122372E+001,0.1822664558271447E+001,0.1841239498888596E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1891106003747291E+005,0.1794503994032335E+005,0.1696877931313411E+005,0.1918939165542147E+005,0.1924671717358326E+005,0.1914058776392460E+005,0.1719817706055706E+005,0.1738403660790843E+005,0.1915257983271163E+005
0.9360000000000047E-007,0.1315500440131822E+024,0.9565319374256842E+023,0.1244477530854074E+024,0.2902980083234246E+021,0.6661838777215141E+022,0.3586031276266966E+024,0.1913492756362911E+005,0.1922715630180932E+005,0.1930922421231118E+005,0.1991088187549958E+005,0.1798623313562082E+005,0.1919930413703208E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1903378779445796E+005,0.1262306150210935E+005,0.1657309140120492E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827016648087642E+001,0.1825348759595454E+001,0.1839293679799200E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1903881214479999E+005,0.1770209617576415E+005,0.1713223553874309E+005,0.1913492756362911E+005,0.1922715630180932E+005,0.1915629488611387E+005,0.1731462109786812E+005,0.1735646373892874E+005,0.1913243126086602E+005
0.9380000000000047E-007,0.1317001981554185E+024,0.9568322457101567E+023,0.1243926965665875E+024,0.2953031463979665E+021,0.6621797672618807E+022,0.3586932201120384E+024,0.1909336431585846E+005,0.1923232149944959E+005,0.1931458163810505E+005,0.1966584154324024E+005,0.1793201707345054E+005,0.1918618050707057E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1906491318397908E+005,0.1227273468769715E+005,0.1653059785093212E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827290440477881E+001,0.1820521687266209E+001,0.1838892282506831E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1901058442734804E+005,0.1773501419294549E+005,0.1694743690938701E+005,0.1909336431585846E+005,0.1923232149944959E+005,0.1915870556833691E+005,0.1712630470697152E+005,0.1726725747011512E+005,0.1911776081000087E+005
0.9400000000000047E-007,0.1319154190926238E+024,0.9572827081368655E+023,0.1243026040812457E+024,0.2902980083234246E+021,0.6586761706097014E+022,0.3588233537019765E+024,0.1907144762766458E+005,0.1924932780695566E+005,0.1932128694228805E+005,0.1926654577688008E+005,0.1771795597045428E+005,0.1918076422751060E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1900290850139421E+005,0.1148328275832615E+005,0.1656156645714674E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826744162124708E+001,0.1808602129919141E+001,0.1839185011952020E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1900859896603022E+005,0.1768617411275163E+005,0.1679347431644333E+005,0.1907144762766458E+005,0.1924932780695566E+005,0.1914448642331427E+005,0.1673481179207472E+005,0.1713663267507221E+005,0.1910679813809134E+005
0.9420000000000047E-007,0.1321256348917545E+024,0.9576831191828289E+023,0.1242075064578294E+024,0.2802877321743410E+021,0.6566741153798847E+022,0.3589484821538401E+024,0.1903025325872083E+005,0.1925470109825509E+005,0.1932268463598679E+005,0.1902789113201735E+005,0.1785695173502445E+005,0.1916986029399462E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1904145935146944E+005,0.1189603613337655E+005,0.1639887512721368E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827084210925185E+001,0.1815024749245738E+001,0.1837635189379007E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1893784948516607E+005,0.1732393394754873E+005,0.1665729056980920E+005,0.1903025325872083E+005,0.1925470109825509E+005,0.1913468452656349E+005,0.1662842696260079E+005,0.1711418978983574E+005,0.1908934430898398E+005
0.9440000000000047E-007,0.1323058198624381E+024,0.9579834274673014E+023,0.1241424396628604E+024,0.2902980083234246E+021,0.6516689773053430E+022,0.3590535900534054E+024,0.1903344679964839E+005,0.1921618796744893E+005,0.1932682772972084E+005,0.1914676631912106E+005,0.1779003488958049E+005,0.1916116392450042E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1906953053775663E+005,0.1223010556826029E+005,0.1620492658806090E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827330982983024E+001,0.1819916058206805E+001,0.1835748153108987E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1887660867161002E+005,0.1772046386386048E+005,0.1661289388089074E+005,0.1903344679964839E+005,0.1921618796744893E+005,0.1912607501239271E+005,0.1688275797233193E+005,0.1701994483704138E+005,0.1907594654183305E+005
