 wavelength,emission_coefficient,absorption_coefficient
   868.92672672672677      ,   6989854812.5375872      ,   1.2312907130016790E-004
   868.92802802802805      ,   6751876928.2176352      ,   1.1893671018984504E-004
   868.92932932932945      ,   6526768960.1540012      ,   1.1497107745113159E-004
   868.93063063063073      ,   6313786516.6481361      ,   1.1121905654388690E-004
   868.93193193193201      ,   6110021776.3166742      ,   1.0762942239740493E-004
   868.93323323323330      ,   5914474890.5750971      ,   1.0418456076904397E-004
   868.93453453453458      ,   5733286766.4490309      ,   1.0099265554690453E-004
   868.93583583583597      ,   5561044448.4137278      ,   9.7958347438863974E-005
   868.93713713713714      ,   5397054900.4624186      ,   9.5069428778540377E-005
   868.93843843843854      ,   5241038812.7667007      ,   9.2320975054226904E-005
   868.93973973973982      ,   5091958055.3351135      ,   8.9694699772496404E-005
   868.94104104104110      ,   4946004598.9915037      ,   8.7123517192521150E-005
   868.94234234234239      ,   4811010499.4015312      ,   8.4745404034053422E-005
   868.94364364364367      ,   4682030893.3875542      ,   8.2473247040556070E-005
   868.94494494494506      ,   4558564104.4713621      ,   8.0298210335213421E-005
   868.94624624624635      ,   4440553751.0869341      ,   7.8219296556885986E-005
   868.94754754754752      ,   4327568038.1208963      ,   7.6228900647786632E-005
   868.94884884884891      ,   4216327995.8414211      ,   7.4269257424438865E-005
   868.95015015015019      ,   4112316960.8873487      ,   7.2436966406890801E-005
   868.95145145145159      ,   4012987806.7890592      ,   7.0687155076945191E-005
   868.95275275275276      ,   3917519621.7394915      ,   6.9005363067454364E-005
   868.95405405405404      ,   3825874461.4233398      ,   6.7390919331922238E-005
   868.95535535535544      ,   3737822973.9438453      ,   6.5839783862107877E-005
   868.95665665665672      ,   3651406880.0329709      ,   6.4317458387147861E-005
   868.95795795795800      ,   3569130910.3950968      ,   6.2868068559306122E-005
   868.95925925925928      ,   3490860587.4665976      ,   6.1489245305857516E-005
   868.96056056056057      ,   3415386166.7043357      ,   6.0159677736758842E-005
   868.96186186186196      ,   3342650255.9418483      ,   5.8878353533182161E-005
   868.96316316316324      ,   3272570868.3531861      ,   5.7643827587190120E-005
   868.96446446446453      ,   3204048789.7910833      ,   5.6436736074064703E-005
   868.96576576576581      ,   3137671871.4683127      ,   5.5267435129770782E-005
   868.96706706706721      ,   3074785759.8298759      ,   5.4159630909267505E-005
   868.96836836836849      ,   3013982580.3926649      ,   5.3088521648497785E-005
   868.96966966966966      ,   2955168747.5306144      ,   5.2052458601451298E-005
   868.97097097097105      ,   2898375867.6769075      ,   5.1051996744896394E-005
   868.97227227227233      ,   2843072137.6401205      ,   5.0077768608451789E-005
   868.97357357357373      ,   2788602775.6202974      ,   4.9118238959163945E-005
   868.97487487487490      ,   2737217185.7800646      ,   4.8213035380059404E-005
   868.97617617617618      ,   2687423566.8548026      ,   4.7335877187959110E-005
   868.97747747747758      ,   2639085612.5855255      ,   4.6484364088991599E-005
   868.97877877877886      ,   2592326006.0148568      ,   4.5660654594366118E-005
   868.98008008008014      ,   2546978905.9083524      ,   4.4861828638569223E-005
   868.98138138138142      ,   2501632585.1192541      ,   4.4063015941278084E-005
   868.98268268268271      ,   2459003775.1271567      ,   4.3312076953570694E-005
   868.98398398398410      ,   2417627517.6927662      ,   4.2583203626966270E-005
   868.98528528528527      ,   2377335180.2953405      ,   4.1873426762535796E-005
   868.98658658658667      ,   2338288333.0206809      ,   4.1185589631381270E-005
   868.98788788788795      ,   2300345372.2651186      ,   4.0517199051577093E-005
   868.98918918918923      ,   2262580697.9332609      ,   3.9851948893544572E-005
   868.99049049049063      ,   2226504100.3813143      ,   3.9216437020804390E-005
   868.99179179179180      ,   2191663998.3934255      ,   3.8602707967802893E-005
   868.99309309309319      ,   2157679284.7294965      ,   3.8004048988441996E-005
   868.99439439439448      ,   2124649647.3013024      ,   3.7422214282700330E-005
   868.99569569569576      ,   2092513591.1692894      ,   3.6856120921246419E-005
   868.99699699699704      ,   2060683637.5967262      ,   3.6295419739763391E-005
   868.99829829829832      ,   2029800661.4841387      ,   3.5751400985928222E-005
   868.99959959959972      ,   2000126200.6324167      ,   3.5228672155450828E-005
   869.00090090090100      ,   1971141522.4146168      ,   3.4718095609092937E-005
   869.00220220220228      ,   1942888260.4269106      ,   3.4220403799269149E-005
   869.00350350350357      ,   1915374465.8477762      ,   3.3735738075218267E-005
   869.00480480480485      ,   1888258340.4205952      ,   3.3258077681186217E-005
   869.00610610610624      ,   1861550974.6801455      ,   3.2787618002697109E-005
   869.00740740740741      ,   1836017036.2976401      ,   3.2337830134457010E-005
   869.00870870870881      ,   1811051325.3789222      ,   3.1898052827869437E-005
   869.01001001001009      ,   1786641674.3831284      ,   3.1468071615739710E-005
   869.01131131131137      ,   1762856984.5652585      ,   3.1049099022858368E-005
   869.01261261261266      ,   1739534852.1061828      ,   3.0638274916518052E-005
   869.01391391391394      ,   1716228156.5524683      ,   3.0227722414854514E-005
   869.01521521521533      ,   1694055835.6445513      ,   2.9837153760190797E-005
   869.01651651651662      ,   1672361492.8105509      ,   2.9455005485388563E-005
   869.01781781781779      ,   1651083502.5767217      ,   2.9080192627833565E-005
   869.01911911911918      ,   1630344309.3376946      ,   2.8714870246799918E-005
   869.02042042042046      ,   1610052963.7350860      ,   2.8357437236119977E-005
   869.02172172172186      ,   1589668033.3766227      ,   2.7998355227563712E-005
   869.02302302302314      ,   1570197084.7515013      ,   2.7655374444527500E-005
   869.02432432432431      ,   1551193122.6289167      ,   2.7320620210734044E-005
   869.02562562562571      ,   1532501930.7949848      ,   2.6991376935738396E-005
   869.02692692692699      ,   1514274603.9841247      ,   2.6670304031585735E-005
   869.02822822822839      ,   1496422501.0635350      ,   2.6355841066646302E-005
   869.02952952952955      ,   1478583356.3827102      ,   2.6041606084936210E-005
   869.03083083083084      ,   1461298480.8674073      ,   2.5737135321889539E-005
   869.03213213213223      ,   1444519488.2423079      ,   2.5441576363606045E-005
   869.03343343343352      ,   1428008628.4482510      ,   2.5150741713078978E-005
   869.03473473473480      ,   1411863352.0430999      ,   2.4866346568578288E-005
   869.03603603603608      ,   1396049269.0247660      ,   2.4587785465055008E-005
   869.03733733733736      ,   1380330964.5690064      ,   2.4310911403621406E-005
   869.03863863863876      ,   1364888097.8844173      ,   2.4038889429532042E-005
   869.03993993993993      ,   1349976843.6572723      ,   2.3776232555165511E-005
   869.04124124124132      ,   1335300348.9300053      ,   2.3517711801987258E-005
   869.04254254254261      ,   1320907035.8118656      ,   2.3264179392390733E-005
   869.04384384384389      ,   1306811287.2854970      ,   2.3015888393059220E-005
   869.04514514514517      ,   1292875708.6958482      ,   2.2770418831737627E-005
   869.04644644644645      ,   1278998498.8109894      ,   2.2525977286945433E-005
   869.04774774774785      ,   1265668778.8276043      ,   2.2291180571198165E-005
   869.04904904904913      ,   1252548795.0445850      ,   2.2060078914805651E-005
   869.05035035035053      ,   1239642221.1567280      ,   2.1832736895581630E-005
   869.05165165165170      ,   1227007352.0605118      ,   2.1610180541062462E-005
   869.05295295295298      ,   1214582624.4634321      ,   2.1391325986328442E-005
   869.05425425425437      ,   1202046803.9503009      ,   2.1170514072514096E-005
   869.05555555555566      ,   1190066952.4186287      ,   2.0959496379271237E-005
   869.05685685685694      ,   1178278051.9750631      ,   2.0751842601946720E-005
   869.05815815815822      ,   1166642973.5760362      ,   2.0546899121283770E-005
   869.05945945945950      ,   1155259590.0423419      ,   2.0346388634050503E-005
   869.06076076076090      ,   1144065201.7953153      ,   2.0149207430807275E-005
   869.06206206206207      ,   1132806550.7990067      ,   1.9950893887027651E-005
   869.06336336336346      ,   1121927501.2153528      ,   1.9759267525175906E-005
   869.06466466466475      ,   1111283776.5750077      ,   1.9571786640364819E-005
   869.06596596596603      ,   1100746473.7056139      ,   1.9386181323391496E-005
   869.06726726726731      ,   1090441420.1234086      ,   1.9204666343952188E-005
   869.06856856856859      ,   1080301330.6654305      ,   1.9026057288435115E-005
   869.06986986986999      ,   1070158341.1376517      ,   1.8847396927885994E-005
   869.07117117117127      ,   1060228858.0228726      ,   1.8672497680516556E-005
   869.07247247247244      ,   1050566603.0455549      ,   1.8502305959894979E-005
   869.07377377377384      ,   1041003820.7623644      ,   1.8333867170603176E-005
   869.07507507507512      ,   1031623646.0634152      ,   1.8168644612882667E-005
   869.07637637637652      ,   1022399859.6898015      ,   1.8006176727755748E-005
   869.07767767767768      ,   1013223133.6982608      ,   1.7844537699891394E-005
   869.07897897897908      ,   1004124945.4547608      ,   1.7684282065603718E-005
   869.08028028028036      ,   995318272.61524093      ,   1.7529161837540735E-005
   869.08158158158164      ,   986606501.32783926      ,   1.7375713814327327E-005
   869.08288288288304      ,   978033648.27711177      ,   1.7224712742076489E-005
   869.08418418418421      ,   969610902.14002609      ,   1.7076355526758960E-005
   869.08548548548561      ,   961275910.51008606      ,   1.6929544085881970E-005
   869.08678678678689      ,   952909550.97618032      ,   1.6782179851160789E-005
   869.08808808808817      ,   944852921.63001227      ,   1.6640271922750460E-005
   869.08938938938945      ,   936888399.03374398      ,   1.6499986782912878E-005
   869.09069069069074      ,   929024162.29974377      ,   1.6361468368129167E-005
   869.09199199199213      ,   921305487.47538507      ,   1.6225513599030579E-005
   869.09329329329341      ,   913694675.86078227      ,   1.6091458868896851E-005
   869.09459459459458      ,   906001944.22954881      ,   1.5955960783270135E-005
   869.09589589589598      ,   898593249.31795871      ,   1.5825466374961956E-005
   869.09719719719726      ,   891288205.33891666      ,   1.5696797962856124E-005
   869.09849849849866      ,   884049145.14738786      ,   1.5569292305788813E-005
   869.09979979979983      ,   876952417.29002130      ,   1.5444293269936557E-005
   869.10110110110111      ,   869951236.64246464      ,   1.5320977313332617E-005
   869.10240240240250      ,   862912764.58427262      ,   1.5197004230044175E-005
   869.10370370370379      ,   856050094.82147837      ,   1.5076128076759421E-005
   869.10500500500507      ,   849329679.65572405      ,   1.4957757847884934E-005
   869.10630630630635      ,   842645080.87042880      ,   1.4840019210251215E-005
   869.10760760760763      ,   836100181.59263551      ,   1.4724740699965586E-005
   869.10890890890903      ,   829640429.09943426      ,   1.4610962053047328E-005
   869.11021021021031      ,   823180850.12365341      ,   1.4497186305578966E-005
   869.11151151151159      ,   816806407.04916072      ,   1.4384910234691013E-005
   869.11281281281288      ,   810596795.28350532      ,   1.4275537829585688E-005
   869.11411411411416      ,   804425603.88099229      ,   1.4166842719170659E-005
   869.11541541541555      ,   798362702.92466402      ,   1.4060054742512206E-005
   869.11671671671672      ,   792385864.22968781      ,   1.3954782617984255E-005
   869.11801801801812      ,   786440676.79332566      ,   1.3850067942578106E-005
   869.11931931931940      ,   780504555.33944356      ,   1.3745512834633718E-005
   869.12062062062068      ,   774751475.95759439      ,   1.3644182218632117E-005
   869.12192192192197      ,   769039781.35701084      ,   1.3543580963891792E-005
   869.12322322322325      ,   763408006.26265883      ,   1.3444387344720353E-005
   869.12452452452465      ,   757863608.82501638      ,   1.3346732623445390E-005
   869.12582582582593      ,   752377317.00085807      ,   1.3250101403749449E-005
   869.12712712712721      ,   746836202.85201406      ,   1.3152504244300945E-005
   869.12842842842849      ,   741492723.75873625      ,   1.3058388668214782E-005
   869.12972972972977      ,   736193815.37425554      ,   1.2965058434568989E-005
   869.13103103103117      ,   730949142.38902080      ,   1.2872683647284973E-005
   869.13233233233234      ,   725793431.83302379      ,   1.2781875559957625E-005
   869.13363363363374      ,   720698018.26600349      ,   1.2692129587111617E-005
   869.13493493493502      ,   715554198.86850333      ,   1.2601530720909955E-005
   869.13623623623630      ,   710559503.96278894      ,   1.2513558838715069E-005
   869.13753753753758      ,   705632715.25732636      ,   1.2426783264727755E-005
   869.13883883883886      ,   700736865.45467019      ,   1.2340552987500743E-005
   869.14014014014026      ,   695931731.89633870      ,   1.2255920200124863E-005
   869.14144144144154      ,   691181088.91609859      ,   1.2172247243243914E-005
   869.14274274274283      ,   686410313.08835268      ,   1.2088219482947432E-005
   869.14404404404411      ,   681724376.22582448      ,   1.2005686200524121E-005
   869.14534534534539      ,   677134143.11944962      ,   1.1924838810326597E-005
   869.14664664664679      ,   672553683.02379620      ,   1.1844164081052892E-005
   869.14794794794807      ,   668065785.87182415      ,   1.1765119276888385E-005
   869.14924924924924      ,   663627287.01084793      ,   1.1686944599424260E-005
   869.15055055055063      ,   659192945.57124257      ,   1.1608843044859154E-005
   869.15185185185192      ,   654788297.13627541      ,   1.1531264472590433E-005
   869.15315315315331      ,   650495901.82085872      ,   1.1455663338703525E-005
   869.15445445445448      ,   646216474.08650434      ,   1.1380291033805788E-005
   869.15575575575576      ,   642009040.24459767      ,   1.1306186534241924E-005
   869.15705705705716      ,   637854004.12789476      ,   1.1233004897310790E-005
   869.15835835835844      ,   633724004.53400457      ,   1.1160264214893496E-005
   869.15965965965972      ,   629576351.53344679      ,   1.1087212422821507E-005
   869.16096096096101      ,   625554266.29565597      ,   1.1016372638151927E-005
   869.16226226226240      ,   621550022.83055186      ,   1.0945847423083678E-005
   869.16356356356368      ,   617597232.75608468      ,   1.0876228403619564E-005
   869.16486486486485      ,   613700348.39642107      ,   1.0807593941682081E-005
   869.16616616616625      ,   609843808.83698833      ,   1.0739670124711718E-005
   869.16746746746753      ,   605936867.43383706      ,   1.0670858277112932E-005
   869.16876876876893      ,   602158655.33558071      ,   1.0604314139163462E-005
   869.17007007007021      ,   598405616.45960832      ,   1.0538213610059640E-005
   869.17137137137138      ,   594685180.44147038      ,   1.0472687420237540E-005
   869.17267267267277      ,   591024029.25244308      ,   1.0408205220637060E-005
   869.17397397397406      ,   587399774.21485078      ,   1.0344372916799702E-005
   869.17527527527545      ,   583746799.66782856      ,   1.0280034563622667E-005
   869.17657657657662      ,   580175113.39999449      ,   1.0217128160527076E-005
   869.17787787787790      ,   576651965.38155162      ,   1.0155076876408585E-005
   869.17917917917930      ,   573144104.25836599      ,   1.0093295092409340E-005
   869.18048048048058      ,   569698760.13011622      ,   1.0032614150121006E-005
   869.18178178178186      ,   566287241.54873013      ,   9.9725290140239103E-006
   869.18308308308315      ,   313975672.84824210      ,   5.5312847773914038E-006
   869.18438438438443      ,   311613761.91486454      ,   5.4896751779188344E-006
   869.18568568568583      ,   309315780.08371937      ,   5.4491918124210277E-006
   869.18698698698699      ,   307043507.39478648      ,   5.4091613628630724E-006
   869.18828828828839      ,   304796557.68025976      ,   5.3695770261570472E-006
   869.18958958958967      ,   302574551.95398736      ,   5.3304321257336705E-006
   869.19089089089096      ,   300353251.43195951      ,   5.2912996488381027E-006
   869.19219219219224      ,   298129651.75463533      ,   5.2521266679041928E-006
   869.19349349349352      ,   295981795.10330653      ,   5.2142880459124306E-006
   869.19479479479492      ,   293857404.78068084      ,   5.1768628283910190E-006
   869.19609609609620      ,   291756136.80262101      ,   5.1398449553984189E-006
   869.19739739739748      ,   289677653.11840415      ,   5.1032284715215870E-006
   869.19869869869876      ,   287614657.85132444      ,   5.0668848458734177E-006
   869.20000000000005      ,   285518072.24340981      ,   5.0299494618280396E-006
