 wavelength,emission_coefficient,absorption_coefficient
   777.80551102204424      ,   6692507236.3822784      ,   8.5695399007799524E-005
   777.80691382765542      ,   6360121036.0580750      ,   8.1438970328813286E-005
   777.80831663326660      ,   6054106049.5606747      ,   7.7520248725513401E-005
   777.80971943887778      ,   5771846689.3371744      ,   7.3905738586898447E-005
   777.81112224448907      ,   5508234593.9701605      ,   7.0530022839737538E-005
   777.81252505010036      ,   5265535227.7252979      ,   6.7422112987927289E-005
   777.81392785571154      ,   5041849841.8517704      ,   6.4557694485169593E-005
   777.81533066132283      ,   4833900379.9781351      ,   6.1894787691240265E-005
   777.81673346693390      ,   4640230157.3489685      ,   5.9414738673210385E-005
   777.81813627254519      ,   4459502575.5771217      ,   5.7100430714611525E-005
   777.81953907815637      ,   4289908984.1340356      ,   5.4928702647501489E-005
   777.82094188376766      ,   4129711886.2445054      ,   5.2877304258354231E-005
   777.82234468937884      ,   3981604296.4342694      ,   5.0980722433090566E-005
   777.82374749499013      ,   3842326194.6322269      ,   4.9197209896368173E-005
   777.82515030060131      ,   3711391096.4104853      ,   4.7520535559612926E-005
   777.82655310621249      ,   3587997353.0390682      ,   4.5940434282716434E-005
   777.82795591182378      ,   3471572967.3036470      ,   4.4449580786109263E-005
   777.82935871743496      ,   3360067592.1707411      ,   4.3021718703921213E-005
   777.83076152304625      ,   3255881926.7765608      ,   4.1687591333198759E-005
   777.83216432865743      ,   3157383770.4987745      ,   4.0426297487851792E-005
   777.83356713426861      ,   3064063262.0374284      ,   3.9231306719728477E-005
   777.83496993987978      ,   2975476948.1041284      ,   3.8096940963603363E-005
   777.83637274549108      ,   2891311693.9597964      ,   3.7019189620437318E-005
   777.83777555110225      ,   2810686898.5880394      ,   3.5986776171937754E-005
   777.83917835671355      ,   2733801924.4124570      ,   3.5002253685025252E-005
   777.84058116232484      ,   2661211940.1934185      ,   3.4072731940728426E-005
   777.84198396793590      ,   2591920028.6871052      ,   3.3185444375492127E-005
   777.84338677354719      ,   2525827229.0124373      ,   3.2339123253480050E-005
   777.84478957915837      ,   2462662615.3110633      ,   3.1530299395843117E-005
   777.84619238476967      ,   2402226521.5867658      ,   3.0756415736687421E-005
   777.84759519038084      ,   2343517108.6224546      ,   3.0004642977252796E-005
   777.84899799599214      ,   2288211241.1168218      ,   2.9296455006195856E-005
   777.85040080160331      ,   2235067389.1012220      ,   2.8615953500966181E-005
   777.85180360721449      ,   2184186233.3726940      ,   2.7964426540420997E-005
   777.85320641282578      ,   2135318740.3722372      ,   2.7338685931908022E-005
   777.85460921843696      ,   2088386170.3706317      ,   2.6737722705008914E-005
   777.85601202404825      ,   2042815947.6575794      ,   2.6154204853345049E-005
   777.85741482965943      ,   1999196590.0630774      ,   2.5595668931944723E-005
   777.85881763527073      ,   1957400991.5442321      ,   2.5060487568104902E-005
   777.86022044088179      ,   1917146470.3529484      ,   2.4545040376852452E-005
   777.86162324649308      ,   1878380940.9376070      ,   2.4048660371875019E-005
   777.86302605210426      ,   1840997356.1210327      ,   2.3569976691747509E-005
   777.86442885771555      ,   1804797945.1803081      ,   2.3106456665510791E-005
   777.86583166332673      ,   1769579517.4099448      ,   2.2655498391445300E-005
   777.86723446893802      ,   1735964348.4753726      ,   2.2225070789894588E-005
   777.86863727454920      ,   1703397663.6393018      ,   2.1808069782919859E-005
   777.87004008016038      ,   1671983677.4474673      ,   2.1405829125102396E-005
   777.87144288577167      ,   1641574660.4460378      ,   2.1016457655883978E-005
   777.87284569138285      ,   1612152936.1287153      ,   2.0639728521759436E-005
   777.87424849699414      ,   1583301548.4178894      ,   2.0270302494710081E-005
   777.87565130260532      ,   1555651931.8531849      ,   1.9916265714253244E-005
   777.87705410821650      ,   1528853130.0081584      ,   1.9573124198989733E-005
   777.87845691382768      ,   1502899417.2825775      ,   1.9240804081188499E-005
   777.87985971943897      ,   1477729202.2831450      ,   1.8918516940105665E-005
   777.88126252505026      ,   1453305982.5171614      ,   1.8605795096053316E-005
   777.88266533066144      ,   1429441906.8509672      ,   1.8300233007669817E-005
   777.88406813627273      ,   1406233589.6891677      ,   1.8003068013940597E-005
   777.88547094188380      ,   1383848674.7585859      ,   1.7716447092464248E-005
   777.88687374749509      ,   1362054213.6284080      ,   1.7437387167985439E-005
   777.88827655310627      ,   1340908826.8920567      ,   1.7166638540806057E-005
   777.88967935871756      ,   1320328888.2161517      ,   1.6903130666046546E-005
   777.89108216432874      ,   1300299363.4650390      ,   1.6646670672921004E-005
   777.89248496994003      ,   1280550520.5033984      ,   1.6393804612225904E-005
   777.89388777555121      ,   1261590314.0585217      ,   1.6151037342081933E-005
   777.89529058116239      ,   1243056467.3401031      ,   1.5913729911789981E-005
   777.89669338677368      ,   1225049243.8669031      ,   1.5683165648041208E-005
   777.89809619238486      ,   1207490163.9055545      ,   1.5458340048558702E-005
   777.89949899799615      ,   1190379261.3239818      ,   1.5239253170173350E-005
   777.90090180360733      ,   1173542027.8000691      ,   1.5023670418858536E-005
   777.90230460921862      ,   1157191349.2062128      ,   1.4814318059792372E-005
   777.90370741482968      ,   983760610.69240117      ,   1.2596090601633556E-005
   777.90511022044097      ,   969077202.73872733      ,   1.2408074149826504E-005
   777.90651302605215      ,   954786709.23217595      ,   1.2225088877258528E-005
   777.90791583166344      ,   940841271.87917161      ,   1.2046522113469937E-005
   777.90931863727474      ,   927179597.14952445      ,   1.1871588941028382E-005
   777.91072144288592      ,   913749867.87698448      ,   1.1699625796335600E-005
   777.91212424849709      ,   900778627.31945610      ,   1.1533533804574463E-005
   777.91352705410827      ,   888054773.04901135      ,   1.1370609876982164E-005
   777.91492985971956      ,   875679054.94376028      ,   1.1212143608714108E-005
   777.91633266533074      ,   863584432.19321072      ,   1.1057276799609586E-005
   777.91773547094203      ,   851761891.23787844      ,   1.0905894026888729E-005
   777.91913827655321      ,   840063111.76941288      ,   1.0756095910541960E-005
   777.92054108216439      ,   828743496.51966512      ,   1.0611153132915228E-005
   777.92194388777568      ,   817660762.33176768      ,   1.0469243812918437E-005
   777.92334669338686      ,   806832715.36057079      ,   1.0330595706517182E-005
   777.92474949899815      ,   796256594.03687894      ,   1.0195173428196823E-005
   777.92615230460933      ,   785905271.71413612      ,   1.0062629709803334E-005
   777.92755511022062      ,   775707322.09443617      ,   9.9320498726098049E-006
   777.92895791583169      ,   765714382.70224988      ,   9.8040951886028746E-006
   777.93036072144298      ,   755993980.79637051      ,   9.6796304723532407E-006
   777.93176352705416      ,   746445404.36373007      ,   9.5573661036307047E-006
   777.93316633266545      ,   737129495.43805134      ,   9.4380808601260715E-006
   777.93456913827663      ,   728001314.33772182      ,   9.3211994663401288E-006
   777.93597194388792      ,   719047970.12598956      ,   9.2065568447260621E-006
   777.93737474949910      ,   710167328.48792040      ,   9.0928450702449897E-006
   777.93877755511028      ,   701576740.68342602      ,   8.9828475383456369E-006
   777.94018036072157      ,   693117239.46077907      ,   8.8745287227807451E-006
   777.94158316633275      ,   684848866.63983643      ,   8.7686571641087375E-006
   777.94298597194404      ,   676747836.90635669      ,   8.6649283780849744E-006
   777.94438877755522      ,   668800824.83819830      ,   8.5631717726629838E-006
   777.94579158316640      ,   660933810.90090370      ,   8.4624394592358671E-006
   777.94719438877758      ,   653251251.71636498      ,   8.3640691082544278E-006
   777.94859719438887      ,   645730494.58202815      ,   8.2677707217923026E-006
   777.95000000000016      ,   638339260.26985168      ,   8.1731308946191194E-006
