001-TIME,002-TempTra-001
1.27760000000003E-003,8.11480312598327E+002
1.27800000000003E-003,8.11851543387962E+002
1.27840000000003E-003,8.11838313584861E+002
1.27880000000003E-003,8.11961367532782E+002
1.27920000000003E-003,8.12240646168929E+002
1.27960000000003E-003,8.12371790162615E+002
1.28000000000003E-003,8.12517807050728E+002
1.28040000000003E-003,8.12787766167814E+002
1.28080000000003E-003,8.12930194174376E+002
1.28120000000003E-003,8.13219844841081E+002
1.28160000000003E-003,8.13279755442581E+002
1.28200000000003E-003,8.13327920614497E+002
1.28240000000003E-003,8.13509004761497E+002
1.28280000000003E-003,8.13689506419381E+002
