001-TIME,002-TempTra-001,003-TempTra-002,004-TempTra-003,005-TempVib001,006-TempVib002,007-XiVibMean001,008-XiVibMean002,009-TempRot001,010-TempRot002,011-TempTotal001,012-TempTotal002,013-TempTotal003
8.74999999999998E-005,2.07366784922011E+004,2.06227299735290E+004,2.06797042328650E+004,7.35521590991751E+003,2.39742922759124E+004,1.57400208910094E+000,1.90669611740437E+000,2.87408525266411E+004,1.79748645657084E+004,1.99678770950674E+004,2.07812254386463E+004,2.03745512668569E+004
8.79999999999998E-005,2.07619711824603E+004,2.05960035920209E+004,2.06789873872406E+004,7.37013628675109E+003,2.39714718923023E+004,1.57479358161434E+000,1.90668531583481E+000,2.87171764147983E+004,1.79889898420753E+004,1.99742711412593E+004,2.07729232410919E+004,2.03735971911756E+004
8.84999999999998E-005,2.07780223000280E+004,2.05865308792468E+004,2.06822765896374E+004,7.38329434755217E+003,2.39668432778003E+004,1.57548916763085E+000,1.90666758364157E+000,2.86895576067231E+004,1.79983900329289E+004,1.99750131178229E+004,2.07702447130026E+004,2.03726289154128E+004
8.89999999999998E-005,2.07670943941404E+004,2.06050037125421E+004,2.06860490533413E+004,7.39667604598422E+003,2.39642275982510E+004,1.57619426192501E+000,1.90665756000976E+000,2.86591393448811E+004,1.80070129738343E+004,1.99626341595866E+004,2.07800389056920E+004,2.03713365326393E+004
8.94999999999998E-005,2.07827037639740E+004,2.05996345810746E+004,2.06911691725243E+004,7.40852030128920E+003,2.39597354519395E+004,1.57681640920463E+000,1.90664034048430E+000,2.86298603675721E+004,1.80137040978025E+004,1.99625016478059E+004,2.07783963003878E+004,2.03704489740969E+004
8.99999999999998E-005,2.07943574358972E+004,2.05879621792644E+004,2.06911598075808E+004,7.41844755791438E+003,2.39546746779998E+004,1.57733646597188E+000,1.90662093365625E+000,2.86085404033675E+004,1.80304505935517E+004,1.99627222429199E+004,2.07767696103934E+004,2.03697459266567E+004
9.04999999999998E-005,2.07998156801005E+004,2.05911839388282E+004,2.06954998094643E+004,7.43077397864144E+003,2.39506715478148E+004,1.57798044318153E+000,1.90660557691820E+000,2.85820594248503E+004,1.80356154792374E+004,1.99588890602570E+004,2.07785525205848E+004,2.03687207904209E+004
9.09999999999998E-005,2.07944324320903E+004,2.05990442133668E+004,2.06967383227286E+004,7.44194310672744E+003,2.39453719477867E+004,1.57856227849668E+000,1.90658523891585E+000,2.85585962897075E+004,1.80496692327106E+004,1.99508730002746E+004,2.07845641276781E+004,2.03677185639764E+004
9.14999999999998E-005,2.07915256163746E+004,2.06080194505804E+004,2.06997725334775E+004,7.45730618624423E+003,2.39344770563597E+004,1.57935999177875E+000,1.90654340032362E+000,2.85388011735618E+004,1.80562366516791E+004,1.99457014659822E+004,2.07873378339115E+004,2.03665196499468E+004
9.19999999999998E-005,2.07849017644263E+004,2.06181932648936E+004,2.07015475146600E+004,7.47099394558929E+003,2.39272441180612E+004,1.58006819333155E+000,1.90651560367397E+000,2.85146022108920E+004,1.80688097423873E+004,1.99372690018641E+004,2.07933887048718E+004,2.03653288533680E+004
9.24999999999998E-005,2.07761220073321E+004,2.06279780669883E+004,2.07020500371602E+004,7.48616512391219E+003,2.39229339221347E+004,1.58085038429043E+000,1.90649903145032E+000,2.84903287674094E+004,1.80811158200432E+004,1.99280522898491E+004,2.08000052615492E+004,2.03640287756991E+004
9.29999999999998E-005,2.07813962878738E+004,2.06252054165565E+004,2.07033008522151E+004,7.49729689076045E+003,2.39177252933087E+004,1.58142247409327E+000,1.90647899701217E+000,2.84676398614909E+004,1.80939781835027E+004,1.99251549191375E+004,2.08010787561686E+004,2.03631168376530E+004
9.34999999999998E-005,2.07816726329737E+004,2.06252854326537E+004,2.07034790328137E+004,7.50911838405134E+003,2.39146774485753E+004,1.58202831483245E+000,1.90646726981952E+000,2.84437391008028E+004,1.81088315637301E+004,1.99197158888038E+004,2.08045681874600E+004,2.03621420381319E+004
9.39999999999998E-005,2.07749670190460E+004,2.06395556846103E+004,2.07072613518281E+004,7.52016271245761E+003,2.39089343067238E+004,1.58259275471298E+000,1.90644516393945E+000,2.84198821222227E+004,1.81165802340698E+004,1.99110024284491E+004,2.08114154668803E+004,2.03612089476647E+004
9.44999999999998E-005,2.07725940498823E+004,2.06478707885057E+004,2.07102324191940E+004,7.53129276971117E+003,2.39056362639296E+004,1.58316004603488E+000,1.90643246474747E+000,2.83899448871749E+004,1.81299140605004E+004,1.99024348209353E+004,2.08179725617247E+004,2.03602036913300E+004
9.49999999999998E-005,2.07705974303681E+004,2.06524785932545E+004,2.07115380118113E+004,7.54216345298430E+003,2.39002115506703E+004,1.58371264060470E+000,1.90641156926169E+000,2.83701927097225E+004,1.81401558685279E+004,1.98971012951919E+004,2.08214332266027E+004,2.03592672608973E+004
9.54999999999998E-005,2.07868681476098E+004,2.06351870675452E+004,2.07110276075775E+004,7.55936566507019E+003,2.38955260526091E+004,1.58458412117133E+000,1.90639351365214E+000,2.83442805373083E+004,1.81554908519544E+004,1.98991483600540E+004,2.08170615378847E+004,2.03581049489693E+004
9.59999999999998E-005,2.07865704265910E+004,2.06344659070457E+004,2.07105181668184E+004,7.56983818506774E+003,2.38922507521710E+004,1.58511289629246E+000,1.90638088811541E+000,2.83217013565592E+004,1.81726533780993E+004,1.98936850720731E+004,2.08208086137824E+004,2.03572468429278E+004
9.64999999999998E-005,2.07876281384562E+004,2.06402261192478E+004,2.07139271288520E+004,7.58175936153313E+003,2.38854726977248E+004,1.58571319132013E+000,1.90635474944303E+000,2.82996658412172E+004,1.81793809684940E+004,1.98892220364890E+004,2.08233764166732E+004,2.03562992265811E+004
9.69999999999998E-005,2.07829311916886E+004,2.06485353081293E+004,2.07157332499089E+004,7.59374891716649E+003,2.38766475755058E+004,1.58631519153424E+000,1.90632069464783E+000,2.82773289986540E+004,1.81933716983635E+004,1.98820625846586E+004,2.08285863158067E+004,2.03553244502327E+004
9.74999999999998E-005,2.07838148417716E+004,2.06510735847528E+004,2.07174442132622E+004,7.60794580944539E+003,2.38692440220104E+004,1.58702577928563E+000,1.90629210636254E+000,2.82550714153030E+004,1.82040762620927E+004,1.98778018896897E+004,2.08307326893844E+004,2.03542672895371E+004
9.79999999999998E-005,2.07734670029194E+004,2.06620916422115E+004,2.07177793225654E+004,7.61720868001459E+003,2.38634667459051E+004,1.58748810174053E+000,1.90626978570939E+000,2.82323857906284E+004,1.82222061313229E+004,1.98675729984898E+004,2.08391645989683E+004,2.03533687987291E+004
9.84999999999998E-005,2.07610309614701E+004,2.06766341002733E+004,2.07188325308717E+004,7.63047274039919E+003,2.38614765420329E+004,1.58814834116868E+000,1.90626209404410E+000,2.82093791976566E+004,1.82309570837088E+004,1.98568956146963E+004,2.08474631787291E+004,2.03521793967127E+004
9.89999999999998E-005,2.07548567679027E+004,2.06844610868796E+004,2.07196589273912E+004,7.64554696895620E+003,2.38581784893492E+004,1.58889613997837E+000,1.90624934507481E+000,2.81849290945500E+004,1.82414806510765E+004,1.98489103153833E+004,2.08529948003538E+004,2.03509525578685E+004
9.94999999999998E-005,2.07600224547699E+004,2.06811231041513E+004,2.07205727794606E+004,7.65913708718404E+003,2.38533110172321E+004,1.58956800647551E+000,1.90623052301425E+000,2.81597122991915E+004,1.82555343871554E+004,1.98456425527712E+004,2.08542629938024E+004,2.03499527732868E+004
9.99999999999998E-005,2.07522192760586E+004,2.06878299414229E+004,2.07200246087407E+004,7.67020865791892E+003,2.38527196420127E+004,1.59011375060909E+000,1.90622823570668E+000,2.81358588910285E+004,1.82708000983482E+004,1.98365134221163E+004,2.08614330114479E+004,2.03489732167821E+004
1.00500000000000E-004,2.07410217821177E+004,2.07008795718770E+004,2.07209506769973E+004,7.68386632862423E+003,2.38475337352923E+004,1.59078498638931E+000,1.90620817299549E+000,2.81169314176672E+004,1.82788544978362E+004,1.98277303302345E+004,2.08679941022967E+004,2.03478622162656E+004
1.01000000000000E-004,2.07557664222282E+004,2.06883302676968E+004,2.07220483449625E+004,7.69526436314019E+003,2.38457254911004E+004,1.59134349752223E+000,1.90620117542510E+000,2.80943206227537E+004,1.82886985884710E+004,1.98293033077888E+004,2.08648914620073E+004,2.03470973848980E+004
1.01500000000000E-004,2.07466181874754E+004,2.07055582417413E+004,2.07260882146084E+004,7.70604112561405E+003,2.38428823394354E+004,1.59187017445617E+000,1.90619017084309E+000,2.80605840697752E+004,1.83023666553544E+004,1.98165370791380E+004,2.08755438859183E+004,2.03460404825282E+004
1.02000000000000E-004,2.07581535824725E+004,2.07025968531371E+004,2.07303752178048E+004,7.71695533583089E+003,2.38425639064169E+004,1.59240219558359E+000,1.90618893816902E+000,2.80307915519444E+004,1.83090551755562E+004,1.98144070394874E+004,2.08761060227737E+004,2.03452565311306E+004
1.02500000000000E-004,2.07489173208569E+004,2.07151989555928E+004,2.07320581382248E+004,7.72811042220742E+003,2.38377191746989E+004,1.59294453604369E+000,1.90617017991504E+000,2.80088502815935E+004,1.83195449633661E+004,1.98052483352319E+004,2.08832728537374E+004,2.03442605944846E+004
1.03000000000000E-004,2.07559197858644E+004,2.07145482992430E+004,2.07352340425537E+004,7.74195442604350E+003,2.38318054156505E+004,1.59361561577968E+000,1.90614727234084E+000,2.79843183569776E+004,1.83270633639171E+004,1.98031100310214E+004,2.08835254775385E+004,2.03433177542800E+004
1.03500000000000E-004,2.07499586015682E+004,2.07180429433622E+004,2.07340007724652E+004,7.75484949961572E+003,2.38225708489953E+004,1.59423872179727E+000,1.90611147889250E+000,2.79638662478557E+004,1.83477869189792E+004,1.97961728657034E+004,2.08884810013491E+004,2.03423269335262E+004
1.04000000000000E-004,2.07433537779109E+004,2.07293580577194E+004,2.07363559178152E+004,7.76681303537176E+003,2.38215245677019E+004,1.59481511909533E+000,1.90610742175434E+000,2.79438781091319E+004,1.83499414929942E+004,1.97889472337318E+004,2.08937297269106E+004,2.03413384803212E+004
1.04500000000000E-004,2.07508711173910E+004,2.07194991162151E+004,2.07351851168030E+004,7.77967232277366E+003,2.38237649742994E+004,1.59543286131264E+000,1.90611610889330E+000,2.79236052910382E+004,1.83589319851881E+004,1.97882036786092E+004,2.08926727028549E+004,2.03404381907321E+004
1.05000000000000E-004,2.07321706932796E+004,2.07468423692279E+004,2.07395065312538E+004,7.79144504899287E+003,2.38159633540049E+004,1.59599676758355E+000,1.90608585129379E+000,2.78967678159488E+004,1.83687019048996E+004,1.97733827684266E+004,2.09052138664676E+004,2.03392983174471E+004
1.05500000000000E-004,2.07450918373640E+004,2.07355045642636E+004,2.07402982008138E+004,7.80287250327055E+003,2.38113688119587E+004,1.59654264333755E+000,1.90606802281799E+000,2.78714362950060E+004,1.83846391330745E+004,1.97733530800169E+004,2.09036285414452E+004,2.03384908107310E+004
1.06000000000000E-004,2.07412667097272E+004,2.07376448523257E+004,2.07394557810264E+004,7.81479924015212E+003,2.38122786223718E+004,1.59711080789767E+000,1.90607155374698E+000,2.78483858701175E+004,1.83977065447725E+004,1.97664820244197E+004,2.09085952027500E+004,2.03375386135848E+004
1.06500000000000E-004,2.07387498997668E+004,2.07463529381220E+004,2.07425514189444E+004,7.82632902606431E+003,2.38104703741240E+004,1.59765855273342E+000,1.90606453576496E+000,2.78267691438069E+004,1.84008599698001E+004,1.97605845240199E+004,2.09127892109929E+004,2.03366868675064E+004
1.07000000000000E-004,2.07501574604412E+004,2.07394871351726E+004,2.07448222978069E+004,7.83853037422207E+003,2.38083550645885E+004,1.59823659166987E+000,1.90605632471839E+000,2.78008062576041E+004,1.84101869584292E+004,1.97598114517644E+004,2.09119205352362E+004,2.03358659935003E+004
1.07500000000000E-004,2.07571319107844E+004,2.07303974608242E+004,2.07437646858043E+004,7.85204078177924E+003,2.38085029088125E+004,1.59887472440669E+000,1.90605689865542E+000,2.77773122885585E+004,1.84233274009600E+004,1.97579822766207E+004,2.09118184978334E+004,2.03349003872270E+004
1.08000000000000E-004,2.07625886619149E+004,2.07214522299042E+004,2.07420204459096E+004,7.86334485408803E+003,2.38057507314887E+004,1.59940709995173E+000,1.90604621344627E+000,2.77590459022094E+004,1.84384525734836E+004,1.97567062320060E+004,2.09115488679322E+004,2.03341275499691E+004
1.08500000000000E-004,2.07612657570077E+004,2.07275631365241E+004,2.07444144467659E+004,7.87497580611730E+003,2.38016224645968E+004,1.59995340610569E+000,1.90603018107188E+000,2.77358314139984E+004,1.84469133598083E+004,1.97509052628196E+004,2.09155076242036E+004,2.03332064435116E+004
1.09000000000000E-004,2.07699450461857E+004,2.07232749213056E+004,2.07466099837457E+004,7.88734711128282E+003,2.37959247721406E+004,1.60053286357066E+000,1.90600804475143E+000,2.77158833218809E+004,1.84539765819205E+004,1.97507629663998E+004,2.09141085616787E+004,2.03324357640392E+004
1.09500000000000E-004,2.07556082462205E+004,2.07347257382877E+004,2.07451669922541E+004,7.90250890013459E+003,2.37986883238304E+004,1.60124075251364E+000,1.90601878283261E+000,2.76903517848161E+004,1.84660230513541E+004,1.97389176506969E+004,2.09233387300901E+004,2.03311281903935E+004
1.10000000000000E-004,2.07687363141750E+004,2.07299217903124E+004,2.07493290522437E+004,7.91208793428331E+003,2.37928086680039E+004,1.60168670409818E+000,1.90599593384636E+000,2.76602663720069E+004,1.84801436374212E+004,1.97372934483015E+004,2.09237089922958E+004,2.03305012202987E+004
1.10500000000000E-004,2.07731303702346E+004,2.07235333411627E+004,2.07483318556987E+004,7.92516377771423E+003,2.37874294064827E+004,1.60229385147920E+000,1.90597501971542E+000,2.76384322440417E+004,1.84974792780482E+004,1.97347618453233E+004,2.09244609774941E+004,2.03296114114087E+004
1.11000000000000E-004,2.07857120774770E+004,2.07159255261900E+004,2.07508188018335E+004,7.93729150874197E+003,2.37784905026945E+004,1.60285533307994E+000,1.90594024540221E+000,2.76131897096052E+004,1.85122643131476E+004,1.97347721710354E+004,2.09229564830168E+004,2.03288643270261E+004
1.11500000000000E-004,2.07789091762272E+004,2.07260960593411E+004,2.07525026177841E+004,7.94748939234717E+003,2.37733728073836E+004,1.60332624957853E+000,1.90592032485720E+000,2.75862128571724E+004,1.85292203499367E+004,1.97251455828549E+004,2.09308646063601E+004,2.03280050946075E+004
1.12000000000000E-004,2.07766126013211E+004,2.07349306507797E+004,2.07557716260504E+004,7.95841033495262E+003,2.37688806067833E+004,1.60382932593197E+000,1.90590283208674E+000,2.75601420933503E+004,1.85392255489891E+004,1.97179617229560E+004,2.09363530634312E+004,2.03271573931936E+004
1.12500000000000E-004,2.07693982160995E+004,2.07447078934328E+004,2.07570530547661E+004,7.96948584434150E+003,2.37658099879072E+004,1.60433822855401E+000,1.90589087125781E+000,2.75350586042773E+004,1.85526057722323E+004,1.97088728884421E+004,2.09436230929638E+004,2.03262479907030E+004
