001-TIME,002-TempTra-001,003-TempTra-002,004-TempTra-003,005-TempVib001,006-TempVib002,007-XiVibMean001,008-XiVibMean002,009-TempRot001,010-TempRot002,011-TempTotal001,012-TempTotal002,013-TempTotal003
4.60000000000000E-008,5.13446328728229E+003,4.87205195466193E+003,5.00325762097211E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.13446328728229E+003,4.87205195466193E+003,5.00325762097211E+003
4.70000000000000E-008,5.11959642561662E+003,4.88677890973650E+003,5.00318766767656E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.11959642561662E+003,4.88677890973650E+003,5.00318766767656E+003
4.80000000000000E-008,5.11629082916473E+003,4.89015556051000E+003,5.00322319483737E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.11629082916473E+003,4.89015556051000E+003,5.00322319483737E+003
4.90000000000000E-008,5.10747251073828E+003,4.89848336700749E+003,5.00297793887289E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.10747251073828E+003,4.89848336700749E+003,5.00297793887289E+003
5.00000000000000E-008,5.09298030761356E+003,4.91322381734984E+003,5.00310206248170E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.09298030761356E+003,4.91322381734984E+003,5.00310206248170E+003
5.10000000000000E-008,5.08864751658338E+003,4.91793233900444E+003,5.00328992779391E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.08864751658338E+003,4.91793233900444E+003,5.00328992779391E+003
5.20000000000000E-008,5.08063295015604E+003,4.92587681758417E+003,5.00325488387010E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.08063295015604E+003,4.92587681758417E+003,5.00325488387010E+003
5.30000000000000E-008,5.07605036927027E+003,4.93024664031613E+003,5.00314850479320E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.07605036927027E+003,4.93024664031613E+003,5.00314850479320E+003
5.40000000000000E-008,5.07847670420351E+003,4.92805072790866E+003,5.00326371605608E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.07847670420351E+003,4.92805072790866E+003,5.00326371605608E+003
5.50000000000000E-008,5.07982449648176E+003,4.92641323680011E+003,5.00311886664094E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.07982449648176E+003,4.92641323680011E+003,5.00311886664094E+003
5.60000000000001E-008,5.07632862159273E+003,4.93004223906788E+003,5.00318543033030E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.07632862159273E+003,4.93004223906788E+003,5.00318543033030E+003
5.70000000000001E-008,5.06852592291499E+003,4.93794308783317E+003,5.00323450537408E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.06852592291499E+003,4.93794308783317E+003,5.00323450537408E+003
5.80000000000001E-008,5.05832317242794E+003,4.94822599423967E+003,5.00327458333381E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.05832317242794E+003,4.94822599423967E+003,5.00327458333381E+003
5.90000000000001E-008,5.06037342372575E+003,4.94573142772231E+003,5.00305242572403E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.06037342372575E+003,4.94573142772231E+003,5.00305242572403E+003
6.00000000000001E-008,5.05112595308237E+003,4.95521177157740E+003,5.00316886232989E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.05112595308237E+003,4.95521177157740E+003,5.00316886232989E+003
6.10000000000001E-008,5.03308623578872E+003,4.97303114501540E+003,5.00305869040206E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.03308623578872E+003,4.97303114501540E+003,5.00305869040206E+003
6.20000000000001E-008,5.03692967305093E+003,4.96955405542964E+003,5.00324186424029E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.03692967305093E+003,4.96955405542964E+003,5.00324186424029E+003
6.30000000000000E-008,5.02955366324796E+003,4.97673855578430E+003,5.00314610951613E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.02955366324796E+003,4.97673855578430E+003,5.00314610951613E+003
6.40000000000000E-008,5.01662705813162E+003,4.98966668782622E+003,5.00314687297892E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01662705813162E+003,4.98966668782622E+003,5.00314687297892E+003
6.50000000000000E-008,5.02476581398255E+003,4.98161111040845E+003,5.00318846219550E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.02476581398255E+003,4.98161111040845E+003,5.00318846219550E+003
6.60000000000000E-008,5.02006061690010E+003,4.98646191762746E+003,5.00326126726378E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.02006061690010E+003,4.98646191762746E+003,5.00326126726378E+003
6.70000000000000E-008,5.01898965175974E+003,4.98739211213238E+003,5.00319088194606E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01898965175974E+003,4.98739211213238E+003,5.00319088194606E+003
6.80000000000000E-008,5.01389699056695E+003,4.99257281006001E+003,5.00323490031348E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01389699056695E+003,4.99257281006001E+003,5.00323490031348E+003
6.90000000000000E-008,5.01496326809211E+003,4.99156547292239E+003,5.00326437050725E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01496326809211E+003,4.99156547292239E+003,5.00326437050725E+003
7.00000000000000E-008,5.01509372662318E+003,4.99126644502896E+003,5.00318008582607E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01509372662318E+003,4.99126644502896E+003,5.00318008582607E+003
7.10000000000000E-008,5.01185589406175E+003,4.99453016307665E+003,5.00319302856920E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01185589406175E+003,4.99453016307665E+003,5.00319302856920E+003
7.20000000000000E-008,5.01165629682296E+003,4.99490520009212E+003,5.00328074845754E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01165629682296E+003,4.99490520009212E+003,5.00328074845754E+003
7.30000000000000E-008,5.01413910455404E+003,4.99227276642444E+003,5.00320593548924E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01413910455404E+003,4.99227276642444E+003,5.00320593548924E+003
7.40000000000000E-008,5.01387691093801E+003,4.99259867823268E+003,5.00323779458535E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01387691093801E+003,4.99259867823268E+003,5.00323779458535E+003
