"001-time","002-E-El","003-HDG-#iterations","004-HDG-RunTime","005-HDG-RunTimePerIteration","006-HDG-Norm"
0.2351999999999959E+002,0.1392189419288672E-005,0.1290000000000000E+003,0.7592913999999951E-002,0.5885979844961202E-004,0.6754344848933589E-012
0.2353999999999959E+002,0.1298582255412430E-005,0.1290000000000000E+003,0.7627773000001170E-002,0.5913002325582303E-004,0.6783505742623347E-012
0.2355999999999959E+002,0.1209452948563367E-005,0.1290000000000000E+003,0.7394786000000764E-002,0.5732392248062607E-004,0.6807898420394979E-012
0.2357999999999959E+002,0.1124938863428420E-005,0.1290000000000000E+003,0.7538930000000832E-002,0.5844131782946382E-004,0.6827622882406162E-012
0.2359999999999959E+002,0.1045161096916704E-005,0.1290000000000000E+003,0.1022430699999965E-001,0.7925819379844694E-004,0.6842898100289514E-012
0.2361999999999959E+002,0.9702243615420905E-006,0.1290000000000000E+003,0.9702077000000031E-002,0.7520989922480644E-004,0.6853349404491760E-012
0.2363999999999958E+002,0.9002169220500689E-006,0.1290000000000000E+003,0.7695501999998910E-002,0.5965505426355744E-004,0.6859408225987289E-012
0.2365999999999958E+002,0.8352105846633023E-006,0.1290000000000000E+003,0.7552583000000723E-002,0.5854715503876529E-004,0.6860859680247260E-012
0.2367999999999958E+002,0.7752607382499017E-006,0.1290000000000000E+003,0.7496734000000060E-002,0.5811421705426403E-004,0.6857749953057364E-012
0.2369999999999958E+002,0.7204064464693418E-006,0.1290000000000000E+003,0.7525546000000105E-002,0.5833756589147368E-004,0.6850082626089511E-012
0.2371999999999958E+002,0.6706705898746408E-006,0.1290000000000000E+003,0.7512418999999326E-002,0.5823580620154517E-004,0.6838081152719013E-012
0.2373999999999958E+002,0.6260600567704112E-006,0.1290000000000000E+003,0.7469392999999158E-002,0.5790227131782293E-004,0.6821556282634276E-012
0.2375999999999958E+002,0.5865659814883276E-006,0.1290000000000000E+003,0.7659096999999448E-002,0.5937284496123604E-004,0.6800886672725041E-012
0.2377999999999958E+002,0.5521640286306969E-006,0.1290000000000000E+003,0.7433544999999597E-002,0.5762437984495812E-004,0.6775662649763113E-012
0.2379999999999958E+002,0.5228147216813316E-006,0.1290000000000000E+003,0.7571210000000050E-002,0.5869155038759729E-004,0.6746146695945365E-012
0.2381999999999958E+002,0.4984638142874313E-006,0.1290000000000000E+003,0.7630846999999719E-002,0.5915385271317611E-004,0.6712507500633300E-012
0.2383999999999958E+002,0.4790427023943076E-006,0.1290000000000000E+003,0.7408537999999965E-002,0.5743052713178267E-004,0.6674757420234695E-012
0.2385999999999958E+002,0.4644688753030503E-006,0.1290000000000000E+003,0.1300326600000012E-001,0.1008005116279079E-003,0.6632697746514708E-012
0.2387999999999958E+002,0.4546464036479386E-006,0.1290000000000000E+003,0.7763615000000001E-002,0.6018306201550389E-004,0.6586493164458291E-012
0.2389999999999958E+002,0.4494664621835870E-006,0.1290000000000000E+003,0.7586093999998766E-002,0.5880693023254858E-004,0.6535932354638781E-012
0.2391999999999958E+002,0.4488078852032048E-006,0.1280000000000000E+003,0.7535428999998928E-002,0.5887053906249162E-004,0.9936889492631850E-012
0.2393999999999958E+002,0.4525377522720287E-006,0.1280000000000000E+003,0.7532060999999146E-002,0.5884422656249333E-004,0.9661321634380233E-012
0.2395999999999958E+002,0.4605120021300778E-006,0.1280000000000000E+003,0.7444753999999776E-002,0.5816214062499825E-004,0.9683622091139794E-012
0.2397999999999958E+002,0.4725760721446752E-006,0.1280000000000000E+003,0.7579331000000522E-002,0.5921352343750408E-004,0.9645951643258679E-012
0.2399999999999958E+002,0.4885655610809927E-006,0.1280000000000000E+003,0.7328810999998936E-002,0.5725633593749169E-004,0.9544921622792782E-012
0.2401999999999958E+002,0.5083069126534788E-006,0.1280000000000000E+003,0.7679227000000566E-002,0.5999396093750442E-004,0.9433634888678737E-012
0.2403999999999958E+002,0.5316181173830054E-006,0.1280000000000000E+003,0.7343974999999503E-002,0.5737480468749612E-004,0.9315740293266146E-012
0.2405999999999958E+002,0.5583094302490382E-006,0.1280000000000000E+003,0.7596685000001102E-002,0.5934910156250861E-004,0.9192004820404038E-012
0.2407999999999958E+002,0.5881841016078302E-006,0.1280000000000000E+003,0.7378774999999393E-002,0.5764667968749526E-004,0.9062857214583682E-012
0.2409999999999958E+002,0.6210391188658470E-006,0.1280000000000000E+003,0.1174542699999925E-001,0.9176114843749417E-004,0.8928455706551145E-012
0.2411999999999957E+002,0.6566659563582288E-006,0.1280000000000000E+003,0.8134954000000860E-002,0.6355432812500672E-004,0.8788921252214821E-012
0.2413999999999957E+002,0.6948513309472637E-006,0.1280000000000000E+003,0.7529315999999397E-002,0.5882278124999529E-004,0.8644646591296420E-012
0.2415999999999957E+002,0.7353779608276380E-006,0.1280000000000000E+003,0.7361836999999483E-002,0.5751435156249596E-004,0.8495589449775675E-012
0.2417999999999957E+002,0.7780253250809946E-006,0.1280000000000000E+003,0.7507224999999451E-002,0.5865019531249571E-004,0.8341938421412996E-012
0.2419999999999957E+002,0.8225704215516369E-006,0.1280000000000000E+003,0.7415334000000939E-002,0.5793229687500734E-004,0.8184021209154566E-012
0.2421999999999957E+002,0.8687885206502752E-006,0.1280000000000000E+003,0.7507013999999756E-002,0.5864854687499810E-004,0.8021767192911805E-012
0.2423999999999957E+002,0.9164539127463015E-006,0.1280000000000000E+003,0.7487214999999381E-002,0.5849386718749516E-004,0.7855545713216709E-012
0.2425999999999957E+002,0.9653406468707807E-006,0.1280000000000000E+003,0.7476834000000210E-002,0.5841276562500164E-004,0.7685548944268047E-012
0.2427999999999957E+002,0.1015223258502494E-005,0.1280000000000000E+003,0.7413180000000352E-002,0.5791546875000275E-004,0.7511908139051269E-012
0.2429999999999957E+002,0.1065877484287429E-005,0.1280000000000000E+003,0.7481481000001011E-002,0.5844907031250790E-004,0.7334911854512490E-012
0.2431999999999957E+002,0.1117080961619190E-005,0.1280000000000000E+003,0.7494655000000350E-002,0.5855199218750273E-004,0.7154884223663172E-012
0.2433999999999957E+002,0.1168613911072914E-005,0.1280000000000000E+003,0.1147964399999957E-001,0.8968471874999662E-004,0.6971961935527074E-012
0.2435999999999957E+002,0.1220259799787263E-005,0.1280000000000000E+003,0.8581196999999818E-002,0.6704060156249858E-004,0.6786607402684618E-012
0.2437999999999957E+002,0.1271805983975696E-005,0.1280000000000000E+003,0.7533712000000747E-002,0.5885712500000584E-004,0.6598931821732760E-012
0.2439999999999957E+002,0.1323044328824621E-005,0.1280000000000000E+003,0.7527428999999586E-002,0.5880803906249676E-004,0.6409416739159462E-012
0.2441999999999957E+002,0.1373771804171965E-005,0.1280000000000000E+003,0.7506657000000416E-002,0.5864575781250325E-004,0.6218353391975766E-012
0.2443999999999957E+002,0.1423791054416729E-005,0.1280000000000000E+003,0.7436886999999004E-002,0.5810067968749222E-004,0.6026123214710349E-012
0.2445999999999957E+002,0.1472910941270470E-005,0.1270000000000000E+003,0.7526504999999517E-002,0.5926381889763399E-004,0.9820791087920117E-012
0.2447999999999957E+002,0.1520947057952923E-005,0.1270000000000000E+003,0.7359362000000758E-002,0.5794773228347053E-004,0.9464788683055499E-012
0.2449999999999957E+002,0.1567722213823520E-005,0.1270000000000000E+003,0.7360609000000906E-002,0.5795755118110950E-004,0.9101039356418631E-012
0.2451999999999957E+002,0.1613066888108844E-005,0.1270000000000000E+003,0.7404771000000920E-002,0.5830528346457418E-004,0.8736144134663707E-012
0.2453999999999957E+002,0.1656819651943668E-005,0.1270000000000000E+003,0.7516351999999671E-002,0.5918387401574544E-004,0.8371053996754205E-012
0.2455999999999957E+002,0.1698827557797478E-005,0.1270000000000000E+003,0.7275038999999595E-002,0.5728377165354012E-004,0.8006592033137228E-012
0.2457999999999956E+002,0.1738946495553744E-005,0.1270000000000000E+003,0.1036219500000080E-001,0.8159208661417949E-004,0.7643946093875331E-012
0.2459999999999956E+002,0.1777041514633902E-005,0.1270000000000000E+003,0.9460868999999761E-002,0.7449503149606111E-004,0.7284476888696554E-012
0.2461999999999956E+002,0.1812987111652529E-005,0.1270000000000000E+003,0.7404415000001663E-002,0.5830248031497373E-004,0.6929692872344091E-012
0.2463999999999956E+002,0.1846667483223359E-005,0.1270000000000000E+003,0.7509679999998298E-002,0.5913133858266376E-004,0.6581101842242163E-012
0.2465999999999956E+002,0.1877976743668665E-005,0.1260000000000000E+003,0.7410726999999895E-002,0.5881529365079281E-004,0.9961869897020246E-012
0.2467999999999956E+002,0.1906819107419364E-005,0.1260000000000000E+003,0.7404062999999184E-002,0.5876240476189829E-004,0.9220199810790351E-012
0.2469999999999956E+002,0.1933109036191424E-005,0.1260000000000000E+003,0.7366937000000462E-002,0.5846775396825763E-004,0.8600639841235611E-012
0.2471999999999956E+002,0.1956771350874749E-005,0.1260000000000000E+003,0.7407659999998373E-002,0.5879095238093946E-004,0.7980798600810574E-012
0.2473999999999956E+002,0.1977741308423239E-005,0.1260000000000000E+003,0.7423183000000222E-002,0.5891415079365255E-004,0.7389324819800584E-012
0.2475999999999956E+002,0.1995964644010885E-005,0.1260000000000000E+003,0.7275488999999524E-002,0.5774197619047241E-004,0.6827608015769948E-012
0.2477999999999956E+002,0.2011397578861486E-005,0.1260000000000000E+003,0.7327716000000706E-002,0.5815647619048179E-004,0.6293328163744888E-012
0.2479999999999956E+002,0.2024006794264459E-005,0.1250000000000000E+003,0.7371008999999873E-002,0.5896807199999898E-004,0.9580917537507166E-012
0.2481999999999956E+002,0.2033769372364534E-005,0.1250000000000000E+003,0.7569138000000919E-002,0.6055310400000735E-004,0.8478064001539014E-012
0.2483999999999956E+002,0.2040672704494229E-005,0.1250000000000000E+003,0.1178930899999919E-001,0.9431447199999354E-004,0.7126688170691848E-012
0.2485999999999956E+002,0.2044714367756790E-005,0.1220000000000000E+003,0.7735810999999870E-002,0.6340828688524484E-004,0.8122483052599134E-012
0.2487999999999956E+002,0.2045901970770500E-005,0.1210000000000000E+003,0.7012729000001272E-002,0.5795643801653944E-004,0.9192637339296261E-012
0.2489999999999956E+002,0.2044252969730411E-005,0.1240000000000000E+003,0.7260699000001480E-002,0.5855402419356032E-004,0.8272772157192121E-012
0.2491999999999956E+002,0.2039794455382944E-005,0.1250000000000000E+003,0.7270966000000101E-002,0.5816772800000081E-004,0.6213417765838775E-012
0.2493999999999956E+002,0.2032562912636541E-005,0.1250000000000000E+003,0.7294700999999293E-002,0.5835760799999434E-004,0.8019044573267168E-012
0.2495999999999956E+002,0.2022603953531341E-005,0.1250000000000000E+003,0.7352927999999537E-002,0.5882342399999630E-004,0.9454474554102660E-012
0.2497999999999956E+002,0.2009972025054719E-005,0.1260000000000000E+003,0.7382677999999032E-002,0.5859268253967486E-004,0.5749211019381488E-012
0.2499999999999956E+002,0.1994730093048922E-005,0.1260000000000000E+003,0.7487970999999760E-002,0.5942834126983937E-004,0.6248679384700011E-012
0.2501999999999956E+002,0.1976949303676438E-005,0.1260000000000000E+003,0.7252260999999649E-002,0.5755762698412420E-004,0.6808783194993446E-012
0.2503999999999956E+002,0.1956708623768258E-005,0.1260000000000000E+003,0.7584733999999926E-002,0.6019630158730100E-004,0.7375447557318477E-012
0.2505999999999955E+002,0.1934094461591857E-005,0.1260000000000000E+003,0.7219983000000596E-002,0.5730145238095711E-004,0.7941981862490374E-012
0.2507999999999955E+002,0.1909200269543500E-005,0.1260000000000000E+003,0.1059448899999893E-001,0.8408324603173755E-004,0.8512277845619777E-012
0.2509999999999955E+002,0.1882126130309981E-005,0.1260000000000000E+003,0.9460886999999474E-002,0.7508640476190058E-004,0.9082353407539226E-012
0.2511999999999955E+002,0.1852978328065618E-005,0.1260000000000000E+003,0.7427168999999623E-002,0.5894578571428272E-004,0.9650075118537929E-012
0.2513999999999955E+002,0.1821868906333079E-005,0.1270000000000000E+003,0.7388660999998464E-002,0.5817843307085405E-004,0.6176055715207759E-012
0.2515999999999955E+002,0.1788915214064980E-005,0.1270000000000000E+003,0.7431787999999884E-002,0.5851801574803058E-004,0.6476245913736311E-012
0.2517999999999955E+002,0.1754239441682188E-005,0.1270000000000000E+003,0.7405270000001352E-002,0.5830921259843584E-004,0.6762480576192312E-012
0.2519999999999955E+002,0.1717968148573114E-005,0.1270000000000000E+003,0.7395154000001014E-002,0.5822955905512609E-004,0.7045814724302327E-012
0.2521999999999955E+002,0.1680231783787964E-005,0.1270000000000000E+003,0.7394241000000079E-002,0.5822237007874078E-004,0.7326057660654744E-012
0.2523999999999955E+002,0.1641164201521556E-005,0.1270000000000000E+003,0.7512471000000076E-002,0.5915331496063052E-004,0.7602343486438715E-012
0.2525999999999955E+002,0.1600902173013263E-005,0.1270000000000000E+003,0.7320840000000217E-002,0.5764440944882060E-004,0.7874054602304570E-012
0.2527999999999955E+002,0.1559584896473342E-005,0.1270000000000000E+003,0.7571600000000345E-002,0.5961889763779799E-004,0.8140558424849693E-012
0.2529999999999955E+002,0.1517353506627979E-005,0.1270000000000000E+003,0.7279684999998537E-002,0.5732035433069714E-004,0.8401319972310092E-012
0.2531999999999955E+002,0.1474350585449011E-005,0.1270000000000000E+003,0.7347059000000655E-002,0.5785085826772169E-004,0.8655845455095228E-012
0.2533999999999955E+002,0.1430719675600227E-005,0.1270000000000000E+003,0.1204475800000004E-001,0.9484061417322869E-004,0.8903771469699232E-012
0.2535999999999955E+002,0.1386604798113368E-005,0.1270000000000000E+003,0.7657253999999725E-002,0.6029333858267500E-004,0.9144882637427955E-012
0.2537999999999955E+002,0.1342149975757457E-005,0.1270000000000000E+003,0.7394526999998874E-002,0.5822462204723522E-004,0.9378676338612222E-012
0.2539999999999955E+002,0.1297498763521475E-005,0.1270000000000000E+003,0.7461469999999082E-002,0.5875173228345734E-004,0.9605014720527178E-012
0.2541999999999955E+002,0.1252793787604214E-005,0.1270000000000000E+003,0.7335148999999319E-002,0.5775707874015212E-004,0.9823681412927488E-012
0.2543999999999955E+002,0.1208176294246559E-005,0.1280000000000000E+003,0.7430898000000852E-002,0.5805389062500665E-004,0.5989188166891691E-012
0.2545999999999955E+002,0.1163785709610514E-005,0.1280000000000000E+003,0.7342137000000193E-002,0.5736044531250151E-004,0.6090494628945955E-012
0.2547999999999955E+002,0.1119759212120993E-005,0.1280000000000000E+003,0.7589020999999363E-002,0.5928922656249502E-004,0.6195442206751958E-012
0.2549999999999955E+002,0.1076231318186253E-005,0.1280000000000000E+003,0.7407942000000389E-002,0.5787454687500304E-004,0.6296622242742743E-012
0.2551999999999954E+002,0.1033333482583938E-005,0.1280000000000000E+003,0.7436095000000975E-002,0.5809449218750762E-004,0.6387401715040427E-012
0.2553999999999954E+002,0.9911937144819399E-006,0.1280000000000000E+003,0.7594419999998436E-002,0.5933140624998778E-004,0.6485708847211378E-012
0.2555999999999954E+002,0.9499362100819312E-006,0.1280000000000000E+003,0.7509028999999501E-002,0.5866428906249610E-004,0.6574751815254322E-012
0.2557999999999954E+002,0.9096810027877917E-006,0.1280000000000000E+003,0.1118341799999989E-001,0.8737045312499914E-004,0.6658681626946679E-012
0.2559999999999954E+002,0.8705436317382218E-006,0.1280000000000000E+003,0.8886032000001265E-002,0.6942212500000988E-004,0.6737975196364814E-012
0.2561999999999954E+002,0.8326348294711225E-006,0.1280000000000000E+003,0.7832621000000373E-002,0.6119235156250291E-004,0.6812679028784494E-012
0.2563999999999954E+002,0.7960602294016257E-006,0.1280000000000000E+003,0.7572440999998875E-002,0.5915969531249121E-004,0.6882686272751878E-012
0.2565999999999954E+002,0.7609200937491650E-006,0.1280000000000000E+003,0.7497801000001303E-002,0.5857657031251018E-004,0.6948064081818151E-012
0.2567999999999954E+002,0.7273090624420132E-006,0.1280000000000000E+003,0.7562491999999921E-002,0.5908196874999938E-004,0.7008586346954476E-012
0.2569999999999954E+002,0.6953159234757394E-006,0.1280000000000000E+003,0.7765174000001096E-002,0.6066542187500856E-004,0.7064499905101677E-012
0.2571999999999954E+002,0.6650234051201608E-006,0.1280000000000000E+003,0.7462814000000151E-002,0.5830323437500118E-004,0.7115669884327955E-012
0.2573999999999954E+002,0.6365079902932382E-006,0.1280000000000000E+003,0.1227622699999920E-001,0.9590802343749372E-004,0.7161923640239987E-012
0.2575999999999954E+002,0.6098397533424116E-006,0.1280000000000000E+003,0.1348687599999998E-001,0.1053662187499999E-003,0.7203487799846361E-012
0.2577999999999954E+002,0.5850822194076348E-006,0.1280000000000000E+003,0.1499629699999971E-001,0.1171585703124978E-003,0.7240332927246088E-012
0.2579999999999954E+002,0.5622922464563828E-006,0.1280000000000000E+003,0.9982318000000490E-002,0.7798685937500383E-004,0.7272315889463416E-012
0.2581999999999954E+002,0.5415199300177574E-006,0.1280000000000000E+003,0.7361616000000737E-002,0.5751262500000576E-004,0.7299573283048165E-012
0.2583999999999954E+002,0.5228085305656010E-006,0.1280000000000000E+003,0.8187832999999145E-002,0.6396744531249332E-004,0.7322042006466934E-012
0.2585999999999954E+002,0.5061944234278194E-006,0.1280000000000000E+003,0.7582322999999391E-002,0.5923689843749524E-004,0.7339662043572242E-012
0.2587999999999954E+002,0.4917070710354536E-006,0.1280000000000000E+003,0.7526116000001082E-002,0.5879778125000845E-004,0.7352742874427924E-012
0.2589999999999954E+002,0.4793690172572522E-006,0.1280000000000000E+003,0.7547940000000253E-002,0.5896828125000197E-004,0.7361017805236129E-012
0.2591999999999954E+002,0.4691959034956940E-006,0.1280000000000000E+003,0.7412029999999348E-002,0.5790648437499490E-004,0.7364623138226054E-012
0.2593999999999954E+002,0.4611965061622049E-006,0.1280000000000000E+003,0.7433272000000102E-002,0.5807243750000080E-004,0.7363637529770060E-012
0.2595999999999954E+002,0.4553727950851368E-006,0.1280000000000000E+003,0.7582112999999779E-002,0.5923525781249828E-004,0.7357959007344470E-012
0.2597999999999954E+002,0.4517200123490952E-006,0.1280000000000000E+003,0.7360138999999322E-002,0.5750108593749470E-004,0.7347813828766515E-012
0.2599999999999953E+002,0.4502267710010267E-006,0.1280000000000000E+003,0.7549851000000274E-002,0.5898321093750214E-004,0.7333065146698282E-012
0.2601999999999953E+002,0.4508751730166143E-006,0.1280000000000000E+003,0.1086706799999959E-001,0.8489896874999681E-004,0.7313848499117041E-012
0.2603999999999953E+002,0.4536409458611732E-006,0.1280000000000000E+003,0.8820224000000820E-002,0.6890800000000641E-004,0.7290227226142140E-012
0.2605999999999953E+002,0.4584935969285105E-006,0.1280000000000000E+003,0.7622238999999809E-002,0.5954874218749850E-004,0.7262205085074795E-012
0.2607999999999953E+002,0.4653965851177845E-006,0.1280000000000000E+003,0.7446024999998357E-002,0.5817207031248717E-004,0.7229822260640789E-012
0.2609999999999953E+002,0.4743075087272780E-006,0.1280000000000000E+003,0.7517449999999926E-002,0.5873007812499942E-004,0.7193199246880526E-012
0.2611999999999953E+002,0.4851783088562145E-006,0.1280000000000000E+003,0.7553758000000244E-002,0.5901373437500190E-004,0.7152241422512804E-012
0.2613999999999953E+002,0.4979554874322725E-006,0.1280000000000000E+003,0.7484863999998481E-002,0.5847549999998813E-004,0.7107300653658930E-012
0.2615999999999953E+002,0.5125803389553867E-006,0.1280000000000000E+003,0.7358629000000505E-002,0.5748928906250395E-004,0.7058174409410162E-012
0.2617999999999953E+002,0.5289891950464614E-006,0.1280000000000000E+003,0.7827702000000158E-002,0.6115392187500124E-004,0.7005007446916514E-012
0.2619999999999953E+002,0.5471136808350596E-006,0.1280000000000000E+003,0.7630445000000208E-002,0.5961285156250162E-004,0.6947968681932052E-012
0.2621999999999953E+002,0.5668809822066806E-006,0.1280000000000000E+003,0.7360607000000741E-002,0.5750474218750579E-004,0.6887054602702736E-012
0.2623999999999953E+002,0.5882141229306105E-006,0.1280000000000000E+003,0.7602295999999953E-002,0.5939293749999963E-004,0.6822363074054731E-012
0.2625999999999953E+002,0.6110322506389420E-006,0.1280000000000000E+003,0.9820684000001023E-002,0.7672409375000799E-004,0.6753745764772291E-012
0.2627999999999953E+002,0.6352509306585823E-006,0.1280000000000000E+003,0.9824466999999615E-002,0.7675364843749699E-004,0.6681565132231450E-012
0.2629999999999953E+002,0.6607824466533615E-006,0.1280000000000000E+003,0.7482052000000294E-002,0.5845353125000230E-004,0.6606007236440256E-012
0.2631999999999953E+002,0.6875361070459678E-006,0.1280000000000000E+003,0.7567295999999502E-002,0.5911949999999611E-004,0.6526876083397243E-012
0.2633999999999953E+002,0.7154185561906732E-006,0.1280000000000000E+003,0.7491334000000904E-002,0.5852604687500707E-004,0.6444474323104453E-012
0.2635999999999953E+002,0.7443340892699514E-006,0.1280000000000000E+003,0.7487745000000601E-002,0.5849800781250469E-004,0.6358854709620479E-012
0.2637999999999953E+002,0.7741849698712159E-006,0.1280000000000000E+003,0.7572066999999905E-002,0.5915677343749925E-004,0.6270096061129313E-012
0.2639999999999953E+002,0.8048717492370619E-006,0.1280000000000000E+003,0.7483354000001441E-002,0.5846370312501126E-004,0.6178465286601191E-012
0.2641999999999953E+002,0.8362935861990888E-006,0.1280000000000000E+003,0.7506710000001249E-002,0.5864617187500976E-004,0.6083611805211656E-012
0.2643999999999953E+002,0.8683485667568548E-006,0.1280000000000000E+003,0.7438695000001161E-002,0.5811480468750907E-004,0.5986351191611674E-012
0.2645999999999952E+002,0.9009340223698697E-006,0.1270000000000000E+003,0.7474279000000195E-002,0.5885259055118263E-004,0.9880259622404445E-012
0.2647999999999952E+002,0.9339468460311804E-006,0.1270000000000000E+003,0.7427445999999449E-002,0.5848382677164921E-004,0.9698150919962135E-012
0.2649999999999952E+002,0.9672838050441442E-006,0.1270000000000000E+003,0.7346679999999495E-002,0.5784787401574405E-004,0.9501773936357867E-012
0.2651999999999952E+002,0.1000841849811285E-005,0.1270000000000000E+003,0.1211602399999911E-001,0.9540176377952059E-004,0.9301727159967233E-012
0.2653999999999952E+002,0.1034518417591577E-005,0.1270000000000000E+003,0.7762462000000525E-002,0.6112174803150020E-004,0.9101396203025857E-012
0.2655999999999952E+002,0.1068211730425682E-005,0.1270000000000000E+003,0.7441757999998799E-002,0.5859651968502991E-004,0.8893967147623379E-012
0.2657999999999952E+002,0.1101821086422830E-005,0.1270000000000000E+003,0.7598546000000539E-002,0.5983107086614598E-004,0.8682504555406662E-012
0.2659999999999952E+002,0.1135247143607304E-005,0.1270000000000000E+003,0.7510976000000724E-002,0.5914154330709232E-004,0.8467112161177645E-012
0.2661999999999952E+002,0.1168392195565929E-005,0.1270000000000000E+003,0.7389977999999076E-002,0.5818880314959902E-004,0.8248424855851420E-012
0.2663999999999952E+002,0.1201160438211723E-005,0.1270000000000000E+003,0.7496405999999567E-002,0.5902681889763439E-004,0.8026472893551101E-012
0.2665999999999952E+002,0.1233458226966433E-005,0.1270000000000000E+003,0.7453398000000888E-002,0.5868817322835345E-004,0.7801858056119535E-012
0.2667999999999952E+002,0.1265194323721760E-005,0.1270000000000000E+003,0.7309389999999638E-002,0.5755425196850109E-004,0.7575018079540575E-012
0.2669999999999952E+002,0.1296280133020730E-005,0.1270000000000000E+003,0.7512822999999003E-002,0.5915608661416538E-004,0.7345904872589410E-012
0.2671999999999952E+002,0.1326629926865220E-005,0.1270000000000000E+003,0.7345081000000420E-002,0.5783528346457023E-004,0.7115241951399226E-012
0.2673999999999952E+002,0.1356161057678524E-005,0.1270000000000000E+003,0.7550044000000256E-002,0.5944916535433272E-004,0.6883287467180521E-012
0.2675999999999952E+002,0.1384794158949355E-005,0.1270000000000000E+003,0.1115625199999926E-001,0.8784450393700201E-004,0.6650974013885519E-012
0.2677999999999952E+002,0.1412453333119206E-005,0.1270000000000000E+003,0.9279413999999875E-002,0.7306625196850296E-004,0.6418389287563465E-012
0.2679999999999952E+002,0.1439066326388608E-005,0.1270000000000000E+003,0.7472276999999750E-002,0.5883682677165157E-004,0.6186001680366585E-012
0.2681999999999952E+002,0.1464564690057117E-005,0.1260000000000000E+003,0.7613155999999677E-002,0.6042187301587045E-004,0.9901017106301762E-012
0.2683999999999952E+002,0.1488883928189956E-005,0.1260000000000000E+003,0.7343353999999636E-002,0.5828058730158441E-004,0.9365733608981282E-012
0.2685999999999952E+002,0.1511963631290357E-005,0.1260000000000000E+003,0.7346946999998494E-002,0.5830910317459122E-004,0.8943127255277279E-012
0.2687999999999952E+002,0.1533747595867160E-005,0.1260000000000000E+003,0.7436262000000582E-002,0.5901795238095700E-004,0.8494116060621605E-012
0.2689999999999952E+002,0.1554183929730190E-005,0.1260000000000000E+003,0.7342974000000169E-002,0.5827757142857277E-004,0.8052763805016970E-012
0.2691999999999951E+002,0.1573225142900110E-005,0.1260000000000000E+003,0.7233615000000526E-002,0.5740964285714703E-004,0.7614248103566698E-012
0.2693999999999951E+002,0.1590828224105153E-005,0.1260000000000000E+003,0.7865233999998722E-002,0.6242249206348193E-004,0.7180447687720961E-012
0.2695999999999951E+002,0.1606954702853654E-005,0.1260000000000000E+003,0.7288915000000173E-002,0.5784853174603312E-004,0.6753229285192707E-012
0.2697999999999951E+002,0.1621570697114495E-005,0.1260000000000000E+003,0.7415112000000335E-002,0.5885009523809789E-004,0.6332936975244832E-012
0.2699999999999951E+002,0.1634646946698275E-005,0.1260000000000000E+003,0.1056318599999884E-001,0.8383480952380029E-004,0.5919271802115421E-012
0.2701999999999951E+002,0.1646158832444889E-005,0.1260000000000000E+003,0.9566076000000479E-002,0.7592123809524189E-004,0.5510866357431744E-012
0.2703999999999951E+002,0.1656086381406029E-005,0.1250000000000000E+003,0.7486224000000874E-002,0.5988979200000700E-004,0.9553245588484972E-012
0.2705999999999951E+002,0.1664414258215436E-005,0.1250000000000000E+003,0.7370657999999253E-002,0.5896526399999402E-004,0.8630485752702418E-012
0.2707999999999951E+002,0.1671131742859288E-005,0.1250000000000000E+003,0.7460245999999060E-002,0.5968196799999248E-004,0.7637891625133466E-012
0.2709999999999951E+002,0.1676232695188190E-005,0.1250000000000000E+003,0.7304768999999212E-002,0.5843815199999369E-004,0.6516398534176107E-012
0.2711999999999951E+002,0.1679715506454229E-005,0.1250000000000000E+003,0.7232293999999584E-002,0.5785835199999667E-004,0.5087953300916464E-012
0.2713999999999951E+002,0.1681583038182550E-005,0.1240000000000000E+003,0.7370490000001340E-002,0.5943943548388177E-004,0.7310641690644255E-012
0.2715999999999951E+002,0.1681842548859987E-005,0.1200000000000000E+003,0.7128977999999009E-002,0.5940814999999174E-004,0.8461447275087035E-012
0.2717999999999951E+002,0.1680505608747045E-005,0.1230000000000000E+003,0.7051799999999275E-002,0.5733170731706728E-004,0.8350281096955335E-012
0.2719999999999951E+002,0.1677588003298006E-005,0.1220000000000000E+003,0.7223182000000605E-002,0.5920640983607053E-004,0.7901946069726033E-012
0.2721999999999951E+002,0.1673109625715095E-005,0.1250000000000000E+003,0.7241443999999930E-002,0.5793155199999944E-004,0.6297201621960364E-012
0.2723999999999951E+002,0.1667094359020743E-005,0.1250000000000000E+003,0.7413642999999581E-002,0.5930914399999665E-004,0.7279677294432635E-012
0.2725999999999951E+002,0.1659569948258513E-005,0.1250000000000000E+003,0.1180482100000013E-001,0.9443856800000106E-004,0.7999995557089217E-012
0.2727999999999951E+002,0.1650567863314999E-005,0.1250000000000000E+003,0.8077466999999672E-002,0.6461973599999737E-004,0.8675524926150638E-012
0.2729999999999951E+002,0.1640123152933221E-005,0.1250000000000000E+003,0.7336834000000181E-002,0.5869467200000145E-004,0.9362151066101617E-012
0.2731999999999951E+002,0.1628274290506185E-005,0.1260000000000000E+003,0.7377596000001319E-002,0.5855234920635967E-004,0.5860045884545300E-012
0.2733999999999951E+002,0.1615063012237902E-005,0.1260000000000000E+003,0.7309985000000907E-002,0.5801575396826117E-004,0.6104180716244449E-012
0.2735999999999951E+002,0.1600534148229284E-005,0.1260000000000000E+003,0.7532980000000578E-002,0.5978555555556014E-004,0.6415941561127042E-012
