001-TIME,002-nPart-Spec-001,003-nPart-Spec-002,004-nPart-Spec-003,005-nPart-Spec-004,006-TempTra-001,007-TempTra-002,008-TempTra-003,009-TempTra-004,010-TempVib001,011-TempVib002,012-TempVib003,013-XiVibMean001,014-XiVibMean002,015-XiVibMean003,016-TempRot001,017-TempRot002,018-TempRot003,019-TempTotal001,020-TempTotal002,021-TempTotal003,022-TempTotal004
0.0004874,175,2821,2821,5817,2778.98108501101,3236.84019511121,3194.50122017708,3202.53323403906,3239.27930669429,3174.81126660764,0,11.0476552530733,7.33748581817807,0,3003.1278878051,3050.11641568546,0,3116.71999336346,3160.71582389687,3194.50122017708,3175.77673717917
0.0004875,175,2821,2821,5817,3045.22359369784,3293.27955358879,3127.69213016354,3205.51405342315,3257.20185883197,3169.86229066279,0,11.0782634455647,7.33184016703628,0,2998.17516637664,3055.92624774787,0,3174.46423874125,3171.99580409206,3127.69213016354,3150.58464918596
0.0004876,175,2821,2821,5817,3175.89867699523,3227.15915434622,3167.47117423563,3196.67086563582,3220.16609549852,3165.70515086911,0,11.0147264761975,7.32708780029256,0,3093.633158881,3098.0488176786,0,3190.05094401023,3164.30897269282,3167.47117423563,3166.61693479233
0.0004877,175,2821,2821,5817,3285.60222575254,3215.92664296662,3113.30427835743,3168.255255039,3219.47676657015,3163.13168337778,0,11.0135332963651,7.32414126285576,0,3043.40673417396,3169.81526861294,0,3200.09021623425,3176.5235884133,3113.30427835743,3146.57386969249
0.0004878,175,2821,2821,5817,3013.13748571614,3224.51658133994,3105.17197673014,3160.28029608321,3206.56751572972,3166.9588914418,0,10.9911159457428,7.32852201886341,0,3039.45915102074,3171.41086529392,0,3142.9098261688,3180.91610222538,3105.17197673014,3143.04000177292
0.0004879,175,2821,2821,5817,3013.66906872316,3178.82984873618,3152.76017486183,3161.21841904702,3211.26748569589,3168.54256374416,0,10.9992935351914,7.33033247165887,0,3171.56332169576,3157.29758622847,0,3169.38881930044,3168.32703441831,3152.76017486183,3160.80970616415
0.000488,175,2821,2821,5817,2835.01357132325,3226.06025762571,3122.04483630662,3163.85281845706,3245.04460318613,3165.83712356097,0,11.0575295218797,7.32723880995316,0,3163.22748238713,3150.0646392791,0,3158.54060762846,3175.84309338339,3122.04483630662,3149.23267250997
0.0004881,175,2821,2821,5817,2617.70786807542,3225.26029277155,3151.98141956579,3171.4453751791,3239.84330309024,3160.69018857832,0,11.0486224022206,7.32134257456243,0,3186.58829034709,3153.63290682177,0,3120.99667164569,3173.64222147923,3151.98141956579,3161.55384372116
0.0004882,175,2821,2821,5817,2819.16795806964,3192.86767278355,3190.01597548725,3180.24224934401,3236.64732351324,3156.79699416837,0,11.0431384772463,7.3168732318007,0,2941.20568751415,3169.16516747667,0,3111.15617602397,3167.70920706107,3190.01597548725,3176.82569550851
0.0004883,175,2821,2821,5817,2985.3695689023,3142.56857919788,3198.60479814605,3165.01457315543,3253.19121779417,3160.03032511901,0,11.0714365289186,7.32058562755769,0,3107.19430436318,3172.05996390031,0,3180.46999806169,3158.80693135276,3198.60479814605,3178.75893735206
0.0004884,175,2821,2821,5817,3435.52733763258,3166.86603117124,3168.90500040227,3175.93731548128,3218.72477137556,3163.06569703185,0,11.0122312001711,7.32406566433099,0,3221.55141146842,3142.38838310073,0,3257.45500089672,3159.26573531966,3168.90500040227,3166.89432192341
0.0004885,175,2821,2821,5817,3071.75754703198,3135.21850446637,3176.02861228346,3153.100513509,3234.01534033218,3170.65412681396,0,11.0386160724576,7.33274434158005,0,2965.23407237725,3172.70195607621,0,3158.12201787768,3163.14154150595,3176.02861228346,3169.24021952356
0.0004886,175,2821,2821,5817,2866.36845642026,3106.32454001211,3161.25162565038,3125.74296771659,3218.16077497962,3179.76024255249,0,11.0112543228401,7.34311854276596,0,3189.43709445148,3186.97836555357,0,3151.05531787468,3164.87221334244,3161.25162565038,3162.70071006134
0.0004887,175,2821,2821,5817,3472.24404557273,3111.60534101494,3149.11495405125,3140.64546335859,3207.25684465809,3184.77520484328,0,10.9923164702965,7.34881322618088,0,3306.81770720658,3131.81622286821,0,3271.61794529444,3156.42912410944,3149.11495405125,3156.34742735393
0.0004888,175,2821,2821,5817,3561.9142777836,3153.94687905876,3188.93660348562,3183.18880915761,3187.2663057353,3183.25751888685,0,10.9573406280725,7.34709122881859,0,3133.54160212084,3070.12684723225,0,3244.04229593435,3151.2412595295,3188.93660348562,3172.31376196565
0.0004889,175,2821,2821,5817,3292.07983031119,3123.86404296605,3198.07283323592,3164.91282414822,3163.51579083956,3180.15616062808,0,10.9153495518914,7.34356860353663,0,3065.96759426533,3131.08110289435,0,3169.01656564807,3156.46673124234,3198.07283323592,3177.0214905246
0.000489,175,2821,2821,5817,3169.8343494021,3168.15441548083,3160.71506045563,3164.59718115216,3165.45844509225,3190.9119350149,0,10.9188021551448,7.35576378066926,0,3134.13346504525,3088.80434532726,0,3160.67990187919,3162.86446923033,3160.71506045563,3161.7563754638
0.0004891,175,2821,2821,5817,3088.51982228241,3155.71625051488,3170.57909194188,3160.90254941893,3163.89178843685,3190.58200328524,0,10.9160180489593,7.35539059600635,0,3232.8512435579,3091.51739897917,0,3162.75455075807,3160.49744167388,3170.57909194188,3165.45452083767
0.0004892,176,2820,2820,5816,3447.34685220402,3137.01791352308,3163.80159886518,3159.39547299223,3214.02480140938,3188.66839925323,0,11.0040825530281,7.35322500306195,0,3127.01133224644,3101.1944513062,0,3239.83776388626,3157.41203227553,3163.80159886518,3163.00445087015
0.0004893,176,2820,2820,5816,2987.48288547393,3137.84896685079,3155.73557475196,3141.97135405144,3197.79423845953,3186.35887714563,0,10.9758020627026,7.35060880518296,0,3134.08349444386,3151.23726130247,0,3149.36846817973,3167.56613277905,3155.73557475196,3161.27917222096
0.0004894,176,2820,2820,5816,3079.2113684254,3121.39962578942,3143.66684613554,3130.91964437264,3226.93405224981,3192.23166193352,0,11.0264206274964,7.35725595083984,0,3026.92483901482,3147.97260011034,0,3165.66482168155,3166.38254328426,3143.66684613554,3155.34667929501
0.0004895,176,2820,2820,5816,3121.24691126501,3135.41963080545,3146.26169891401,3140.24773146346,3230.56869569032,3192.42962097132,0,11.0326853470851,7.35747969794605,0,3258.32072369558,3112.44959099656,0,3216.20165583292,3161.6625848451,3146.26169891401,3155.84559347099
0.0004896,176,2820,2820,5816,2993.40197766235,3118.15744888016,3119.12754909169,3114.85255198576,3205.94085306756,3195.53097923009,0,10.9900242178978,7.36098240110884,0,3246.03811181734,3162.82948398943,0,3175.49211189265,3170.81535077867,3119.12754909169,3145.89504630803
0.0004897,176,2820,2820,5816,3324.74576216895,3134.94521589003,3161.2553234237,3153.44580037938,3190.33695277986,3188.27248117764,0,10.9627348012852,7.35277671027021,0,3064.86175271479,3128.57415131654,0,3191.91693550588,3162.87875275669,3161.2553234237,3162.97033622382
0.0004898,176,2820,2820,5816,3104.06725328879,3130.06854270902,3130.48690558166,3129.48455996536,3234.64200299434,3189.39424905847,0,11.0396933465948,7.35404666023179,0,3382.33317470108,3137.47031761222,0,3237.65551180339,3164.40190614709,3130.48690558166,3150.17431553516
0.0004899,176,2820,2820,5816,3182.89458702066,3143.12786079099,3102.92721674838,3124.83919635087,3286.21634008982,3182.7296281194,0,11.1272700542627,7.34649198985854,0,3323.87961670699,3157.30196065512,0,3274.71564974443,3168.11243099177,3102.92721674838,3139.73207719777
0.00049,176,2820,2820,5816,3062.75030433178,3131.22896969136,3115.28048327846,3121.42378111026,3297.68426680729,3189.98812617186,0,11.1464566416241,7.35471872028713,0,3380.80033955078,3127.52914702944,0,3271.12171346374,3162.75772061368,3115.28048327846,3143.01670504565
0.0004901,176,2820,2820,5816,2961.98277647008,3161.56199192632,3122.12059525297,3136.39853241134,3300.62958131943,3192.95751173877,0,11.1513677534929,7.35807625692657,0,3160.3872049022,3099.26702922861,0,3216.86555943801,3164.86529248877,3122.12059525297,3145.71329812462
0.0004902,176,2820,2820,5816,3117.63609944029,3099.46774577164,3136.53855243911,3117.99204168773,3295.17761615866,3190.31805790151,0,11.1422716415318,7.35509200732864,0,3353.5466913275,3138.35213356484,0,3274.32172657035,3158.23675818718,3136.53855243911,3151.22885141722
0.0004903,176,2820,2820,5816,3352.7457567025,3136.33526054953,3092.18554466144,3121.47729090003,3284.83768223308,3195.26703384637,0,11.124956523919,7.36068449387245,0,3189.76108868546,3127.811701356,0,3280.07822155236,3166.88814970046,3092.18554466144,3134.09243210003
0.0004904,176,2820,2820,5816,3010.35406379737,3125.73515721978,3138.36389118827,3128.36685552597,3286.15367382361,3203.71328612558,0,11.1271649262183,7.37019955959439,0,3026.4191715664,3093.44494931632,0,3192.34933762603,3161.47461985677,3138.36389118827,3151.20324700295
0.0004905,175,2821,2821,5817,2915.05225591654,3117.03084316425,3115.3447895915,3110.13680673704,3249.80723941853,3209.58607091348,0,11.0656662647103,7.3767937084868,0,2737.9837722058,3126.30651799977,0,3100.98589762327,3170.15178243715,3115.3447895915,3141.49189647187
0.0004906,175,2821,2821,5817,3200.4066586372,3141.05715488509,3147.76049170347,3146.09347538041,3258.01652029278,3199.09424191039,0,11.0796485865868,7.36500060012521,0,3102.59189774232,3065.9713026867,0,3220.59751548257,3156.18514703601,3147.76049170347,3154.03734091345
0.0004907,175,2821,2821,5817,3192.26169678044,3101.936468104,3154.55370092184,3130.17097537537,3269.98577713997,3196.45478807313,0,11.0999383711413,7.36202479074951,0,3189.58747910022,3098.2347000255,0,3242.24490902091,3153.1817637295,3154.55370092184,3156.52649215405
0.0004908,175,2821,2821,5817,3417.82913518066,3093.52547292368,3120.85178330157,3116.53401039506,3255.25920457929,3194.47519769519,0,11.0749582698717,7.35979055440505,0,3218.53955098173,3138.62035119939,0,3277.37058107838,3159.26403836704,3120.85178330157,3144.18885759255
0.0004909,175,2821,2821,5817,3226.6105802692,3070.22060239553,3137.53450115545,3107.56988115256,3255.07120578064,3196.78471980279,0,11.0746382534937,7.36239696509963,0,3170.89648023574,3149.85557642353,0,3235.2812665648,3157.83364061251,3137.53450115545,3150.31936557955
0.000491,175,2821,2821,5817,3000.0513884884,3106.47116920033,3064.26525422958,3082.80152028215,3258.26718535764,3200.08403709936,0,11.0800746768558,7.36611559503129,0,3052.904103161,3195.84272846323,0,3176.84267969771,3178.12084760588,3064.26525422958,3122.86722747549
0.0004911,175,2821,2821,5817,2961.08727492095,3102.7990772865,3071.92942207602,3083.56530338883,3248.74191289286,3200.87587325053,0,11.0638477921418,7.36700722464847,0,3462.5122072291,3169.99536344383,0,3235.75228513674,3171.93357443896,3071.92942207602,3125.35570965578
0.0004912,175,2821,2821,5817,2789.6475384271,3115.08581834759,3066.15410214926,3081.56543492288,3256.5125299036,3197.51056960803,0,11.0770909877092,7.36321554929181,0,3320.05900347242,3192.73948969859,0,3185.65997342347,3177.93537885063,3066.15410214926,3123.95855617153
0.0004913,174,2822,2822,5818,2863.88943772149,3113.7371734962,3070.53812937292,3085.31138997253,3232.82468127408,3206.81464438436,0,11.0365683708082,7.37368408516242,0,3254.37286462379,3152.04750136597,0,3171.65266834721,3173.64997271309,3070.53812937292,3123.57620975922
0.0004914,174,2822,2822,5818,3192.19575004705,3161.10910882809,3053.18815162949,3109.69215014085,3227.74871371061,3201.60172305578,0,11.0278257273201,7.36782426591423,0,3132.02248326693,3128.41340773089,0,3204.6196549201,3176.08950940951,3053.18815162949,3117.32990364526
0.0004915,174,2822,2822,5818,3163.99326644809,3067.8070399301,3189.08019954044,3129.50680958196,3241.03396214833,3196.98267884058,0,11.0506633146533,7.36262024251871,0,2888.02816764414,3116.75912314533,0,3165.36890168675,3149.97112179443,3189.08019954044,3169.40134370927
0.0004916,174,2822,2822,5818,3189.937479947,3104.04245488327,3144.39519615469,3126.18428544859,3261.33783240221,3199.49015998598,0,11.0852902011515,7.36544665915701,0,2705.39144331835,3116.82855449465,0,3151.18224227414,3159.51185283258,3144.39519615469,3151.93045761392
0.0004917,174,2822,2822,5818,3358.9582523766,3087.47720771115,3127.82377722998,3115.16640003737,3251.49922860635,3196.78471980279,0,11.0685525484401,7.36239696509963,0,2954.32575531775,3137.8142667103,0,3218.15467013018,3159.00452985102,3127.82377722998,3145.64943196721
0.0004918,174,2822,2822,5818,3305.75376869383,3150.12090774269,3131.33375376855,3145.66280689884,3241.72329107671,3191.9677165498,0,11.0518443705026,7.35695758954973,0,2999.66481440257,3093.95456917948,0,3210.40210460758,3160.55488426975,3131.33375376855,3147.87206991162
0.0004919,174,2822,2822,5818,3302.59699369867,3194.96775339696,3113.74991420422,3158.79221981336,3244.16727545912,3188.53642656137,0,11.056028650857,7.35307558124313,0,3035.71822991912,3076.49950063878,0,3217.78024298431,3164.81029730123,3113.74991420422,3141.627823848
0.000492,174,2822,2822,5818,3439.30723498458,3176.42397433061,3160.18143780943,3176.40768854357,3239.34197296051,3185.76500003225,0,11.0477627268295,7.34993561710074,0,3057.654982779,3047.52995163805,0,3242.55851324244,3152.60167737769,3160.18143780943,3158.96856864253
0.0004921,174,2822,2822,5818,2948.03808268766,3155.78809563165,3150.29973970135,3146.91277031581,3234.39133792947,3187.08472695088,0,11.0392624752912,7.35143133970689,0,3335.80771994813,3091.01252374586,0,3201.83061997152,3158.4655853884,3150.29973970135,3155.8016973665
0.0004922,174,2822,2822,5818,3195.94729262981,3146.30786405398,3107.28803609304,3128.86601222628,3226.37005585387,3190.45003059338,0,11.0254475481232,7.35524130621765,0,3268.114840228,3122.96746523269,0,3228.36507321563,3165.37566555406,3107.28803609304,3139.08430539492
0.0004923,174,2822,2822,5818,3153.73735219953,3130.87389105469,3076.34250929425,3105.1074219779,3223.55007387416,3194.93710211671,0,11.0205782453936,7.36031205879491,0,3110.8848196668,3165.39209861973,0,3191.38701103615,3173.91778442105,3076.34250929425,3127.11170312562
0.0004924,175,2821,2821,5817,2990.23164567333,3090.9602228499,3120.28167521078,3102.14955001238,3271.99109765887,3194.73914307892,0,11.1033265473253,7.3600885705267,0,3278.90069892802,3158.1643605049,0,3223.78120411169,3163.22280198684,3120.28167521078,3144.22001734468
0.0004925,175,2821,2821,5817,2747.71982357082,3163.20908644431,3089.27612123016,3114.85503523716,3283.58435690877,3195.92689730568,0,11.1228520167449,7.36142919393511,0,3156.9345051016,3128.82837870918,0,3167.50888341337,3173.51544834859,3089.27612123016,3132.48221976603
0.0004926,175,2821,2821,5817,3246.28861959978,3149.71984043343,3129.63439028439,3142.88444099793,3285.58967742767,3187.41465868053,0,11.1262186348744,7.35180512782821,0,2950.07824297136,3111.63722451842,0,3219.93376698852,3161.91872356401,3129.63439028439,3148.00751992252
0.0004927,175,2821,2821,5817,3132.66971020852,3127.61054067646,3100.8021443323,3114.76179881317,3264.15781438191,3178.37452928793,0,11.0900733294824,7.34154268050243,0,3303.53265314616,3192.37881066721,0,3247.98820580857,3170.10868444993,3100.8021443323,3138.84087743015
0.0004928,175,2821,2821,5817,3245.66035497426,3118.90339376456,3149.21899737784,3137.41857100451,3271.11376993185,3173.8874577646,0,11.1018446131822,7.33643294580265,0,3528.52363852984,3144.96665662278,0,3311.80349531883,3155.01325081222,3149.21899737784,3156.92019663486
0.0004929,175,2821,2821,5817,3038.25588355441,3124.34591696743,3175.82249588002,3146.71993678265,3267.16579516026,3171.05004488955,0,11.0951683407515,7.33319630441436,0,3465.54308059364,3142.42904860019,0,3261.80768012497,3154.10171776114,3175.82249588002,3167.87563188991
0.000493,175,2821,2821,5817,3162.56558107722,3167.77542019497,3206.21349838737,3186.25953515718,3270.42444100348,3170.65412681396,0,11.1006798075965,7.33274434158005,0,3396.30942636633,3058.28125982794,0,3273.58679343147,3144.72137718966,3206.21349838737,3178.41928362615
0.0004931,175,2821,2821,5817,2778.27058123977,3218.02710835364,3070.48404173927,3133.2451961714,3295.3029486911,3177.18677506117,0,11.1424810080851,7.34019113668286,0,3369.88973766818,3142.52299537861,0,3217.8732735585,3178.57578520652,3070.48404173927,3127.33807713371
0.0004932,175,2821,2821,5817,2488.76262925322,3235.19747737668,3018.73418922332,3107.76597758259,3316.42148040577,3182.79561446534,0,11.1775848001461,7.34656690272988,0,3213.65366183584,3179.04727553609,0,3153.92599331356,3193.73180300056,3018.73418922332,3107.66780348864
0.0004933,174,2822,2822,5818,3137.52046621641,3172.35477915161,3133.07261757977,3152.25931156714,3284.64968343443,3172.36977180818,0,11.1246409266635,7.33470224837353,0,2831.41848960568,3148.21608548112,0,3179.47485139833,3166.9323772867,3133.07261757977,3150.88393256385
0.0004934,174,2822,2822,5818,3063.20063407653,3176.70344155095,3094.83448146227,3133.59864714208,3278.69638814395,3162.20787453474,0,11.1146326093404,7.32308267276414,0,2981.32168444602,3215.98411393327,0,3188.79604330941,3177.58084971435,3094.83448146227,3137.7804359086
0.0004935,174,2822,2822,5818,3274.25972492881,3153.68853009656,3078.27978493799,3120.71773412945,3270.86310486699,3167.48678220925,0,11.1014210911811,7.3291256508817,0,3097.06912691794,3219.87406580593,0,3240.97131570303,3176.17205515844,3078.27978493799,3130.62772459341
0.0004936,174,2822,2822,5818,2904.25708552448,3234.2018547535,3094.78994529105,3156.71288975713,3305.07888622074,3169.13644085754,0,11.1587738624127,7.33101104874498,0,3160.87741262718,3122.70966258751,0,3209.78828818732,3173.33086442176,3094.78994529105,3136.32521264251
0.0004937,174,2822,2822,5818,3156.92375710885,3157.3443706271,3086.43965168382,3122.93971204853,3330.20805897322,3171.18201758141,0,11.2003155201494,7.33334694026248,0,3157.60227113115,3176.72526126624,0,3269.87949884281,3169.31577875031,3086.43965168382,3132.12458877342
0.0004938,174,2822,2822,5818,3320.92440021446,3154.50801164552,3122.39148156665,3143.90704975629,3343.7439724758,3163.72556049117,0,11.222491752815,7.32482154539816,0,3032.53271098908,3163.19862662046,0,3285.55886688094,3161.53165132327,3122.39148156665,3146.25615741709
0.0004939,174,2822,2822,5818,3088.68976917266,3128.45389514189,3111.49981227517,3119.04114509574,3372.19445733771,3170.39018143024,0,11.2686523929213,7.33244298694107,0,3056.83397196082,3180.43915206805,0,3268.1564884362,3163.21505628286,3111.49981227517,3141.26926573714
0.000494,174,2822,2822,5818,2800.31198208773,3096.81290632906,3132.96783222953,3105.48221538254,3383.78771658761,3168.2126320145,0,11.2872893041762,7.32995540363661,0,3132.51131628885,3207.46451257088,0,3238.9265784223,3160.9775338865,3132.96783222953,3149.72276518132
0.0004941,174,2822,2822,5818,3371.70493758045,3090.75712535545,3112.91740868403,3109.90824926064,3366.36649457966,3177.12078871524,0,11.259245910043,7.34011602912216,0,2899.68859936583,3184.96473196325,0,3286.17652777272,3159.46283433005,3112.91740868403,3140.67579264665
0.0004942,175,2821,2821,5817,3263.25209451707,3149.96956008907,3104.82152866803,3131.4826848761,3348.38127617576,3177.38473409896,0,11.2300572156588,7.34041644559805,0,3105.73684803251,3141.75923375908,0,3291.31119120169,3163.20811346492,3104.82152866803,3138.74696216561
0.0004943,175,2821,2821,5817,3071.81697155367,3152.56299670694,3154.8646935256,3151.25004025579,3321.87344556654,3175.1411983373,0,11.1865911991927,7.33786173485508,0,3046.98708918665,3122.67054669396,0,3230.24221556135,3158.26093939499,3154.8646935256,3158.7794048809
0.0004944,175,2821,2821,5817,3241.15971674593,3143.18147804675,3148.26964934821,3148.59662726693,3314.9174900166,3169.2684135494,0,11.1750962492257,7.33116181827949,0,3244.49675121721,3141.0588448873,0,3289.73361157227,3157.04971012995,3148.26964934821,3156.78344423466
0.0004945,176,2820,2820,5816,3003.2275637377,3093.04589025234,3180.42630565017,3132.69594973572,3315.54415267875,3164.78134202607,0,11.1761333573697,7.32603047373044,0,3252.91060310097,3201.02948581685,0,3250.05500025121,3156.79232202805,3180.42630565017,3171.07397009917
0.0004946,176,2820,2820,5816,2927.54950458782,3173.24190395887,3143.18838265653,3151.23489014149,3256.82586123468,3154.88339013636,0,11.0776239703211,7.31467347095626,0,3399.94767632555,3207.42723456571,0,3224.12437854373,3170.85877813364,3143.18838265653,3159.05414099931
0.0004947,176,2820,2820,5816,3178.76894657093,3207.39516950383,3167.51131497197,3187.19044374454,3265.59913850487,3152.50788168283,0,11.0925155888594,7.3119400096545,0,3221.88984397647,3150.73398967652,0,3242.68744611231,3164.47760114735,3167.51131497197,3168.3152912607
0.0004948,176,2820,2820,5816,3257.43108750349,3205.63458542441,3189.85809484014,3199.55248104309,3258.8938480198,3153.76162225553,0,11.0811396823816,7.31338304599511,0,3204.3913836241,3125.73936381715,0,3249.06454635387,3159.13607245683,3189.85809484014,3176.7535955873
0.0004949,176,2820,2820,5816,3283.12590390612,3194.42967622856,3157.63781885036,3179.27450055193,3244.04194292668,3154.09155398518,0,11.0558141899195,7.31376265260867,0,3263.18599575152,3165.97409319391,0,3254.28384867611,3165.85847430997,3157.63781885036,3164.54840166422
0.000495,176,2820,2820,5816,3386.25764381366,3166.38748498767,3188.97440416007,3183.9927566554,3226.99671851602,3149.34053707812,0,11.0265287313657,7.30829069391359,0,3043.85515960884,3193.26394306388,0,3222.78905517143,3163.08468092746,3188.97440416007,3177.44454842796
0.0004951,176,2820,2820,5816,3282.98552076352,3142.38198659594,3138.24370289106,3144.63031224342,3265.84980356973,3156.8629805143,0,11.0929401605633,7.31694905073633,0,2784.73846947504,3251.44543765384,0,3184.41695248457,3174.90798382159,3138.24370289106,3157.41835284851
0.0004952,176,2820,2820,5816,3287.21098891726,3157.01730103497,3134.66108561668,3150.11729443038,3245.67126584829,3155.54325359568,0,11.0586011918129,7.31543223018959,0,2820.81917213434,3249.65591120815,0,3178.26028067989,3177.07917598993,3134.66108561668,3156.54768692061
0.0004953,176,2820,2820,5816,3157.03214259586,3201.47752538652,3111.75921356255,3156.63089080696,3268.66978554944,3160.36025684867,0,11.0977131441045,7.32096413005407,0,2962.95551660974,3201.42239451265,0,3195.44035860052,3178.86779250439,3111.75921356255,3146.83040925421
0.0004954,176,2820,2820,5816,3217.63975406446,3182.89107496196,3144.86474657056,3165.50481661572,3268.98311688052,3162.60379261033,0,11.0982430849589,7.32353640981854,0,3005.86225011918,3173.20663991954,0,3213.80828493758,3169.55918239065,3144.86474657056,3158.92464542978
0.0004955,176,2820,2820,5816,3035.7333894649,3168.61566869799,3098.2581663217,3130.48027704631,3278.00705921557,3167.42079586332,0,11.1134719447999,7.32905020496161,0,3353.09773668594,3203.11600716531,0,3248.69979892037,3175.72373198467,3098.2581663217,3140.37140953128
0.0004956,176,2820,2820,5816,3295.10269212797,3110.03008291061,3133.24663074645,3126.88762144557,3264.65914451164,3166.29902798249,0,11.090922998896,7.32776727096268,0,3173.35807933608,3229.60336736008,0,3253.97671661178,3167.88265279286,3133.24663074645,3153.69403055442
0.0004957,176,2820,2820,5816,3428.98209915412,3116.08610496173,3157.17909951372,3145.47949210315,3291.22964138708,3158.77658454631,0,11.1356703062988,7.31914678900338,0,3103.43797929868,3215.04885008615,0,3282.46910793372,3161.83574130096,3157.17909951372,3163.22840682492
0.0004958,176,2820,2820,5816,3319.57646050563,3122.31693673199,3176.92893750443,3154.76595983419,3268.85778434809,3157.98474839514,0,11.0980311179865,7.31823761703548,0,3166.97015241157,3200.44390283473,0,3259.87974083666,3159.51453250886,3176.92893750443,3170.99542981856
0.0004959,176,2820,2820,5816,3604.94614697519,3124.66979229016,3178.89799002399,3165.49719188335,3279.19771827367,3163.72556049117,0,11.1154764931937,7.32482154539816,0,3001.38584209069,3160.67781808173,0,3287.60003518333,3154.24621914307,3178.89799002399,3170.2345729098
0.000496,176,2820,2820,5816,3151.08810384052,3171.00073394185,3162.36074866894,3166.20888707675,3280.5137098642,3162.00991549695,0,11.117690744032,7.32285577296197,0,3100.21577804804,3162.86619306542,0,3226.23240361712,3164.22725452272,3162.36074866894,3165.19860248231
0.0004961,176,2820,2820,5816,2916.51894120573,3227.41575892583,3106.1406521883,3159.20502286693,3285.96567502496,3158.97454358411,0,11.1268495235608,7.31937402974622,0,2937.58596294968,3197.61571236747,0,3160.22863653922,3183.09333112306,3106.1406521883,3145.08942107444
0.0004962,176,2820,2820,5816,2943.07914689836,3180.15018471428,3125.51407053316,3146.4847196788,3287.15633408306,3164.64936933421,0,11.1288466045381,7.32587939007815,0,3040.64654043408,3196.0151947737,0,3183.71907508912,3175.20026195022,3125.51407053316,3151.36674257545
0.0004963,176,2820,2820,5816,3154.12602435317,3193.06967801629,3142.73527978227,3167.48558481398,3269.2964482116,3158.51263916259,0,11.098772947743,7.31884376883938,0,3124.50463858348,3174.79618692319,0,3223.68576592211,3169.96421577765,3142.73527978227,3158.38742645827
0.0004964,176,2820,2820,5816,3616.52355157299,3164.17261286877,3136.59478651751,3164.48971997011,3266.53913249811,3161.41603838357,0,11.0941074746036,7.32217494842368,0,3041.35052029624,3177.12189783585,0,3288.44068080505,3165.57356536598,3136.59478651751,3155.24076893623
0.0004965,176,2820,2820,5816,3362.54432692591,3133.08053741269,3170.67272505798,3158.25171968814,3258.20451909142,3171.84188104073,0,11.0799681590067,7.33409998131344,0,3036.86242744339,3155.84140801567,0,3237.65372835382,3159.52118071678,3170.67272505798,3167.29261871993
0.0004966,176,2820,2820,5816,2979.87829305743,3079.78052285043,3215.47747880872,3142.55263828351,3268.29378795215,3177.78065217455,0,11.0970771120036,7.34086700148625,0,3124.8446872209,3154.38194150902,0,3192.51511663948,3150.48133797493,3215.47747880872,3183.26797177758
0.0004967,177,2819,2819,5815,3132.14568087203,3126.43437121589,3158.08003706858,3141.94942432816,3281.95503398716,3176.59289794779,0,11.1201143078937,7.33951508602132,0,3123.9403480784,3164.83406779884,0,3228.01426580865,3162.66794869403,3158.08003706858,3162.43286275373
0.0004968,177,2819,2819,5815,3048.10968291054,3178.27475978833,3145.51725203084,3158.43251851993,3262.5284914603,3187.67860406426,0,11.0873105188104,7.35210411729337,0,2961.99501297073,3109.47051151184,0,3172.11889426726,3167.99363095619,3145.51725203084,3157.22308227442
0.0004969,177,2819,2819,5815,3124.76269822126,3205.90999059249,3120.44212866503,3162.00681371834,3259.08184681844,3182.20173735195,0,11.0814591227274,7.34589260456975,0,3080.02558987851,3114.8903846172,0,3204.04403009232,3172.40027241001,3120.44212866503,3148.17515424882
0.000497,176,2820,2820,5816,3138.96415712486,3156.90721959525,3105.16237761954,3131.27475168495,3230.44336315789,3184.57724580548,0,11.0324695018491,7.34858868635598,0,3120.51808230659,3168.93879413856,0,3194.96914959259,3174.84397461972,3105.16237761954,3141.66652057136
0.0004971,176,2820,2820,5816,3443.37978806996,3160.14963026032,3110.53428981113,3144.66359994873,3254.00587925498,3179.10037909318,0,11.0728242914184,7.34236825821091,0,3205.81732730694,3149.15133327275,0,3278.81466679775,3168.1053757234,3110.53428981113,3143.54113448483
0.0004972,175,2821,2821,5817,3083.60398172122,3150.88176269953,3146.53800642249,3146.75122322407,3251.74989367121,3182.39969638975,0,11.0689799500799,7.34611739120409,0,3474.09003384127,3105.28786262174,0,3261.27493178923,3157.98141106959,3146.53800642249,3155.53934842845
0.0004973,175,2821,2821,5817,3235.54778216464,3164.96993454255,3168.45917601542,3168.78535031165,3240.0939681551,3179.43031082284,0,11.0490521634911,7.34274342912892,0,3374.3287632626,3077.19484897449,0,3262.91434688467,3153.19226493329,3168.45917601542,3163.89697878995
0.0004974,175,2821,2821,5817,3316.69420854863,3067.08669136673,3240.70121231226,3158.79167316047,3217.22078098638,3183.9833686921,0,11.0096256123558,7.34791494355238,0,3152.16484846073,3107.08369604928,0,3223.29101953618,3140.42682429073,3240.70121231226,3191.54858512564
0.0004975,175,2821,2821,5817,2927.6839191184,3187.56898737449,3153.88952281792,3163.41742188388,3190.58761784473,3190.12009886372,0,10.963174792792,7.35486804193032,0,3020.28147668469,3090.07984085288,0,3113.97286055228,3167.07426212959,3153.88952281792,3159.08270378779
