001-TIME,002-nPart-Spec-001     ,003-nPart-Spec-002     ,004-nPart-Spec-003     ,005-nPart-Spec-004     ,006-Ekin-001     ,007-Ekin-002     ,008-Ekin-003     ,009-Ekin-004     ,010-E-kin+pot     ,011-TempTra-001     ,012-TempTra-002     ,013-TempTra-003     ,014-TempTra-004     ,015-E-Vib001     ,016-E-Vib002     ,017-E-Vib003     ,018-E-Vib004     ,019-E-Rot001     ,020-E-Rot002     ,021-E-Rot003     ,022-E-Rot004     ,023-E-Elec001     ,024-E-Elec002     ,025-E-Elec003     ,026-E-Elec004     ,027-E-TotalPart     ,028-E-Tot     ,029-TempVib001     ,030-TempVib002     ,031-TempVib003     ,032-XiVibMean001     ,033-XiVibMean002     ,034-XiVibMean003     ,035-TempRot001     ,036-TempRot002     ,037-TempRot003     ,038-TempElec001     ,039-TempElec002     ,040-TempElec003     ,041-XiElecMean001     ,042-XiElecMean002     ,043-XiElecMean003     ,044-TempTotal001     ,045-TempTotal002     ,046-TempTotal003     ,047-TempTotal004     ,048-Pmean     ,049-Pmax     ,050-MeanFreePath     ,051-CollRate001+001     ,052-CollRate001+002     ,053-CollRate001+003     ,054-CollRate002+002     ,055-CollRate002+003     ,056-CollRate003+003     ,057-TotalCollRate     ,058-Reaction001     ,059-Reaction002     ,060-Reaction003     ,061-Reaction004     ,062-Reaction005     ,063-Reaction006      
    5.40000000000011E-004,    4.78640000000000E+004,    5.20320000000000E+004,    5.20320000000000E+004,    1.51928000000000E+005,    6.17254649351227E-016,    1.56611975218857E-015,    6.72574697877172E-016,    2.85594909941700E-015,    2.85594909941700E-015,    6.22694298774514E+003,    1.45334716104101E+004,    6.24152430706276E+003,    9.07674021077998E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30999223499441E-015,    3.30999223499441E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    6.22694298774514E+003,    1.45334716104101E+004,    6.24152430706276E+003,    9.07674021077998E+003,    1.41884579577645E-001,    4.66132764422456E-001,    9.31525942771786E-002,    1.11595000000000E+011,    2.35579500000000E+012,    2.45740000000000E+011,    0.00000000000000E+000,    2.55446500000000E+012,    1.31780000000000E+011,    5.39937500000000E+012,    0.00000000000000E+000,    1.40392037381848E-019,    0.00000000000000E+000,    0.00000000000000E+000,    6.06553386863201E-040,    0.00000000000000E+000 
    5.60000000000012E-004,    4.78640000000000E+004,    5.20320000000000E+004,    5.20320000000000E+004,    1.51928000000000E+005,    6.28157779744442E-016,    1.54422569181752E-015,    6.83565269248763E-016,    2.85594874081072E-015,    2.85594874081072E-015,    6.33687459675688E+003,    1.43302940497976E+004,    6.34345835885191E+003,    9.07669982508835E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30999187638814E-015,    3.30999187638814E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    6.33687459675688E+003,    1.43302940497976E+004,    6.34345835885191E+003,    9.07669982508835E+003,    1.41717583136619E-001,    4.63502269582093E-001,    9.31524948043312E-002,    1.12480000000000E+011,    2.34427500000000E+012,    2.46290000000000E+011,    0.00000000000000E+000,    2.54577500000000E+012,    1.32055000000000E+011,    5.38087500000000E+012,    0.00000000000000E+000,    1.00280026701320E-019,    2.00560053402640E-020,    0.00000000000000E+000,    7.27864064235841E-040,    0.00000000000000E+000 
    5.80000000000012E-004,    4.78660000000000E+004,    5.20300000000000E+004,    5.20300000000000E+004,    1.51926000000000E+005,    6.37078387196851E-016,    1.52425441030140E-015,    6.94678811127696E-016,    2.85601160862600E-015,    2.85601160862600E-015,    6.42674130278032E+003,    1.41450790287311E+004,    6.44696749671949E+003,    9.07696233638797E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.72559525467920E-019,    0.00000000000000E+000,    0.00000000000000E+000,    3.72559525467920E-019,    3.30999156175616E-015,    3.30999156175616E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.67289724922470E+003,    0.00000000000000E+000,    0.00000000000000E+000,    1.16574569091935E-003,    0.00000000000000E+000,    0.00000000000000E+000,    6.42800221025004E+003,    1.41450790287311E+004,    6.44696749671949E+003,    9.07735959950913E+003,    1.41238724060266E-001,    4.69383763239636E-001,    9.31515000433259E-002,    1.13605000000000E+011,    2.33747000000000E+012,    2.47585000000000E+011,    0.00000000000000E+000,    2.53744000000000E+012,    1.34735000000000E+011,    5.37083500000000E+012,    0.00000000000000E+000,    1.60447505934206E-019,    0.00000000000000E+000,    0.00000000000000E+000,    7.27929605131918E-040,    4.85286403421278E-040 
    6.00000000000013E-004,    4.78650000000000E+004,    5.20310000000000E+004,    5.20310000000000E+004,    1.51927000000000E+005,    6.47840695265996E-016,    1.50586626875506E-015,    7.02459051219528E-016,    2.85616601524054E-015,    2.85616601524054E-015,    6.53535011150247E+003,    1.39746446626887E+004,    6.51895963694433E+003,    9.07749944645304E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30999127983160E-015,    3.30999127983160E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    6.53535011150247E+003,    1.39746446626887E+004,    6.51895963694433E+003,    9.07749944645304E+003,    1.40786051357950E-001,    4.60091303910543E-001,    9.31531543653143E-002,    1.12755000000000E+011,    2.32722500000000E+012,    2.49200000000000E+011,    0.00000000000000E+000,    2.53111500000000E+012,    1.35355000000000E+011,    5.35565000000000E+012,    0.00000000000000E+000,    1.60447774263285E-019,    2.00559717829107E-020,    0.00000000000000E+000,    8.49212972605159E-040,    1.21316138943594E-040 
    6.20000000000013E-004,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    6.55055016008332E-016,    1.48865946358163E-015,    7.12477794055179E-016,    2.85619227364509E-015,    2.85619227364509E-015,    6.60793877107300E+003,    1.38154641596962E+004,    6.61226999484046E+003,    9.07774747725088E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    4.09216979783388E-019,    0.00000000000000E+000,    0.00000000000000E+000,    4.09216979783388E-019,    3.30999101324321E-015,    3.30999101324321E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.73723259350757E+003,    0.00000000000000E+000,    0.00000000000000E+000,    1.27196400535316E-003,    0.00000000000000E+000,    0.00000000000000E+000,    6.60926499180609E+003,    1.38154641596962E+004,    6.61226999484046E+003,    9.07816532953214E+003,    1.40585056081982E-001,    4.66119519297074E-001,    9.31521744647544E-002,    1.14810000000000E+011,    2.32160000000000E+012,    2.51150000000000E+011,    0.00000000000000E+000,    2.53047500000000E+012,    1.37030000000000E+011,    5.35506500000000E+012,    2.17997506949144E-020,    2.00559047168592E-020,    2.00559047168592E-020,    0.00000000000000E+000,    6.06635315539219E-040,    0.00000000000000E+000 
    6.40000000000014E-004,    4.78650000000000E+004,    5.20310000000000E+004,    5.20310000000000E+004,    1.51927000000000E+005,    6.63969090996921E-016,    1.47110090952495E-015,    7.21095485502935E-016,    2.85616548602479E-015,    2.85616548602479E-015,    6.69809688827004E+003,    1.36518180311314E+004,    6.69195578911409E+003,    9.07746024866047E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30999075061585E-015,    3.30999075061585E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    6.69809688827004E+003,    1.36518180311314E+004,    6.69195578911409E+003,    9.07746024866047E+003,    1.40227182767616E-001,    4.60347167338343E-001,    9.31530578258468E-002,    1.15525000000000E+011,    2.31531500000000E+012,    2.50550000000000E+011,    0.00000000000000E+000,    2.51243000000000E+012,    1.35025000000000E+011,    5.32884500000000E+012,    0.00000000000000E+000,    1.80503746046196E-019,    0.00000000000000E+000,    0.00000000000000E+000,    6.06580694717971E-040,    2.42632277887188E-040 
    6.60000000000014E-004,    4.78650000000000E+004,    5.20310000000000E+004,    5.20310000000000E+004,    1.51927000000000E+005,    6.72424729501617E-016,    1.45431047452766E-015,    7.29430018837429E-016,    2.85616522286672E-015,    2.85616522286672E-015,    6.78343742968060E+003,    1.34955903255188E+004,    6.76933609307210E+003,    9.07734384972630E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30999048745778E-015,    3.30999048745778E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    6.78343742968060E+003,    1.34955903255188E+004,    6.76933609307210E+003,    9.07734384972630E+003,    1.39872240507775E-001,    4.61616073967116E-001,    9.31527711473482E-002,    1.18390000000000E+011,    2.30828500000000E+012,    2.51225000000000E+011,    0.00000000000000E+000,    2.50661500000000E+012,    1.37685000000000E+011,    5.32220000000000E+012,    0.00000000000000E+000,    8.02238871316427E-020,    2.00559717829107E-020,    0.00000000000000E+000,    4.85264555774376E-040,    1.21316138943594E-040 
    6.80000000000015E-004,    4.78660000000000E+004,    5.20300000000000E+004,    5.20300000000000E+004,    1.51926000000000E+005,    6.80269622137336E-016,    1.43800852359524E-015,    7.37941305041946E-016,    2.85621945077450E-015,    2.85621945077450E-015,    6.86234643146790E+003,    1.33452508251947E+004,    6.84837794664425E+003,    9.07775877260918E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    3.30999024768268E-015,    3.30999024768268E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.13902676070194E+003,    0.00000000000000E+000,    0.00000000000000E+000,    5.41140789269651E-004,    0.00000000000000E+000,    0.00000000000000E+000,    6.86275702560158E+003,    1.33452508251947E+004,    6.84837794664425E+003,    9.07788813492243E+003,    1.39619590607858E-001,    4.86602995791220E-001,    9.31528017287352E-002,    1.16365000000000E+011,    2.30238000000000E+012,    2.50825000000000E+011,    0.00000000000000E+000,    2.50380000000000E+012,    1.38060000000000E+011,    5.31143000000000E+012,    0.00000000000000E+000,    1.20335629450655E-019,    0.00000000000000E+000,    0.00000000000000E+000,    7.27929605131918E-040,    1.21321600855320E-040 
    7.00000000000015E-004,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    6.90508847849933E-016,    1.42178626624816E-015,    7.43978552911548E-016,    2.85627366700962E-015,    2.85627366700962E-015,    6.96553414456988E+003,    1.31949581467655E+004,    6.90457754432057E+003,    9.07801853131245E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.26806606959042E-019,    0.00000000000000E+000,    0.00000000000000E+000,    3.26806606959042E-019,    3.30998999623491E-015,    3.30998999623491E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.58425744154608E+003,    0.00000000000000E+000,    0.00000000000000E+000,    1.03193229783439E-003,    0.00000000000000E+000,    0.00000000000000E+000,    6.96643461654426E+003,    1.31949581467655E+004,    6.90457754432057E+003,    9.07830224295963E+003,    1.39166970386306E-001,    4.64714092861841E-001,    9.31525116353591E-002,    1.16975000000000E+011,    2.29469500000000E+012,    2.54135000000000E+011,    0.00000000000000E+000,    2.49387500000000E+012,    1.37195000000000E+011,    5.29687500000000E+012,    0.00000000000000E+000,    8.02236188674367E-020,    6.01677141505775E-020,    0.00000000000000E+000,    7.27962378647063E-040,    2.42654126215688E-040 
    7.20000000000016E-004,    4.78650000000000E+004,    5.20310000000000E+004,    5.20310000000000E+004,    1.51927000000000E+005,    6.96231026008475E-016,    1.40710882963419E-015,    7.52824665970297E-016,    2.85616452161297E-015,    2.85616452161297E-015,    7.02357659130120E+003,    1.30580317158519E+004,    6.98642383042036E+003,    9.07749484996560E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30998978620403E-015,    3.30998978620403E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.02357659130120E+003,    1.30580317158519E+004,    6.98642383042036E+003,    9.07749484996560E+003,    1.38956570021612E-001,    4.62962512373256E-001,    9.31531430447328E-002,    1.17060000000000E+011,    2.28219500000000E+012,    2.54495000000000E+011,    0.00000000000000E+000,    2.48429000000000E+012,    1.37585000000000E+011,    5.27562500000000E+012,    2.18015725025932E-020,    4.01119435658214E-020,    0.00000000000000E+000,    0.00000000000000E+000,    1.21316138943594E-040,    0.00000000000000E+000 
    7.40000000000016E-004,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    7.03521559494644E-016,    1.39283049180541E-015,    7.59869041612665E-016,    2.85622109291271E-015,    2.85622109291271E-015,    7.09685355654134E+003,    1.29261618397083E+004,    7.05209424915059E+003,    9.07785930714631E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.78957051019246E-019,    0.00000000000000E+000,    0.00000000000000E+000,    3.78957051019246E-019,    3.30998957258207E-015,    3.30998957258207E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.68448513579728E+003,    0.00000000000000E+000,    0.00000000000000E+000,    1.18429428640123E-003,    0.00000000000000E+000,    0.00000000000000E+000,    7.09787465921086E+003,    1.29261618397083E+004,    7.05209424915059E+003,    9.07818102589887E+003,    1.38665593697335E-001,    4.62714889025976E-001,    9.31522131196943E-002,    1.16435000000000E+011,    2.28474500000000E+012,    2.54775000000000E+011,    0.00000000000000E+000,    2.48012000000000E+012,    1.38475000000000E+011,    5.27455000000000E+012,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.42654126215688E-040,    0.00000000000000E+000 
    7.60000000000017E-004,    4.78660000000000E+004,    5.20300000000000E+004,    5.20300000000000E+004,    1.51926000000000E+005,    7.09293989795091E-016,    1.37832756171912E-015,    7.68760413928722E-016,    2.85638196544295E-015,    2.85638196544295E-015,    7.15522422366654E+003,    1.27908410109156E+004,    7.13446746960117E+003,    9.07814174618769E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30998935904765E-015,    3.30998935904765E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.15522422366654E+003,    1.27908410109156E+004,    7.13446746960117E+003,    9.07814174618769E+003,    1.38439700466544E-001,    4.57830240336290E-001,    9.31534263061372E-002,    1.17395000000000E+011,    2.27552000000000E+012,    2.55360000000000E+011,    0.00000000000000E+000,    2.47140000000000E+012,    1.37485000000000E+011,    5.25716000000000E+012,    0.00000000000000E+000,    6.01678147253273E-020,    0.00000000000000E+000,    0.00000000000000E+000,    1.21321600855320E-040,    1.21321600855320E-040 
    7.80000000000017E-004,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    7.13798462497409E-016,    1.36545992182256E-015,    7.77129123546995E-016,    2.85638750786698E-015,    2.85638750786698E-015,    7.20050969102676E+003,    1.26718990782476E+004,    7.21226384834482E+003,    9.07829462095148E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.12140190947191E-019,    0.00000000000000E+000,    0.00000000000000E+000,    2.12140190947191E-019,    3.30998917067626E-015,    3.30998917067626E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.30223537093533E+003,    0.00000000000000E+000,    0.00000000000000E+000,    6.90167567117411E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.20099309411680E+003,    1.26718990782476E+004,    7.21226384834482E+003,    9.07844692673204E+003,    1.37941343297053E-001,    4.64261077772924E-001,    9.31528679374467E-002,    1.17460000000000E+011,    2.26987000000000E+012,    2.55620000000000E+011,    0.00000000000000E+000,    2.46685500000000E+012,    1.38420000000000E+011,    5.24822500000000E+012,    0.00000000000000E+000,    4.01118094337184E-020,    0.00000000000000E+000,    0.00000000000000E+000,    3.63981189323532E-040,    0.00000000000000E+000 
    8.00000000000018E-004,    4.78680000000000E+004,    5.20280000000000E+004,    5.20280000000000E+004,    1.51924000000000E+005,    7.19881805108441E-016,    1.35292032824914E-015,    7.83803060414711E-016,    2.85660519377234E-015,    2.85660519377234E-015,    7.26171837426282E+003,    1.25558971100626E+004,    7.27433944708748E+003,    9.07908877290369E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.12140190947191E-019,    0.00000000000000E+000,    0.00000000000000E+000,    2.12140190947191E-019,    3.30998898559526E-015,    3.30998898559526E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.30223537093533E+003,    0.00000000000000E+000,    0.00000000000000E+000,    6.90167567117411E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.26218769917563E+003,    1.25558971100626E+004,    7.27433944708748E+003,    9.07923664713637E+003,    1.37490729208499E-001,    4.72079302589965E-001,    9.31535026923448E-002,    1.18005000000000E+011,    2.26098000000000E+012,    2.57475000000000E+011,    0.00000000000000E+000,    2.45711500000000E+012,    1.38330000000000E+011,    5.23190500000000E+012,    0.00000000000000E+000,    6.01676136244821E-020,    0.00000000000000E+000,    1.21332525701195E-040,    2.42665051402389E-040,    1.21332525701195E-040 
    8.20000000000018E-004,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    7.24727872704269E-016,    1.34081590536889E-015,    7.91055522140316E-016,    2.85659930021346E-015,    2.85659930021346E-015,    7.31076449932551E+003,    1.24434914230892E+004,    7.34151388185098E+003,    9.07907457824549E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30998882283180E-015,    3.30998882283180E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.31076449932551E+003,    1.24434914230892E+004,    7.34151388185098E+003,    9.07907457824549E+003,    1.37573065112700E-001,    4.73065160496074E-001,    9.31544135587107E-002,    1.18525000000000E+011,    2.26214500000000E+012,    2.54450000000000E+011,    0.00000000000000E+000,    2.45894500000000E+012,    1.38080000000000E+011,    5.23214500000000E+012,    2.17997506949144E-020,    1.00279523584296E-019,    2.00559047168592E-020,    0.00000000000000E+000,    6.06635315539219E-040,    1.21327063107844E-040 
    8.40000000000019E-004,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    7.28979391890558E-016,    1.32732414614785E-015,    8.00132163514341E-016,    2.85643570155277E-015,    2.85643570155277E-015,    7.35362749545634E+003,    1.23181970270540E+004,    7.42572884202386E+003,    9.07851114936488E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    3.30998862747458E-015,    3.30998862747458E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.13902676070194E+003,    0.00000000000000E+000,    0.00000000000000E+000,    5.41140789269651E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.35394948816439E+003,    1.23181970270540E+004,    7.42572884202386E+003,    9.07861259958674E+003,    1.37183902713249E-001,    4.70049429434903E-001,    9.31532759225039E-002,    1.19050000000000E+011,    2.25492500000000E+012,    2.56910000000000E+011,    0.00000000000000E+000,    2.44970000000000E+012,    1.39330000000000E+011,    5.21991500000000E+012,    0.00000000000000E+000,    1.80503142451733E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.09194356797060E-039,    0.00000000000000E+000 
    8.60000000000019E-004,    4.78660000000000E+004,    5.20300000000000E+004,    5.20300000000000E+004,    1.51926000000000E+005,    7.36633481432849E-016,    1.31629910042942E-015,    8.03448492884560E-016,    2.85638107474683E-015,    2.85638107474683E-015,    7.43100988503288E+003,    1.22154957430128E+004,    7.45637795979629E+003,    9.07823748347313E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30998846835153E-015,    3.30998846835153E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.43100988503288E+003,    1.22154957430128E+004,    7.45637795979629E+003,    9.07823748347313E+003,    1.37032399665821E-001,    4.56580342059655E-001,    9.31536620782766E-002,    1.17515000000000E+011,    2.24545500000000E+012,    2.58180000000000E+011,    0.00000000000000E+000,    2.44245000000000E+012,    1.39725000000000E+011,    5.20332500000000E+012,    2.18006615702084E-020,    8.02237529671031E-020,    0.00000000000000E+000,    1.21321600855320E-040,    3.63964802565959E-040,    0.00000000000000E+000 
