"ElectricFieldX","PowerDensityX-Spec01","ChargeDensity-Spec01","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.08892298e+02,9.88551936e+02,-5.79992418e-06,1,4.79777527e+00,4.79777527e+00,1.00000001e-01,1.00000001e-01
-6.13326604e+02,1.00233359e+03,-5.79991048e-06,1,4.79840326e+00,4.79840326e+00,1.00000001e-01,1.00000001e-01
-6.17764278e+02,1.01612571e+03,-5.79989677e-06,1,4.79903173e+00,4.79903173e+00,1.00000001e-01,1.00000001e-01
-6.22201952e+02,1.02991782e+03,-5.79988305e-06,1,4.79966021e+00,4.79966021e+00,1.00000001e-01,1.00000001e-01
-6.26636258e+02,1.04369948e+03,-5.79986935e-06,1,4.80028820e+00,4.80028820e+00,1.00000001e-01,1.00000001e-01
-6.31073932e+02,1.05749160e+03,-5.79985564e-06,1,4.80091667e+00,4.80091667e+00,1.00000001e-01,1.00000001e-01
-6.35511606e+02,1.07128371e+03,-5.79984192e-06,1,4.80154514e+00,4.80154514e+00,1.00000001e-01,1.00000001e-01
-6.39942315e+02,1.08540487e+03,-5.79982787e-06,1,4.80217314e+00,4.80217314e+00,1.00000001e-01,1.00000001e-01
-6.44354751e+02,1.10157923e+03,-5.79981170e-06,1,4.80280161e+00,4.80280161e+00,1.00000001e-01,1.00000001e-01
-6.48767187e+02,1.11775360e+03,-5.79979552e-06,1,4.80343008e+00,4.80343008e+00,1.00000001e-01,1.00000001e-01
-6.53176275e+02,1.13391569e+03,-5.79977936e-06,1,4.80405807e+00,4.80405807e+00,1.00000001e-01,1.00000001e-01
-6.57588711e+02,1.15009005e+03,-5.79976319e-06,1,4.80468655e+00,4.80468655e+00,1.00000001e-01,1.00000001e-01
-6.62001146e+02,1.16626442e+03,-5.79974702e-06,1,4.80531502e+00,4.80531502e+00,1.00000001e-01,1.00000001e-01
-6.66410234e+02,1.18242651e+03,-5.79973086e-06,1,4.80594301e+00,4.80594301e+00,1.00000001e-01,1.00000001e-01
-6.70822670e+02,1.19860087e+03,-5.79971469e-06,1,4.80657148e+00,4.80657148e+00,1.00000001e-01,1.00000001e-01
-6.75235106e+02,1.21477524e+03,-5.79969851e-06,1,4.80719995e+00,4.80719995e+00,1.00000001e-01,1.00000001e-01
-6.79644193e+02,1.23093733e+03,-5.79968236e-06,1,4.80782795e+00,4.80782795e+00,1.00000001e-01,1.00000001e-01
-6.84056629e+02,1.24711169e+03,-5.79966618e-06,1,4.80845642e+00,4.80845642e+00,1.00000001e-01,1.00000001e-01
-6.88469065e+02,1.26328606e+03,-5.79965001e-06,1,4.80908489e+00,4.80908489e+00,1.00000001e-01,1.00000001e-01
-6.92878153e+02,1.27944815e+03,-5.79963385e-06,1,4.80971289e+00,4.80971289e+00,1.00000001e-01,1.00000001e-01
-6.97290589e+02,1.29562251e+03,-5.79961768e-06,1,4.81034136e+00,4.81034136e+00,1.00000001e-01,1.00000001e-01
-7.01703024e+02,1.31179687e+03,-5.79960151e-06,1,4.81096983e+00,4.81096983e+00,1.00000001e-01,1.00000001e-01
-7.06112112e+02,1.32795897e+03,-5.79958535e-06,1,4.81159782e+00,4.81159782e+00,1.00000001e-01,1.00000001e-01
-7.10524548e+02,1.34413333e+03,-5.79956917e-06,1,4.81222630e+00,4.81222630e+00,1.00000001e-01,1.00000001e-01
-7.14936984e+02,1.36030769e+03,-5.79955300e-06,1,4.81285477e+00,4.81285477e+00,1.00000001e-01,1.00000001e-01
-7.19346071e+02,1.37646979e+03,-5.79953684e-06,1,4.81348276e+00,4.81348276e+00,1.00000001e-01,1.00000001e-01
-7.23758507e+02,1.39264415e+03,-5.79952067e-06,1,4.81411123e+00,4.81411123e+00,1.00000001e-01,1.00000001e-01
-7.28170943e+02,1.40881851e+03,-5.79950450e-06,1,4.81473970e+00,4.81473970e+00,1.00000001e-01,1.00000001e-01
-7.32580031e+02,1.42498060e+03,-5.79948834e-06,1,4.81536770e+00,4.81536770e+00,1.00000001e-01,1.00000001e-01
-7.36992467e+02,1.44115497e+03,-5.79947217e-06,1,4.81599617e+00,4.81599617e+00,1.00000001e-01,1.00000001e-01
-7.41404902e+02,1.45732933e+03,-5.79945599e-06,1,4.81662464e+00,4.81662464e+00,1.00000001e-01,1.00000001e-01
-7.45804214e+02,1.47426427e+03,-5.79943902e-06,1,4.81725264e+00,4.81725264e+00,1.00000001e-01,1.00000001e-01
-7.50187273e+02,1.49275910e+03,-5.79942041e-06,1,4.81788111e+00,4.81788111e+00,1.00000001e-01,1.00000001e-01
-7.54570333e+02,1.51125393e+03,-5.79940180e-06,1,4.81850958e+00,4.81850958e+00,1.00000001e-01,1.00000001e-01
-7.58950067e+02,1.52973473e+03,-5.79938320e-06,1,4.81913757e+00,4.81913757e+00,1.00000001e-01,1.00000001e-01
-7.63333127e+02,1.54822956e+03,-5.79936458e-06,1,4.81976604e+00,4.81976604e+00,1.00000001e-01,1.00000001e-01
-7.67716187e+02,1.56672439e+03,-5.79934597e-06,1,4.82039452e+00,4.82039452e+00,1.00000001e-01,1.00000001e-01
-7.72095921e+02,1.58520519e+03,-5.79932737e-06,1,4.82102251e+00,4.82102251e+00,1.00000001e-01,1.00000001e-01
-7.76478981e+02,1.60370002e+03,-5.79930876e-06,1,4.82165098e+00,4.82165098e+00,1.00000001e-01,1.00000001e-01
-7.80862041e+02,1.62219485e+03,-5.79929014e-06,1,4.82227945e+00,4.82227945e+00,1.00000001e-01,1.00000001e-01
-7.85241775e+02,1.64067565e+03,-5.79927154e-06,1,4.82290745e+00,4.82290745e+00,1.00000001e-01,1.00000001e-01
-7.89624835e+02,1.65917048e+03,-5.79925293e-06,1,4.82353592e+00,4.82353592e+00,1.00000001e-01,1.00000001e-01
-7.94007895e+02,1.67766532e+03,-5.79923432e-06,1,4.82416439e+00,4.82416439e+00,1.00000001e-01,1.00000001e-01
-7.98387629e+02,1.69614612e+03,-5.79921572e-06,1,4.82479239e+00,4.82479239e+00,1.00000001e-01,1.00000001e-01
-8.02770689e+02,1.71464095e+03,-5.79919711e-06,1,4.82542086e+00,4.82542086e+00,1.00000001e-01,1.00000001e-01
-8.07153749e+02,1.73313578e+03,-5.79917849e-06,1,4.82604933e+00,4.82604933e+00,1.00000001e-01,1.00000001e-01
-8.11533483e+02,1.75161658e+03,-5.79915989e-06,1,4.82667732e+00,4.82667732e+00,1.00000001e-01,1.00000001e-01
-8.15916543e+02,1.77011141e+03,-5.79914128e-06,1,4.82730579e+00,4.82730579e+00,1.00000001e-01,1.00000001e-01
-8.20299603e+02,1.78860624e+03,-5.79912267e-06,1,4.82793427e+00,4.82793427e+00,1.00000001e-01,1.00000001e-01
-8.24679337e+02,1.80708704e+03,-5.79910407e-06,1,4.82856226e+00,4.82856226e+00,1.00000001e-01,1.00000001e-01
-8.29062397e+02,1.82558187e+03,-5.79908545e-06,1,4.82919073e+00,4.82919073e+00,1.00000001e-01,1.00000001e-01
-8.33445457e+02,1.84407670e+03,-5.79906684e-06,1,4.82981920e+00,4.82981920e+00,1.00000001e-01,1.00000001e-01
-8.37825191e+02,1.86255750e+03,-5.79904824e-06,1,4.83044720e+00,4.83044720e+00,1.00000001e-01,1.00000001e-01
-8.42208251e+02,1.88105233e+03,-5.79902963e-06,1,4.83107567e+00,4.83107567e+00,1.00000001e-01,1.00000001e-01
-8.46587985e+02,1.89953313e+03,-5.79901103e-06,1,4.83170366e+00,4.83170366e+00,1.00000001e-01,1.00000001e-01
-8.50953516e+02,1.91920587e+03,-5.79899115e-06,1,4.83233213e+00,4.83233213e+00,1.00000001e-01,1.00000001e-01
-8.55303095e+02,1.93995052e+03,-5.79897011e-06,1,4.83296061e+00,4.83296061e+00,1.00000001e-01,1.00000001e-01
-8.59649373e+02,1.96067944e+03,-5.79894910e-06,1,4.83358860e+00,4.83358860e+00,1.00000001e-01,1.00000001e-01
-8.63998952e+02,1.98142409e+03,-5.79892806e-06,1,4.83421707e+00,4.83421707e+00,1.00000001e-01,1.00000001e-01
-8.68348531e+02,2.00216875e+03,-5.79890703e-06,1,4.83484554e+00,4.83484554e+00,1.00000001e-01,1.00000001e-01
-8.72694810e+02,2.02289766e+03,-5.79888601e-06,1,4.83547354e+00,4.83547354e+00,1.00000001e-01,1.00000001e-01
-8.77044388e+02,2.04364231e+03,-5.79886497e-06,1,4.83610201e+00,4.83610201e+00,1.00000001e-01,1.00000001e-01
-8.81393967e+02,2.06438697e+03,-5.79884394e-06,1,4.83673048e+00,4.83673048e+00,1.00000001e-01,1.00000001e-01
-8.85740246e+02,2.08511588e+03,-5.79882292e-06,1,4.83735847e+00,4.83735847e+00,1.00000001e-01,1.00000001e-01
-8.90089825e+02,2.10586054e+03,-5.79880189e-06,1,4.83798695e+00,4.83798695e+00,1.00000001e-01,1.00000001e-01
-8.94439403e+02,2.12660519e+03,-5.79878085e-06,1,4.83861542e+00,4.83861542e+00,1.00000001e-01,1.00000001e-01
-8.98785682e+02,2.14733411e+03,-5.79875983e-06,1,4.83924341e+00,4.83924341e+00,1.00000001e-01,1.00000001e-01
-9.03135261e+02,2.16807876e+03,-5.79873880e-06,1,4.83987188e+00,4.83987188e+00,1.00000001e-01,1.00000001e-01
-9.07484840e+02,2.18882341e+03,-5.79871776e-06,1,4.84050035e+00,4.84050035e+00,1.00000001e-01,1.00000001e-01
-9.11831118e+02,2.20955233e+03,-5.79869675e-06,1,4.84112835e+00,4.84112835e+00,1.00000001e-01,1.00000001e-01
-9.16180697e+02,2.23029698e+03,-5.79867571e-06,1,4.84175682e+00,4.84175682e+00,1.00000001e-01,1.00000001e-01
-9.20530276e+02,2.25104164e+03,-5.79865468e-06,1,4.84238529e+00,4.84238529e+00,1.00000001e-01,1.00000001e-01
-9.24876554e+02,2.27177055e+03,-5.79863366e-06,1,4.84301329e+00,4.84301329e+00,1.00000001e-01,1.00000001e-01
-9.29226133e+02,2.29251521e+03,-5.79861262e-06,1,4.84364176e+00,4.84364176e+00,1.00000001e-01,1.00000001e-01
-9.33575712e+02,2.31325986e+03,-5.79859159e-06,1,4.84427023e+00,4.84427023e+00,1.00000001e-01,1.00000001e-01
-9.37921991e+02,2.33398877e+03,-5.79857057e-06,1,4.84489822e+00,4.84489822e+00,1.00000001e-01,1.00000001e-01
-9.42271569e+02,2.35473343e+03,-5.79854954e-06,1,4.84552670e+00,4.84552670e+00,1.00000001e-01,1.00000001e-01
-9.46621148e+02,2.37547808e+03,-5.79852850e-06,1,4.84615517e+00,4.84615517e+00,1.00000001e-01,1.00000001e-01
-9.50967427e+02,2.39620700e+03,-5.79850748e-06,1,4.84678316e+00,4.84678316e+00,1.00000001e-01,1.00000001e-01
-9.55290191e+02,2.41850168e+03,-5.79848474e-06,1,4.84741163e+00,4.84741163e+00,1.00000001e-01,1.00000001e-01
-9.59602218e+02,2.44141701e+03,-5.79846130e-06,1,4.84804010e+00,4.84804010e+00,1.00000001e-01,1.00000001e-01
-9.63910974e+02,2.46431496e+03,-5.79843789e-06,1,4.84866810e+00,4.84866810e+00,1.00000001e-01,1.00000001e-01
-9.68223001e+02,2.48723030e+03,-5.79841446e-06,1,4.84929657e+00,4.84929657e+00,1.00000001e-01,1.00000001e-01
-9.72535028e+02,2.51014563e+03,-5.79839102e-06,1,4.84992504e+00,4.84992504e+00,1.00000001e-01,1.00000001e-01
-9.76843784e+02,2.53304358e+03,-5.79836761e-06,1,4.85055304e+00,4.85055304e+00,1.00000001e-01,1.00000001e-01
-9.81155811e+02,2.55595892e+03,-5.79834418e-06,1,4.85118151e+00,4.85118151e+00,1.00000001e-01,1.00000001e-01
-9.85467838e+02,2.57887425e+03,-5.79832074e-06,1,4.85180998e+00,4.85180998e+00,1.00000001e-01,1.00000001e-01
-9.89776594e+02,2.60177220e+03,-5.79829733e-06,1,4.85243797e+00,4.85243797e+00,1.00000001e-01,1.00000001e-01
-9.94088621e+02,2.62468753e+03,-5.79827389e-06,1,4.85306644e+00,4.85306644e+00,1.00000001e-01,1.00000001e-01
-9.98400648e+02,2.64760287e+03,-5.79825046e-06,1,4.85369492e+00,4.85369492e+00,1.00000001e-01,1.00000001e-01
-1.00270940e+03,2.67050082e+03,-5.79822705e-06,1,4.85432291e+00,4.85432291e+00,1.00000001e-01,1.00000001e-01
-1.00702143e+03,2.69341615e+03,-5.79820361e-06,1,4.85495138e+00,4.85495138e+00,1.00000001e-01,1.00000001e-01
-1.01133346e+03,2.71633149e+03,-5.79818018e-06,1,4.85557985e+00,4.85557985e+00,1.00000001e-01,1.00000001e-01
-1.01564221e+03,2.73922943e+03,-5.79815677e-06,1,4.85620785e+00,4.85620785e+00,1.00000001e-01,1.00000001e-01
-1.01995424e+03,2.76214477e+03,-5.79813333e-06,1,4.85683632e+00,4.85683632e+00,1.00000001e-01,1.00000001e-01
-1.02426627e+03,2.78506010e+03,-5.79810990e-06,1,4.85746479e+00,4.85746479e+00,1.00000001e-01,1.00000001e-01
-1.02857502e+03,2.80795805e+03,-5.79808649e-06,1,4.85809278e+00,4.85809278e+00,1.00000001e-01,1.00000001e-01
-1.03288705e+03,2.83087339e+03,-5.79806305e-06,1,4.85872126e+00,4.85872126e+00,1.00000001e-01,1.00000001e-01
-1.03719908e+03,2.85378872e+03,-5.79803962e-06,1,4.85934973e+00,4.85934973e+00,1.00000001e-01,1.00000001e-01
-1.04150783e+03,2.87668667e+03,-5.79801620e-06,1,4.85997772e+00,4.85997772e+00,1.00000001e-01,1.00000001e-01
-1.04581986e+03,2.89960201e+03,-5.79799277e-06,1,4.86060619e+00,4.86060619e+00,1.00000001e-01,1.00000001e-01
-1.05013189e+03,2.92251734e+03,-5.79796934e-06,1,4.86123466e+00,4.86123466e+00,1.00000001e-01,1.00000001e-01
-1.05444064e+03,2.94541529e+03,-5.79794592e-06,1,4.86186266e+00,4.86186266e+00,1.00000001e-01,1.00000001e-01
-1.05871506e+03,2.97021517e+03,-5.79792034e-06,1,4.86249113e+00,4.86249113e+00,1.00000001e-01,1.00000001e-01
-1.06298550e+03,2.99521382e+03,-5.79789454e-06,1,4.86311960e+00,4.86311960e+00,1.00000001e-01,1.00000001e-01
-1.06725271e+03,3.02019349e+03,-5.79786875e-06,1,4.86374760e+00,4.86374760e+00,1.00000001e-01,1.00000001e-01
-1.07152315e+03,3.04519213e+03,-5.79784294e-06,1,4.86437607e+00,4.86437607e+00,1.00000001e-01,1.00000001e-01
-1.07579360e+03,3.07019078e+03,-5.79781714e-06,1,4.86500454e+00,4.86500454e+00,1.00000001e-01,1.00000001e-01
-1.08006081e+03,3.09517045e+03,-5.79779135e-06,1,4.86563253e+00,4.86563253e+00,1.00000001e-01,1.00000001e-01
-1.08433125e+03,3.12016910e+03,-5.79776554e-06,1,4.86626101e+00,4.86626101e+00,1.00000001e-01,1.00000001e-01
-1.08860170e+03,3.14516774e+03,-5.79773974e-06,1,4.86688948e+00,4.86688948e+00,1.00000001e-01,1.00000001e-01
-1.09286890e+03,3.17014741e+03,-5.79771395e-06,1,4.86751747e+00,4.86751747e+00,1.00000001e-01,1.00000001e-01
-1.09713935e+03,3.19514606e+03,-5.79768814e-06,1,4.86814594e+00,4.86814594e+00,1.00000001e-01,1.00000001e-01
-1.10140980e+03,3.22014470e+03,-5.79766234e-06,1,4.86877441e+00,4.86877441e+00,1.00000001e-01,1.00000001e-01
-1.10567700e+03,3.24512437e+03,-5.79763655e-06,1,4.86940241e+00,4.86940241e+00,1.00000001e-01,1.00000001e-01
-1.10994745e+03,3.27012302e+03,-5.79761075e-06,1,4.87003088e+00,4.87003088e+00,1.00000001e-01,1.00000001e-01
-1.11421789e+03,3.29512166e+03,-5.79758494e-06,1,4.87065935e+00,4.87065935e+00,1.00000001e-01,1.00000001e-01
-1.11848510e+03,3.32010134e+03,-5.79755915e-06,1,4.87128735e+00,4.87128735e+00,1.00000001e-01,1.00000001e-01
-1.12275554e+03,3.34509998e+03,-5.79753335e-06,1,4.87191582e+00,4.87191582e+00,1.00000001e-01,1.00000001e-01
-1.12702275e+03,3.37007965e+03,-5.79750756e-06,1,4.87254381e+00,4.87254381e+00,1.00000001e-01,1.00000001e-01
-1.13129320e+03,3.39507830e+03,-5.79748175e-06,1,4.87317228e+00,4.87317228e+00,1.00000001e-01,1.00000001e-01
-1.13556364e+03,3.42007694e+03,-5.79745595e-06,1,4.87380075e+00,4.87380075e+00,1.00000001e-01,1.00000001e-01
-1.13983085e+03,3.44505662e+03,-5.79743016e-06,1,4.87442875e+00,4.87442875e+00,1.00000001e-01,1.00000001e-01
-1.14410129e+03,3.47005526e+03,-5.79740435e-06,1,4.87505722e+00,4.87505722e+00,1.00000001e-01,1.00000001e-01
-1.14837174e+03,3.49505390e+03,-5.79737855e-06,1,4.87568569e+00,4.87568569e+00,1.00000001e-01,1.00000001e-01
-1.15263895e+03,3.52003358e+03,-5.79735276e-06,1,4.87631369e+00,4.87631369e+00,1.00000001e-01,1.00000001e-01
-1.15690506e+03,3.54522132e+03,-5.79732673e-06,1,4.87694216e+00,4.87694216e+00,1.00000001e-01,1.00000001e-01
-1.16112994e+03,3.57220805e+03,-5.79729858e-06,1,4.87757063e+00,4.87757063e+00,1.00000001e-01,1.00000001e-01
-1.16535161e+03,3.59917431e+03,-5.79727045e-06,1,4.87819862e+00,4.87819862e+00,1.00000001e-01,1.00000001e-01
-1.16957649e+03,3.62616104e+03,-5.79724229e-06,1,4.87882710e+00,4.87882710e+00,1.00000001e-01,1.00000001e-01
-1.17380137e+03,3.65314777e+03,-5.79721414e-06,1,4.87945557e+00,4.87945557e+00,1.00000001e-01,1.00000001e-01
-1.17802304e+03,3.68011403e+03,-5.79718601e-06,1,4.88008356e+00,4.88008356e+00,1.00000001e-01,1.00000001e-01
-1.18224792e+03,3.70710076e+03,-5.79715786e-06,1,4.88071203e+00,4.88071203e+00,1.00000001e-01,1.00000001e-01
-1.18647280e+03,3.73408749e+03,-5.79712971e-06,1,4.88134050e+00,4.88134050e+00,1.00000001e-01,1.00000001e-01
-1.19069447e+03,3.76105375e+03,-5.79710158e-06,1,4.88196850e+00,4.88196850e+00,1.00000001e-01,1.00000001e-01
-1.19491935e+03,3.78804048e+03,-5.79707342e-06,1,4.88259697e+00,4.88259697e+00,1.00000001e-01,1.00000001e-01
-1.19914423e+03,3.81502721e+03,-5.79704527e-06,1,4.88322544e+00,4.88322544e+00,1.00000001e-01,1.00000001e-01
-1.20336591e+03,3.84199347e+03,-5.79701714e-06,1,4.88385344e+00,4.88385344e+00,1.00000001e-01,1.00000001e-01
-1.20759079e+03,3.86898020e+03,-5.79698899e-06,1,4.88448191e+00,4.88448191e+00,1.00000001e-01,1.00000001e-01
-1.21181567e+03,3.89596694e+03,-5.79696084e-06,1,4.88511038e+00,4.88511038e+00,1.00000001e-01,1.00000001e-01
-1.21603734e+03,3.92293319e+03,-5.79693271e-06,1,4.88573837e+00,4.88573837e+00,1.00000001e-01,1.00000001e-01
-1.22026222e+03,3.94991992e+03,-5.79690455e-06,1,4.88636684e+00,4.88636684e+00,1.00000001e-01,1.00000001e-01
-1.22448710e+03,3.97690666e+03,-5.79687640e-06,1,4.88699532e+00,4.88699532e+00,1.00000001e-01,1.00000001e-01
-1.22870877e+03,4.00387291e+03,-5.79684827e-06,1,4.88762331e+00,4.88762331e+00,1.00000001e-01,1.00000001e-01
-1.23293365e+03,4.03085965e+03,-5.79682012e-06,1,4.88825178e+00,4.88825178e+00,1.00000001e-01,1.00000001e-01
-1.23715853e+03,4.05784638e+03,-5.79679197e-06,1,4.88888025e+00,4.88888025e+00,1.00000001e-01,1.00000001e-01
-1.24138020e+03,4.08481264e+03,-5.79676383e-06,1,4.88950825e+00,4.88950825e+00,1.00000001e-01,1.00000001e-01
-1.24560508e+03,4.11179937e+03,-5.79673568e-06,1,4.89013672e+00,4.89013672e+00,1.00000001e-01,1.00000001e-01
-1.24982996e+03,4.13878610e+03,-5.79670753e-06,1,4.89076519e+00,4.89076519e+00,1.00000001e-01,1.00000001e-01
-1.25405164e+03,4.16575236e+03,-5.79667940e-06,1,4.89139318e+00,4.89139318e+00,1.00000001e-01,1.00000001e-01
-1.25826238e+03,4.19327763e+03,-5.79665059e-06,1,4.89202166e+00,4.89202166e+00,1.00000001e-01,1.00000001e-01
-1.26243775e+03,4.22214977e+03,-5.79662012e-06,1,4.89265013e+00,4.89265013e+00,1.00000001e-01,1.00000001e-01
-1.26660996e+03,4.25100001e+03,-5.79658967e-06,1,4.89327812e+00,4.89327812e+00,1.00000001e-01,1.00000001e-01
-1.27078534e+03,4.27987216e+03,-5.79655920e-06,1,4.89390659e+00,4.89390659e+00,1.00000001e-01,1.00000001e-01
-1.27496071e+03,4.30874430e+03,-5.79652874e-06,1,4.89453506e+00,4.89453506e+00,1.00000001e-01,1.00000001e-01
-1.27913292e+03,4.33759454e+03,-5.79649829e-06,1,4.89516306e+00,4.89516306e+00,1.00000001e-01,1.00000001e-01
-1.28330830e+03,4.36646668e+03,-5.79646782e-06,1,4.89579153e+00,4.89579153e+00,1.00000001e-01,1.00000001e-01
-1.28748367e+03,4.39533883e+03,-5.79643735e-06,1,4.89642000e+00,4.89642000e+00,1.00000001e-01,1.00000001e-01
-1.29165588e+03,4.42418906e+03,-5.79640691e-06,1,4.89704800e+00,4.89704800e+00,1.00000001e-01,1.00000001e-01
-1.29583126e+03,4.45306121e+03,-5.79637644e-06,1,4.89767647e+00,4.89767647e+00,1.00000001e-01,1.00000001e-01
-1.30000663e+03,4.48193335e+03,-5.79634597e-06,1,4.89830494e+00,4.89830494e+00,1.00000001e-01,1.00000001e-01
-1.30417884e+03,4.51078359e+03,-5.79631553e-06,1,4.89893293e+00,4.89893293e+00,1.00000001e-01,1.00000001e-01
-1.30835422e+03,4.53965573e+03,-5.79628506e-06,1,4.89956141e+00,4.89956141e+00,1.00000001e-01,1.00000001e-01
-1.31252959e+03,4.56852788e+03,-5.79625459e-06,1,4.90018988e+00,4.90018988e+00,1.00000001e-01,1.00000001e-01
-1.31670180e+03,4.59737812e+03,-5.79622415e-06,1,4.90081787e+00,4.90081787e+00,1.00000001e-01,1.00000001e-01
-1.32087718e+03,4.62625026e+03,-5.79619368e-06,1,4.90144634e+00,4.90144634e+00,1.00000001e-01,1.00000001e-01
-1.32505255e+03,4.65512240e+03,-5.79616321e-06,1,4.90207481e+00,4.90207481e+00,1.00000001e-01,1.00000001e-01
-1.32922476e+03,4.68397264e+03,-5.79613277e-06,1,4.90270281e+00,4.90270281e+00,1.00000001e-01,1.00000001e-01
-1.33340014e+03,4.71284479e+03,-5.79610230e-06,1,4.90333128e+00,4.90333128e+00,1.00000001e-01,1.00000001e-01
-1.33757551e+03,4.74171693e+03,-5.79607183e-06,1,4.90395975e+00,4.90395975e+00,1.00000001e-01,1.00000001e-01
-1.34174772e+03,4.77056717e+03,-5.79604139e-06,1,4.90458775e+00,4.90458775e+00,1.00000001e-01,1.00000001e-01
-1.34592310e+03,4.79943931e+03,-5.79601092e-06,1,4.90521622e+00,4.90521622e+00,1.00000001e-01,1.00000001e-01
-1.35009847e+03,4.82831146e+03,-5.79598045e-06,1,4.90584469e+00,4.90584469e+00,1.00000001e-01,1.00000001e-01
-1.35427068e+03,4.85716170e+03,-5.79595000e-06,1,4.90647268e+00,4.90647268e+00,1.00000001e-01,1.00000001e-01
-1.35842064e+03,4.88687933e+03,-5.79591845e-06,1,4.90710115e+00,4.90710115e+00,1.00000001e-01,1.00000001e-01
-1.36254262e+03,4.91752713e+03,-5.79588570e-06,1,4.90772963e+00,4.90772963e+00,1.00000001e-01,1.00000001e-01
-1.36666148e+03,4.94815168e+03,-5.79585297e-06,1,4.90835762e+00,4.90835762e+00,1.00000001e-01,1.00000001e-01
-1.37078347e+03,4.97879949e+03,-5.79582022e-06,1,4.90898609e+00,4.90898609e+00,1.00000001e-01,1.00000001e-01
-1.37490546e+03,5.00944729e+03,-5.79578747e-06,1,4.90961456e+00,4.90961456e+00,1.00000001e-01,1.00000001e-01
-1.37902432e+03,5.04007184e+03,-5.79575474e-06,1,4.91024256e+00,4.91024256e+00,1.00000001e-01,1.00000001e-01
-1.38314631e+03,5.07071965e+03,-5.79572199e-06,1,4.91087103e+00,4.91087103e+00,1.00000001e-01,1.00000001e-01
-1.38726830e+03,5.10136745e+03,-5.79568924e-06,1,4.91149950e+00,4.91149950e+00,1.00000001e-01,1.00000001e-01
-1.39138716e+03,5.13199200e+03,-5.79565651e-06,1,4.91212749e+00,4.91212749e+00,1.00000001e-01,1.00000001e-01
-1.39550915e+03,5.16263980e+03,-5.79562376e-06,1,4.91275597e+00,4.91275597e+00,1.00000001e-01,1.00000001e-01
-1.39963114e+03,5.19328761e+03,-5.79559101e-06,1,4.91338444e+00,4.91338444e+00,1.00000001e-01,1.00000001e-01
-1.40375000e+03,5.22391216e+03,-5.79555828e-06,1,4.91401243e+00,4.91401243e+00,1.00000001e-01,1.00000001e-01
-1.40787199e+03,5.25455996e+03,-5.79552553e-06,1,4.91464090e+00,4.91464090e+00,1.00000001e-01,1.00000001e-01
-1.41199085e+03,5.28518451e+03,-5.79549280e-06,1,4.91526890e+00,4.91526890e+00,1.00000001e-01,1.00000001e-01
-1.41611283e+03,5.31583232e+03,-5.79546005e-06,1,4.91589737e+00,4.91589737e+00,1.00000001e-01,1.00000001e-01
-1.42023482e+03,5.34648012e+03,-5.79542730e-06,1,4.91652584e+00,4.91652584e+00,1.00000001e-01,1.00000001e-01
-1.42435368e+03,5.37710467e+03,-5.79539457e-06,1,4.91715384e+00,4.91715384e+00,1.00000001e-01,1.00000001e-01
-1.42847567e+03,5.40775248e+03,-5.79536182e-06,1,4.91778231e+00,4.91778231e+00,1.00000001e-01,1.00000001e-01
-1.43259766e+03,5.43840028e+03,-5.79532907e-06,1,4.91841078e+00,4.91841078e+00,1.00000001e-01,1.00000001e-01
-1.43671652e+03,5.46902483e+03,-5.79529634e-06,1,4.91903877e+00,4.91903877e+00,1.00000001e-01,1.00000001e-01
-1.44083851e+03,5.49967263e+03,-5.79526359e-06,1,4.91966724e+00,4.91966724e+00,1.00000001e-01,1.00000001e-01
-1.44496050e+03,5.53032044e+03,-5.79523084e-06,1,4.92029572e+00,4.92029572e+00,1.00000001e-01,1.00000001e-01
-1.44907936e+03,5.56094499e+03,-5.79519811e-06,1,4.92092371e+00,4.92092371e+00,1.00000001e-01,1.00000001e-01
-1.45320135e+03,5.59159279e+03,-5.79516536e-06,1,4.92155218e+00,4.92155218e+00,1.00000001e-01,1.00000001e-01
-1.45728520e+03,5.62334691e+03,-5.79513111e-06,1,4.92218065e+00,4.92218065e+00,1.00000001e-01,1.00000001e-01
-1.46134689e+03,5.65562954e+03,-5.79509614e-06,1,4.92280865e+00,4.92280865e+00,1.00000001e-01,1.00000001e-01
-1.46541166e+03,5.68793668e+03,-5.79506114e-06,1,4.92343712e+00,4.92343712e+00,1.00000001e-01,1.00000001e-01
-1.46947644e+03,5.72024382e+03,-5.79502614e-06,1,4.92406559e+00,4.92406559e+00,1.00000001e-01,1.00000001e-01
-1.47353813e+03,5.75252645e+03,-5.79499116e-06,1,4.92469358e+00,4.92469358e+00,1.00000001e-01,1.00000001e-01
-1.47760290e+03,5.78483359e+03,-5.79495616e-06,1,4.92532206e+00,4.92532206e+00,1.00000001e-01,1.00000001e-01
-1.48166768e+03,5.81714073e+03,-5.79492116e-06,1,4.92595053e+00,4.92595053e+00,1.00000001e-01,1.00000001e-01
-1.48572937e+03,5.84942336e+03,-5.79488619e-06,1,4.92657852e+00,4.92657852e+00,1.00000001e-01,1.00000001e-01
-1.48979414e+03,5.88173050e+03,-5.79485119e-06,1,4.92720699e+00,4.92720699e+00,1.00000001e-01,1.00000001e-01
